input_id	comparison_id	input_category	tool_a	tool_b	top_10_jaccard	top_25_jaccard	fdr05_overlap_jaccard	fdr01_overlap_jaccard	spearman_full_rank	pearson_neglog10padj	direction_agreement
tcga_cancer__KIRC_edgeR	KIRC	tcga_cancer	fgsea	clusterProfiler_ORA	0.25	0.42857142857142855	0.15384615384615385	0.125	0.2911044462492998	0.537445214480141	0.62
tcga_cancer__KIRC_edgeR	KIRC	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	1.0	1.0	1.0	0.9986489301960015	0.9997290016333805	1.0
tcga_cancer__KIRC_limma	KIRC	tcga_cancer	fgsea	gseapy_enrichr	0.42857142857142855	0.42857142857142855	0.1935483870967742	0.14814814814814814	0.4447169098902243	0.7502517198225925	0.66
tcga_cancer__KIRC_limma	KIRC	tcga_cancer	fgsea	clusterProfiler_ORA	0.42857142857142855	0.3888888888888889	0.13333333333333333	0.0	0.4891870117170761	0.7528150919574601	0.5
tcga_cancer__KIRC_limma	KIRC	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.9230769230769231	0.5714285714285714	0.0	0.9246699537594817	0.9894598478073722	0.84
tcga_cancer__KIRP_DESeq2	KIRP	tcga_cancer	fgsea	gseapy_enrichr	0.17647058823529413	0.3888888888888889	0.05555555555555555	0.07692307692307693	0.3259841801284785	0.6963479417756219	0.56
tcga_cancer__KIRP_DESeq2	KIRP	tcga_cancer	fgsea	clusterProfiler_ORA	0.17647058823529413	0.3888888888888889	0.05555555555555555	0.07692307692307693	0.3230598426255577	0.6967823916861683	0.58
tcga_cancer__KIRP_DESeq2	KIRP	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	0.5384615384615384	0.9230769230769231	1.0	1.0	0.9719027807849934	0.9772039416833588	0.9
tcga_cancer__KIRP_edgeR	KIRP	tcga_cancer	fgsea	gseapy_enrichr	0.25	0.47058823529411764	0.05	0.0	0.39582038732381836	0.7125845327344846	0.66
tcga_cancer__KIRP_edgeR	KIRP	tcga_cancer	fgsea	clusterProfiler_ORA	0.3333333333333333	0.3888888888888889	0.05	0.0	0.3880003964961535	0.691339149926416	0.64
tcga_cancer__KIRP_edgeR	KIRP	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.8518518518518519	1.0		0.9419151725331135	0.991558040051514	0.94
tcga_cancer__KIRP_limma	KIRP	tcga_cancer	fgsea	gseapy_enrichr	0.05263157894736842	0.3888888888888889	0.05263157894736842	0.0	0.19239862406259292	0.3634777978799114	0.44
tcga_cancer__KIRP_limma	KIRP	tcga_cancer	fgsea	clusterProfiler_ORA	0.05263157894736842	0.35135135135135137	0.0	0.0	0.09205945180185	0.2815443588469847	0.4
tcga_cancer__KIRP_limma	KIRP	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	1.0	0.8518518518518519	0.0		0.9151346220673955	0.9449178372784006	0.8
tcga_cancer__LIHC_DESeq2	LIHC	tcga_cancer	fgsea	gseapy_enrichr	0.25	0.3888888888888889	0.09090909090909091	0.05555555555555555	0.23381518779647598		0.6097560975609756
tcga_cancer__LIHC_DESeq2	LIHC	tcga_cancer	fgsea	clusterProfiler_ORA	0.25	0.35135135135135137	0.045454545454545456	0.05555555555555555	0.2567431558751923		0.6097560975609756
tcga_cancer__LIHC_DESeq2	LIHC	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	1.0	0.9230769230769231	0.8	1.0	0.9721318839290248	0.9971744333702897	1.0
tcga_cancer__LIHC_edgeR	LIHC	tcga_cancer	fgsea	gseapy_enrichr	0.17647058823529413	0.5151515151515151	0.0625	0.07692307692307693	0.22911324891737186		0.71875
tcga_cancer__LIHC_edgeR	LIHC	tcga_cancer	fgsea	clusterProfiler_ORA	0.17647058823529413	0.47058823529411764	0.0625	0.07692307692307693	0.24273346654669284		0.7419354838709677
tcga_cancer__LIHC_edgeR	LIHC	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	1.0	0.9230769230769231	1.0	1.0	0.9992367240837131	0.9996309814935342	0.9795918367346939
tcga_cancer__LIHC_limma	LIHC	tcga_cancer	fgsea	gseapy_enrichr	0.42857142857142855	0.5151515151515151	0.25	0.15625	0.47409633094847	0.7667309937760277	0.4
tcga_cancer__LIHC_limma	LIHC	tcga_cancer	fgsea	clusterProfiler_ORA	0.42857142857142855	0.47058823529411764	0.1111111111111111	0.0625	0.4815971081151702	0.7387234835695567	0.46
tcga_cancer__LIHC_limma	LIHC	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	1.0	0.9230769230769231	0.4444444444444444	0.4	0.8597140145237758	0.9846369703354338	0.74
tcga_cancer__LUAD_DESeq2	LUAD	tcga_cancer	fgsea	gseapy_enrichr	0.3333333333333333	0.47058823529411764	0.23076923076923078	0.2727272727272727	0.3390013220098877	0.7647609811768755	0.58
tcga_cancer__LUAD_DESeq2	LUAD	tcga_cancer	fgsea	clusterProfiler_ORA	0.3333333333333333	0.47058823529411764	0.23076923076923078	0.13636363636363635	0.3156349192061858	0.7667601804149462	0.62
tcga_cancer__LUAD_DESeq2	LUAD	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	1.0	0.9230769230769231	1.0	0.5	0.9495332124167493	0.99037693340032	0.88
tcga_cancer__LUAD_edgeR	LUAD	tcga_cancer	fgsea	gseapy_enrichr	0.25	0.47058823529411764	0.21428571428571427	0.08	0.31191470616505745	0.7325596835518348	0.64
tcga_cancer__LUAD_edgeR	LUAD	tcga_cancer	fgsea	clusterProfiler_ORA	0.25	0.42857142857142855	0.21428571428571427	0.08	0.35664472777057316	0.7306154245326228	0.66
tcga_cancer__LUAD_edgeR	LUAD	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.8518518518518519	1.0	1.0	0.7516802177395233	0.9984538612516485	0.94
tcga_cancer__LUAD_limma	LUAD	tcga_cancer	fgsea	gseapy_enrichr	0.3333333333333333	0.47058823529411764	0.3055555555555556	0.10714285714285714	0.36342017620666156	0.7466804023095284	0.32
tcga_cancer__LUAD_limma	LUAD	tcga_cancer	fgsea	clusterProfiler_ORA	0.25	0.47058823529411764	0.02857142857142857	0.03571428571428571	0.2171250640647093	0.7482606035212203	0.52
tcga_cancer__LUAD_limma	LUAD	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.9230769230769231	0.08333333333333333	0.3333333333333333	0.9377653616861691	0.9606323673985179	0.72
tcga_cancer__LUSC_DESeq2	LUSC	tcga_cancer	fgsea	gseapy_enrichr	0.25	0.42857142857142855	0.10344827586206896	0.10714285714285714	0.3585026609989017	0.8349521457619637	0.62
tcga_cancer__LUSC_DESeq2	LUSC	tcga_cancer	fgsea	clusterProfiler_ORA	0.17647058823529413	0.3888888888888889	0.10344827586206896	0.10714285714285714	0.32639242638857435	0.8283443833904611	0.64
tcga_cancer__LUSC_DESeq2	LUSC	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.7857142857142857	1.0	1.0	0.6293327430640624	0.9956005191964515	0.9
tcga_cancer__LUSC_edgeR	LUSC	tcga_cancer	fgsea	gseapy_enrichr	0.25	0.5151515151515151	0.09375	0.07407407407407407	0.4278584556065017	0.7896007201361847	0.56
tcga_cancer__LUSC_edgeR	LUSC	tcga_cancer	fgsea	clusterProfiler_ORA	0.25	0.47058823529411764	0.0625	0.037037037037037035	0.3543655906829934	0.7647883996468166	0.62
tcga_cancer__LUSC_edgeR	LUSC	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	0.6666666666666666	0.9230769230769231	0.6666666666666666	0.5	0.6363199355724966	0.9908503407893556	0.94
tcga_cancer__LUSC_limma	LUSC	tcga_cancer	fgsea	gseapy_enrichr	0.25	0.42857142857142855	0.2571428571428571	0.06896551724137931	0.4925889766559598	0.8269513448819706	0.38
tcga_cancer__LUSC_limma	LUSC	tcga_cancer	fgsea	clusterProfiler_ORA	0.25	0.42857142857142855	0.058823529411764705	0.06896551724137931	0.42223896591917853	0.8403488564794135	0.62
tcga_cancer__LUSC_limma	LUSC	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.8518518518518519	0.2	1.0	0.9640884109362912	0.9410213764422429	0.72
tcga_cancer__PRAD_DESeq2	PRAD	tcga_cancer	fgsea	gseapy_enrichr	0.25	0.5151515151515151	0.07142857142857142	0.09523809523809523	0.4417660157267052	0.6052255521845801	0.56
tcga_cancer__PRAD_DESeq2	PRAD	tcga_cancer	fgsea	clusterProfiler_ORA	0.25	0.5151515151515151	0.07142857142857142	0.09523809523809523	0.43237662428115364	0.5762141347754843	0.58
tcga_cancer__PRAD_DESeq2	PRAD	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	1.0	0.7857142857142857	1.0	1.0	0.9959359498796777	0.9938477971506962	0.98
tcga_cancer__PRAD_edgeR	PRAD	tcga_cancer	fgsea	gseapy_enrichr	0.3333333333333333	0.5151515151515151	0.1111111111111111	0.0	0.45916964592050336	0.6145531613911749	0.46
tcga_cancer__PRAD_edgeR	PRAD	tcga_cancer	fgsea	clusterProfiler_ORA	0.3333333333333333	0.5151515151515151	0.07407407407407407	0.0	0.4469552839938534	0.596059935086334	0.5
tcga_cancer__PRAD_edgeR	PRAD	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	1.0	0.6666666666666666		0.9938504953338523	0.9928084707524859	0.96
tcga_cancer__PRAD_limma	PRAD	tcga_cancer	fgsea	gseapy_enrichr	0.3333333333333333	0.5625	0.2857142857142857	0.0	0.4259652755300503	0.5023656332760521	0.34
tcga_cancer__PRAD_limma	PRAD	tcga_cancer	fgsea	clusterProfiler_ORA	0.3333333333333333	0.5151515151515151	0.0	0.0	0.404691729923609	0.41755245554747844	0.54
tcga_cancer__PRAD_limma	PRAD	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	1.0	0.8518518518518519	0.0	0.0	0.9668539855225512	0.952123715481474	0.68
tcga_cancer__READ_DESeq2	READ	tcga_cancer	fgsea	gseapy_enrichr	0.3333333333333333	0.47058823529411764	0.15789473684210525	0.125	0.3975659567829063	0.5817244823025527	0.4
tcga_cancer__READ_DESeq2	READ	tcga_cancer	fgsea	clusterProfiler_ORA	0.3333333333333333	0.5151515151515151	0.11764705882352941	0.125	0.3093771560141874	0.5567704998897127	0.5
tcga_cancer__READ_DESeq2	READ	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.7857142857142857	0.4	1.0	0.7785742294377651	0.9937435986957305	0.82
tcga_cancer__READ_edgeR	READ	tcga_cancer	fgsea	gseapy_enrichr	0.3333333333333333	0.5625	0.08695652173913043	0.125	0.5058485370332819	0.6214173128276812	0.4
tcga_cancer__READ_edgeR	READ	tcga_cancer	fgsea	clusterProfiler_ORA	0.3333333333333333	0.5151515151515151	0.08695652173913043	0.125	0.44632347066823214	0.588125746936499	0.5
tcga_cancer__READ_edgeR	READ	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.9230769230769231	1.0	1.0	0.7580424807139673	0.993940281633715	0.9
tcga_cancer__READ_limma	READ	tcga_cancer	fgsea	gseapy_enrichr	0.3333333333333333	0.5151515151515151	0.16666666666666666	0.058823529411764705	0.3416509689618544		0.3111111111111111
tcga_cancer__READ_limma	READ	tcga_cancer	fgsea	clusterProfiler_ORA	0.25	0.47058823529411764	0.058823529411764705	0.0625	0.39162676882053016		0.4666666666666667
tcga_cancer__READ_limma	READ	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.8518518518518519	0.4	0.6666666666666666	0.9321376704495926	0.941211056127387	0.82
tcga_cancer__STAD_DESeq2	STAD	tcga_cancer	fgsea	gseapy_enrichr	0.42857142857142855	0.5151515151515151	0.3548387096774194	0.2413793103448276	0.508727012938733	0.8575841493121845	0.42
tcga_cancer__STAD_DESeq2	STAD	tcga_cancer	fgsea	clusterProfiler_ORA	0.42857142857142855	0.5151515151515151	0.2	0.1724137931034483	0.5593166330617125	0.8441015082894786	0.42
tcga_cancer__STAD_DESeq2	STAD	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	1.0	1.0	0.5	0.7142857142857143	0.9027448770474679	0.9903537748282734	0.8
tcga_cancer__STAD_edgeR	STAD	tcga_cancer	fgsea	gseapy_enrichr	0.3333333333333333	0.5625	0.25	0.2	0.5112053055482917	0.8512914960223844	0.44
tcga_cancer__STAD_edgeR	STAD	tcga_cancer	fgsea	clusterProfiler_ORA	0.3333333333333333	0.5625	0.15625	0.13333333333333333	0.5948394414822273	0.8322516385168229	0.4
tcga_cancer__STAD_edgeR	STAD	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	1.0	0.625	0.6666666666666666	0.8741227364093453	0.9923489288350885	0.8
tcga_cancer__STAD_limma	STAD	tcga_cancer	fgsea	gseapy_enrichr	0.5384615384615384	0.6666666666666666	0.23529411764705882	0.3076923076923077	0.5490110318112973	0.9147992085882962	0.46
tcga_cancer__STAD_limma	STAD	tcga_cancer	fgsea	clusterProfiler_ORA	0.5384615384615384	0.5151515151515151	0.18181818181818182	0.20833333333333334	0.5030355797519976	0.9018726911102525	0.52
tcga_cancer__STAD_limma	STAD	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	1.0	0.7857142857142857	0.7	0.5	0.8237475819917592	0.9866573599108002	0.58
tcga_cancer__THCA_DESeq2	THCA	tcga_cancer	fgsea	gseapy_enrichr	0.42857142857142855	0.5151515151515151	0.47058823529411764	0.18181818181818182	0.5358348163741331	0.50616398723631	0.8
tcga_cancer__THCA_DESeq2	THCA	tcga_cancer	fgsea	clusterProfiler_ORA	0.42857142857142855	0.5151515151515151	0.4117647058823529	0.18181818181818182	0.5399595270272995	0.49582390411374805	0.8
tcga_cancer__THCA_DESeq2	THCA	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	1.0	1.0	0.8888888888888888	1.0	0.9983049519453939	0.9995377403830139	1.0
tcga_cancer__THCA_edgeR	THCA	tcga_cancer	fgsea	gseapy_enrichr	0.42857142857142855	0.47058823529411764	0.3684210526315789	0.25	0.45332164524162694	0.4493994940441878	0.62
tcga_cancer__THCA_edgeR	THCA	tcga_cancer	fgsea	clusterProfiler_ORA	0.42857142857142855	0.47058823529411764	0.3684210526315789	0.25	0.45193917272176154	0.4486298950078579	0.64
tcga_cancer__THCA_edgeR	THCA	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	1.0	1.0	1.0	1.0	0.999756936128666	0.9999826324392096	0.98
tcga_cancer__THCA_limma	THCA	tcga_cancer	fgsea	gseapy_enrichr	0.25	0.3157894736842105	0.12903225806451613	0.0	0.12709706227217407	0.25899220804951745	0.6
tcga_cancer__THCA_limma	THCA	tcga_cancer	fgsea	clusterProfiler_ORA	0.25	0.3157894736842105	0.03225806451612903	0.0	0.1360699204622701	0.2300917284953213	0.58
tcga_cancer__THCA_limma	THCA	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	1.0	0.9230769230769231	0.25	1.0	0.9826657512659969	0.9945792257378268	0.94
tcga_cancer__UCEC_DESeq2	UCEC	tcga_cancer	fgsea	gseapy_enrichr	0.5384615384615384	0.47058823529411764	0.4	0.3684210526315789	0.4919593314540699	0.8908975874272933	0.7
tcga_cancer__UCEC_DESeq2	UCEC	tcga_cancer	fgsea	clusterProfiler_ORA	0.42857142857142855	0.5151515151515151	0.16	0.10526315789473684	0.47088345902283557	0.9070310538787328	0.58
tcga_cancer__UCEC_DESeq2	UCEC	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.8518518518518519	0.4	0.2857142857142857	0.9224146130198994	0.9692553598571889	0.68
tcga_cancer__UCEC_edgeR	UCEC	tcga_cancer	fgsea	gseapy_enrichr	0.6666666666666666	0.3888888888888889	0.3333333333333333	0.3157894736842105	0.4242016631827355	0.8382725313240666	0.54
tcga_cancer__UCEC_edgeR	UCEC	tcga_cancer	fgsea	clusterProfiler_ORA	0.6666666666666666	0.3888888888888889	0.125	0.05263157894736842	0.37689605021680395	0.8571536785577102	0.5
tcga_cancer__UCEC_edgeR	UCEC	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	1.0	0.8518518518518519	0.375	0.16666666666666666	0.9256320886860413	0.9739482116418147	0.84
tcga_cancer__UCEC_limma	UCEC	tcga_cancer	fgsea	gseapy_enrichr	0.5384615384615384	0.5625	0.4583333333333333	0.4090909090909091	0.5172107325400078	0.7147174234728163	0.5
tcga_cancer__UCEC_limma	UCEC	tcga_cancer	fgsea	clusterProfiler_ORA	0.42857142857142855	0.5151515151515151	0.09523809523809523	0.1111111111111111	0.5444896028328835	0.699330929708682	0.5
tcga_cancer__UCEC_limma	UCEC	tcga_cancer	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.9230769230769231	0.14285714285714285	0.15384615384615385	0.9196952399141564	0.9617255998155754	0.76
census_scrna__16023185_pseudobulk	16023185	census_scrna	fgsea	gseapy_enrichr	0.3333333333333333	0.42857142857142855	0.21739130434782608	0.25	0.3928577666936229	0.7305810060690316	0.54
census_scrna__16023185_pseudobulk	16023185	census_scrna	fgsea	clusterProfiler_ORA	0.3333333333333333	0.42857142857142855	0.1	0.14285714285714285	0.33364460043359784	0.7582891483906937	0.34
census_scrna__16023185_pseudobulk	16023185	census_scrna	gseapy_enrichr	clusterProfiler_ORA	1.0	0.7857142857142857	0.3333333333333333	0.3333333333333333	0.7240532668217933	0.9768096700615745	0.6
census_scrna__16023185_wilcoxon	16023185	census_scrna	fgsea	gseapy_enrichr	0.1111111111111111	0.3888888888888889	0.0		0.20427689631150128		0.4444444444444444
census_scrna__16023185_wilcoxon	16023185	census_scrna	fgsea	clusterProfiler_ORA	0.17647058823529413	0.47058823529411764	0.0		0.20427689631150128		0.5111111111111111
census_scrna__16023185_wilcoxon	16023185	census_scrna	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.5625			1.0	0.9983103982687206	0.94
census_scrna__19053a82_pseudobulk	19053a82	census_scrna	fgsea	gseapy_enrichr	0.25	0.3939393939393939	0.0	0.0	0.21365074291410008		0.75
census_scrna__19053a82_pseudobulk	19053a82	census_scrna	fgsea	clusterProfiler_ORA	0.17647058823529413	0.3939393939393939	0.0	0.0	0.21365074291410008		0.7
census_scrna__19053a82_pseudobulk	19053a82	census_scrna	gseapy_enrichr	clusterProfiler_ORA	0.6666666666666666	1.0			1.0	0.9847701203327724	0.9523809523809523
census_scrna__19053a82_wilcoxon	19053a82	census_scrna	fgsea	gseapy_enrichr	0.17647058823529413	0.28205128205128205	0.0	0.0	0.0387734531800224	0.08792826364351673	0.6
census_scrna__19053a82_wilcoxon	19053a82	census_scrna	fgsea	clusterProfiler_ORA	0.17647058823529413	0.28205128205128205	0.0	0.0	0.02491459888819128	0.11327411312891783	0.56
census_scrna__19053a82_wilcoxon	19053a82	census_scrna	gseapy_enrichr	clusterProfiler_ORA	1.0	0.9230769230769231	0.5714285714285714	0.2857142857142857	0.8567822403936061	0.9789991649765376	0.84
census_scrna__218acb0f_pseudobulk	218acb0f	census_scrna	fgsea	gseapy_enrichr	0.42857142857142855	0.3888888888888889	0.4782608695652174	0.4375	0.5908898799787405	0.9446691204222745	0.8367346938775511
census_scrna__218acb0f_pseudobulk	218acb0f	census_scrna	fgsea	clusterProfiler_ORA	0.42857142857142855	0.3888888888888889	0.2631578947368421	0.26666666666666666	0.5120018254364012	0.9459999971316361	0.5918367346938775
census_scrna__218acb0f_pseudobulk	218acb0f	census_scrna	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.9230769230769231	0.375	0.5555555555555556	0.9565711554097004	0.9923077869040822	0.7142857142857143
census_scrna__218acb0f_wilcoxon	218acb0f	census_scrna	fgsea	gseapy_enrichr	0.3333333333333333	0.6666666666666666	0.3888888888888889	0.3333333333333333	0.7196531092908277	0.9350582742706285	0.82
census_scrna__218acb0f_wilcoxon	218acb0f	census_scrna	fgsea	clusterProfiler_ORA	0.3333333333333333	0.6129032258064516	0.3076923076923077	0.5	0.6102839448463357	0.9399108720251931	0.6
census_scrna__218acb0f_wilcoxon	218acb0f	census_scrna	gseapy_enrichr	clusterProfiler_ORA	1.0	0.9230769230769231	0.4666666666666667	0.4166666666666667	0.9268691301510704	0.9905504359213485	0.66
census_scrna__37a17b78_pseudobulk	37a17b78	census_scrna	fgsea	gseapy_enrichr	0.25	0.47058823529411764			0.3061397830484794	0.2883965032644542	0.5813953488372093
census_scrna__37a17b78_pseudobulk	37a17b78	census_scrna	fgsea	clusterProfiler_ORA	0.25	0.47058823529411764			0.3061397830484794	0.2946909722917893	0.5813953488372093
census_scrna__37a17b78_pseudobulk	37a17b78	census_scrna	gseapy_enrichr	clusterProfiler_ORA	1.0	0.9230769230769231			1.0	0.9987971608094248	0.9069767441860465
census_scrna__37a17b78_wilcoxon	37a17b78	census_scrna	fgsea	gseapy_enrichr	0.25	0.3888888888888889	0.0	0.0	0.43470639895554775	0.3022917985215116	0.58
census_scrna__37a17b78_wilcoxon	37a17b78	census_scrna	fgsea	clusterProfiler_ORA	0.25	0.3888888888888889	0.0	0.0	0.4319387338778973	0.2897677923730656	0.5
census_scrna__37a17b78_wilcoxon	37a17b78	census_scrna	gseapy_enrichr	clusterProfiler_ORA	1.0	1.0	1.0		0.9997297804273513	0.9989036511421253	0.92
census_scrna__4a5b00e0_pseudobulk	4a5b00e0	census_scrna	fgsea	gseapy_enrichr	0.42857142857142855	0.5625	0.42857142857142855	0.35	0.6594424387963055	0.5772044984422392	0.8333333333333334
census_scrna__4a5b00e0_pseudobulk	4a5b00e0	census_scrna	fgsea	clusterProfiler_ORA	0.3333333333333333	0.47058823529411764	0.09523809523809523	0.05	0.5722034174485386	0.43919415354719893	0.6458333333333334
census_scrna__4a5b00e0_pseudobulk	4a5b00e0	census_scrna	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.7857142857142857	0.2222222222222222	0.14285714285714285	0.9721636804056226	0.9494631849658259	0.7708333333333334
census_scrna__4a5b00e0_wilcoxon	4a5b00e0	census_scrna	fgsea	gseapy_enrichr	0.17647058823529413	0.42857142857142855	0.0	0.0	0.18044923533330554	0.15580048024102602	0.8
census_scrna__4a5b00e0_wilcoxon	4a5b00e0	census_scrna	fgsea	clusterProfiler_ORA	0.17647058823529413	0.47058823529411764	0.0	0.0	0.17571429030197758	0.101966877374712	0.6
census_scrna__4a5b00e0_wilcoxon	4a5b00e0	census_scrna	gseapy_enrichr	clusterProfiler_ORA	1.0	0.7857142857142857	0.2608695652173913	0.2	0.9474009878290054	0.9681224659463116	0.76
census_scrna__5c97eeeb_pseudobulk	5c97eeeb	census_scrna	fgsea	gseapy_enrichr	0.17647058823529413	0.42857142857142855	0.0	0.0	0.2831130731836931	-0.10361828612730636	0.425
census_scrna__5c97eeeb_pseudobulk	5c97eeeb	census_scrna	fgsea	clusterProfiler_ORA	0.17647058823529413	0.47058823529411764	0.0	0.0	0.27389082002605036	-0.09165677137249031	0.6
census_scrna__5c97eeeb_pseudobulk	5c97eeeb	census_scrna	gseapy_enrichr	clusterProfiler_ORA	1.0	0.7857142857142857			0.9335305137015167	0.9923610331779591	0.775
census_scrna__5c97eeeb_wilcoxon	5c97eeeb	census_scrna	fgsea	gseapy_enrichr	0.17647058823529413	0.3888888888888889	0.0		0.29363684978087135	0.2905146297534482	0.6
census_scrna__5c97eeeb_wilcoxon	5c97eeeb	census_scrna	fgsea	clusterProfiler_ORA	0.17647058823529413	0.3888888888888889	0.0		0.2946655349193488	0.28268812238090973	0.68
census_scrna__5c97eeeb_wilcoxon	5c97eeeb	census_scrna	gseapy_enrichr	clusterProfiler_ORA	1.0	0.9230769230769231	1.0		0.9387743325766253	0.9984348103947495	0.92
census_scrna__5e57cd50_wilcoxon	5e57cd50	census_scrna	fgsea	gseapy_enrichr	0.25	0.47058823529411764	0.0		0.20157826852572977	0.03916573745176346	0.36
census_scrna__5e57cd50_wilcoxon	5e57cd50	census_scrna	fgsea	clusterProfiler_ORA	0.25	0.5151515151515151	0.0	0.0	0.3988554935208561	0.11295130862258411	0.48
census_scrna__5e57cd50_wilcoxon	5e57cd50	census_scrna	gseapy_enrichr	clusterProfiler_ORA	1.0	0.5151515151515151	0.5	0.0	0.7448896608153743	0.9748103195861024	0.8
census_scrna__67b6b9ac_pseudobulk	67b6b9ac	census_scrna	fgsea	gseapy_enrichr	0.3333333333333333	0.42857142857142855	0.2631578947368421	0.14285714285714285	0.4892406687805696	0.7463020059504136	0.6086956521739131
census_scrna__67b6b9ac_pseudobulk	67b6b9ac	census_scrna	fgsea	clusterProfiler_ORA	0.3333333333333333	0.42857142857142855	0.15789473684210525	0.07142857142857142	0.4955034282190547	0.7432120595956256	0.5869565217391305
census_scrna__67b6b9ac_pseudobulk	67b6b9ac	census_scrna	gseapy_enrichr	clusterProfiler_ORA	1.0	0.9230769230769231	0.6	0.5	0.9010487705212118	0.997693015473856	0.8913043478260869
census_scrna__67b6b9ac_wilcoxon	67b6b9ac	census_scrna	fgsea	gseapy_enrichr	0.1111111111111111	0.3888888888888889	0.14285714285714285	0.0	-0.04687208206447674	0.1810794030494744	0.82
census_scrna__67b6b9ac_wilcoxon	67b6b9ac	census_scrna	fgsea	clusterProfiler_ORA	0.1111111111111111	0.3888888888888889	0.2	0.0	-0.04555308855518693	0.16140769884542205	0.7
