cluster	rank	gene	score
0	0	Tomm5	60.74836730957031
0	1	Eif5a	59.260498046875
0	2	Gpx2	59.06113052368164
0	3	Ddx39a	57.78504180908203
0	4	Nhp2	57.57505416870117
0	5	Nme1	57.38624572753906
0	6	Ybx3	56.76813888549805
0	7	Ppp1r14b	56.474647521972656
0	8	Tomm20	56.428627014160156
0	9	C1qbp	56.27061080932617
0	10	Myl7	55.89155197143555
0	11	Nop10	55.85356140136719
0	12	Hspd1	55.76787567138672
0	13	Ran	55.71784591674805
0	14	Ptma	55.71536636352539
0	15	Hspe1	55.40647888183594
0	16	Krt18	55.234439849853516
0	17	Ybx1	55.15940856933594
0	18	Sf3b5	55.11387634277344
0	19	Lsm5	54.685813903808594
0	20	Phb2	54.59865188598633
0	21	Lyar	54.294490814208984
0	22	S100a11	54.249778747558594
0	23	Rps2	53.70069885253906
0	24	Anp32b	53.54726791381836
0	25	Ranbp1	53.54145812988281
0	26	Snrpg	53.54011917114258
0	27	Btf3	53.31979751586914
0	28	Snhg3	53.070186614990234
0	29	Polr1d	53.060855865478516
0	30	Mrpl20	52.998329162597656
0	31	Lsm4	52.95542526245117
0	32	Snrpf	52.76612091064453
0	33	Emg1	52.610107421875
0	34	Snrpb	52.55374526977539
0	35	Ccnd1	52.40351867675781
0	36	Ppia	52.353614807128906
0	37	Tomm40	52.27500534057617
0	38	Nasp	52.156375885009766
0	39	Rpl27	52.15013885498047
0	40	Snrpd3	52.09059524536133
0	41	Tomm22	52.0392951965332
0	42	Eef1g	51.98978805541992
0	43	Dnajc2	51.984397888183594
0	44	Snrpe	51.92880630493164
0	45	Eif4a1	51.744197845458984
0	46	Banf1	51.61045455932617
0	47	Timm13	51.59291076660156
0	48	Hnrnpf	51.54084777832031
0	49	Psmd7	51.54077911376953
1	0	Top2a	60.17433166503906
1	1	Ube2c	60.01347351074219
1	2	Mki67	59.19636154174805
1	3	Smc4	59.07126235961914
1	4	Prc1	58.840980529785156
1	5	Nusap1	58.68863296508789
1	6	Kif11	58.56513595581055
1	7	Cdk1	58.50481033325195
1	8	Cenpf	58.08074951171875
1	9	Cdca8	58.0261344909668
