cluster	rank	gene	score
0	0	Mmp7	34.39746856689453
0	1	Selenom	33.41281509399414
0	2	Lyz1	33.312950134277344
0	3	Qsox1	33.077789306640625
0	4	Cd24a	33.02396774291992
0	5	Wnt3	32.8968620300293
0	6	Tent5c	32.741519927978516
0	7	Rnase4	32.72414016723633
0	8	Elapor1	32.56756591796875
0	9	Spink4	32.173362731933594
0	10	Sct	32.098819732666016
0	11	Smim14	32.04872512817383
0	12	Defa24	32.00259017944336
0	13	Agr2	31.63314437866211
0	14	Spdef	31.165109634399414
0	15	Rnase1	31.11623191833496
0	16	Ang	31.039758682250977
0	17	Sec11c	30.985692977905273
0	18	Clps	30.88001823425293
0	19	Cbfa2t3	30.87592124938965
0	20	Ccl9	30.817296981811523
0	21	Txndc5	30.809267044067383
0	22	Tmed3	30.750146865844727
0	23	Pla2g2a	30.73141860961914
0	24	Habp2	30.68423843383789
0	25	Tmprss2	30.62957191467285
0	26	Tff3	30.567502975463867
0	27	Defa17	29.969358444213867
0	28	Rab3d	29.900163650512695
0	29	Asph	29.776691436767578
0	30	Slc12a8	29.71663475036621
0	31	Samd5	29.643648147583008
0	32	Ern2	29.639644622802734
0	33	Fxyd3	29.6368408203125
0	34	Smim6	29.4847469329834
0	35	Creb3l1	29.46357536315918
0	36	Stard10	29.10319709777832
0	37	Cxxc5	29.031938552856445
0	38	Tulp4	28.9406795501709
0	39	Slc1a4	28.934221267700195
0	40	Dnajc10	28.873146057128906
0	41	Wars1	28.861881256103516
0	42	Spint2	28.76799964904785
0	43	Guca2a	28.702856063842773
0	44	Ang4	28.595054626464844
0	45	Fkbp11	28.593788146972656
0	46	Herpud1	28.491512298583984
0	47	Rab15	28.476146697998047
0	48	Lrrc26	28.45562171936035
0	49	Phlda1	28.368852615356445
1	0	Defa24	17.41643714904785
1	1	Defa26	17.381208419799805
1	2	Defa30	17.361370086669922
1	3	Defa43	17.339574813842773
1	4	Defa3	17.33782386779785
1	5	Defa17	17.29639434814453
1	6	Ang4	17.27731704711914
1	7	Defa5	17.218666076660156
1	8	Defa36	17.2078914642334
1	9	Clps	17.176454544067383
1	10	Itln1	17.171323776245117
1	11	Lyz1	17.075674057006836
1	12	Pnliprp2	17.0654239654541
1	13	Defa41	17.039682388305664
1	14	Defa34	16.99580192565918
1	15	Nupr1	16.92209243774414
1	16	Mmp7	16.766965866088867
1	17	Defa22	16.501962661743164
1	18	Habp2	16.500221252441406
1	19	Tent5c	16.41153335571289
1	20	Defa35	16.352861404418945
1	21	Spink4	16.330364227294922
1	22	Defa23	16.19197654724121
1	23	Defa40	16.178606033325195
1	24	Reg4	16.021100997924805
1	25	Defa39	15.959050178527832
1	26	Ramp1	15.840788841247559
1	27	Defa21	15.799905776977539
1	28	Elapor1	15.799772262573242
1	29	Klk1	15.688000679016113
1	30	Selenom	15.604545593261719
1	31	Muc2	15.44449520111084
1	32	Qsox1	15.422627449035645
1	33	Defa20	15.152957916259766
1	34	Samd5	14.985213279724121
1	35	Defa28	14.901572227478027
1	36	Gadd45g	14.831395149230957
1	37	Reep5	14.753233909606934
1	38	Defa29	14.570635795593262
1	39	Lbh	14.569018363952637
1	40	Wnt3	14.468669891357422
1	41	Lrrc26	14.282198905944824
1	42	Cd24a	14.232911109924316
1	43	Nucb2	14.086189270019531
1	44	Tmed6	13.997264862060547
1	45	Pla2g2a	13.979629516601562
1	46	Hpd	13.944525718688965
1	47	Agr2	13.882423400878906
1	48	Sct	13.871051788330078
1	49	Pglyrp1	13.842642784118652
2	0	Tubb5	38.38172149658203
2	1	Cdk1	38.300045013427734
2	2	Top2a	38.07646560668945
2	3	Smc2	37.93375778198242
2	4	Ifitm1	37.583744049072266
2	5	Cenpf	37.36914825439453
2	6	Plk1	37.24930191040039
2	7	Smc4	37.2294921875
2	8	Ube2c	37.12959671020508
2	9	Prc1	36.90781021118164
2	10	Bub3	36.818946838378906
2	11	Kif11	36.79336166381836
2	12	Tuba1b	36.34030532836914
2	13	Nusap1	36.2098503112793
2	14	Incenp	36.15848159790039
