pathway_id	pathway_name	collection	subcollection	organism	gene_symbol	gene_ensembl	gene_entrez
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCB11	ENSG00000073734	8647
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCB4	ENSG00000005471	5244
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCB5	ENSG00000004846	340273
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCB6	ENSG00000115657	10058
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCB7	ENSG00000131269	22
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCB8	ENSG00000197150	11194
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCB9	ENSG00000150967	23457
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCC1	ENSG00000103222	4363
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCC10	ENSG00000124574	89845
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCC11	ENSG00000121270	85320
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCC12	ENSG00000140798	94160
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCC2	ENSG00000023839	1244
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCC3	ENSG00000108846	8714
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCC4	ENSG00000125257	10257
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCC5	ENSG00000114770	10057
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCC6	ENSG00000091262	368
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCC8	ENSG00000006071	6833
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCC9	ENSG00000069431	10060
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCD1	ENSG00000101986	215
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCD2	ENSG00000173208	225
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCD3	ENSG00000117528	5825
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCD4	ENSG00000119688	5826
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCG1	ENSG00000160179	9619
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCG2	ENSG00000118777	9429
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCG4	ENSG00000172350	64137
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCG5	ENSG00000138075	64240
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	ABCG8	ENSG00000143921	64241
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	CFTR	ENSG00000001626	1080
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	TAP1	ENSG00000168394	6890
M11911	KEGG_ABC_TRANSPORTERS	C2	CP:KEGG_LEGACY	Homo sapiens	TAP2	ENSG00000204267	6891
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	AKT1	ENSG00000142208	207
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	AKT2	ENSG00000105221	208
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	AKT3	ENSG00000117020	10000
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	ARAF	ENSG00000078061	369
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	BAD	ENSG00000002330	572
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	BRAF	ENSG00000157764	673
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	CCNA1	ENSG00000133101	8900
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	CCND1	ENSG00000110092	595
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	CEBPA	ENSG00000245848	1050
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	CHUK	ENSG00000213341	1147
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	EIF4EBP1	ENSG00000187840	1978
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	FLT3	ENSG00000122025	2322
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	GRB2	ENSG00000177885	2885
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	HRAS	ENSG00000174775	3265
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	IKBKB	ENSG00000104365	3551
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	IKBKG	ENSG00000269335	8517
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	JUP	ENSG00000173801	3728
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	KIT	ENSG00000157404	3815
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	KRAS	ENSG00000133703	3845
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	LEF1	ENSG00000138795	51176
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	MAP2K1	ENSG00000169032	5604
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	MAP2K2	ENSG00000126934	5605
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	MAPK1	ENSG00000100030	5594
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	MAPK3	ENSG00000102882	5595
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	MTOR	ENSG00000198793	2475
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	MYC	ENSG00000136997	4609
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	NFKB1	ENSG00000109320	4790
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	NRAS	ENSG00000213281	4893
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	PIK3CA	ENSG00000121879	5290
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	PIK3CB	ENSG00000051382	5291
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	PIK3CD	ENSG00000171608	5293
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	PIK3CG	ENSG00000105851	5294
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	PIK3R1	ENSG00000145675	5295
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	PIK3R2	ENSG00000105647	5296
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	PIK3R3	ENSG00000117461	8503
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	PIK3R5	ENSG00000141506	23533
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	PIM1	ENSG00000137193	5292
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	PIM2	ENSG00000102096	11040
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	PML	ENSG00000140464	5371
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	PPARD	ENSG00000112033	5467
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	RAF1	ENSG00000132155	5894
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	RARA	ENSG00000131759	5914
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	RELA	ENSG00000173039	5970
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	RPS6KB1	ENSG00000108443	6198
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	RPS6KB2	ENSG00000175634	6199
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	RUNX1	ENSG00000159216	861
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	RUNX1T1	ENSG00000079102	862
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	SOS1	ENSG00000115904	6654
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	SOS2	ENSG00000100485	6655
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	SPI1	ENSG00000066336	6688
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	STAT3	ENSG00000168610	6774
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	STAT5A	ENSG00000126561	6776
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	STAT5B	ENSG00000173757	6777
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	TCF7	ENSG00000081059	6932
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	TCF7L1	ENSG00000152284	83439
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	TCF7L2	ENSG00000148737	6934
M19888	KEGG_ACUTE_MYELOID_LEUKEMIA	C2	CP:KEGG_LEGACY	Homo sapiens	ZBTB16	ENSG00000109906	7704
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	ACP1	ENSG00000143727	52
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	ACTB	ENSG00000075624	60
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	ACTG1	ENSG00000184009	71
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	ACTN1	ENSG00000072110	87
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	ACTN2	ENSG00000077522	88
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	ACTN3	ENSG00000248746	89
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	ACTN4	ENSG00000130402	81
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	AFDN	ENSG00000130396	4301
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	BAIAP2	ENSG00000175866	10458
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	CDC42	ENSG00000070831	998
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	CDH1	ENSG00000039068	999
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	CREBBP	ENSG00000005339	1387
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	CSNK2A1	ENSG00000101266	1457
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	CSNK2A2	ENSG00000070770	1459
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	CSNK2B	ENSG00000204435	1460
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	CTNNA1	ENSG00000044115	1495
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	CTNNA2	ENSG00000066032	1496
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	CTNNA3	ENSG00000183230	29119
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	CTNNB1	ENSG00000168036	1499
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	CTNND1	ENSG00000198561	1500
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	EGFR	ENSG00000146648	1956
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	EP300	ENSG00000100393	2033
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	ERBB2	ENSG00000141736	2064
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	FARP2	ENSG00000006607	9855
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	FER	ENSG00000151422	2241
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	FGFR1	ENSG00000077782	2260
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	FYN	ENSG00000010810	2534
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	IGF1R	ENSG00000140443	3480
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	INSR	ENSG00000171105	3643
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	IQGAP1	ENSG00000140575	8826
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	LEF1	ENSG00000138795	51176
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	LMO7	ENSG00000136153	4008
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	MAP3K7	ENSG00000135341	6885
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	MAPK1	ENSG00000100030	5594
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	MAPK3	ENSG00000102882	5595
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	MET	ENSG00000105976	4233
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	NECTIN1	ENSG00000110400	5818
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	NECTIN2	ENSG00000130202	5819
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	NECTIN3	ENSG00000177707	25945
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	NECTIN4	ENSG00000143217	81607
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	NLK	ENSG00000087095	51701
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	PARD3	ENSG00000148498	56288
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	PTPN1	ENSG00000196396	5770
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	PTPN6	ENSG00000111679	5777
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	PTPRB	ENSG00000127329	5787
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	PTPRF	ENSG00000142949	5792
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	PTPRJ	ENSG00000149177	5795
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	PTPRM	ENSG00000173482	5797
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	RAC1	ENSG00000136238	5879
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	RAC2	ENSG00000128340	5880
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	RAC3	ENSG00000169750	5881
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	RHOA	ENSG00000067560	387
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	SMAD2	ENSG00000175387	4087
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	SMAD3	ENSG00000166949	4088
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	SMAD4	ENSG00000141646	4089
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	SNAI1	ENSG00000124216	6615
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	SNAI2	ENSG00000019549	6591
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	SORBS1	ENSG00000095637	10580
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	SRC	ENSG00000197122	6714
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	SSX2IP	ENSG00000117155	117178
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	TCF7	ENSG00000081059	6932
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	TCF7L1	ENSG00000152284	83439
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	TCF7L2	ENSG00000148737	6934
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	TGFBR1	ENSG00000106799	7046
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	TGFBR2	ENSG00000163513	7048
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	TJP1	ENSG00000104067	7082
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	VCL	ENSG00000035403	7414
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	WAS	ENSG00000015285	7454
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	WASF1	ENSG00000112290	8936
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	WASF2	ENSG00000158195	10163
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	WASF3	ENSG00000132970	10810
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	WASL	ENSG00000106299	8976
M638	KEGG_ADHERENS_JUNCTION	C2	CP:KEGG_LEGACY	Homo sapiens	YES1	ENSG00000176105	7525
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	ACACB	ENSG00000076555	32
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	ACSL1	ENSG00000151726	2180
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	ACSL3	ENSG00000123983	2181
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	ACSL4	ENSG00000068366	2182
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	ACSL5	ENSG00000197142	51703
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	ACSL6	ENSG00000164398	23305
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	ADIPOQ	ENSG00000181092	9370
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	ADIPOR1	ENSG00000159346	51094
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	ADIPOR2	ENSG00000006831	79602
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	AGRP	ENSG00000159723	181
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	AKT1	ENSG00000142208	207
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	AKT2	ENSG00000105221	208
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	AKT3	ENSG00000117020	10000
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	CAMKK1	ENSG00000004660	84254
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	CAMKK2	ENSG00000110931	10645
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	CD36	ENSG00000135218	948
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	CHUK	ENSG00000213341	1147
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	CPT1A	ENSG00000110090	1374
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	CPT1B	ENSG00000205560	1375
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	CPT1C	ENSG00000169169	126129
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	G6PC1	ENSG00000131482	2538
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	G6PC2	ENSG00000152254	57818
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	IKBKB	ENSG00000104365	3551
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	IKBKG	ENSG00000269335	8517
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	IRS1	ENSG00000169047	3667
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	IRS2	ENSG00000185950	8660
M10462	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	C2	CP:KEGG_LEGACY	Homo sapiens	IRS4	ENSG00000133124	8471
