pathway_id	pathway_name	collection	subcollection	organism	gene_symbol	gene_ensembl	gene_entrez
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abca4	ENSMUSG00000028125	11304
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abca5	ENSMUSG00000018800	217265
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abca6	ENSMUSG00000044749	76184
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abca8b	ENSMUSG00000020620	27404
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abca9	ENSMUSG00000041797	217262
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abcb1a	ENSMUSG00000040584	18671
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abcb4	ENSMUSG00000042476	18670
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abcb6	ENSMUSG00000026198	74104
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abcb7	ENSMUSG00000031333	11306
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abcb8	ENSMUSG00000028973	74610
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abcb9	ENSMUSG00000029408	56325
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abcc1	ENSMUSG00000023088	17250
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Gm10768	ENSMUSG00000025194	100038628
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abcc3	ENSMUSG00000020865	76408
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abcc4	ENSMUSG00000032849	239273
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abcc5	ENSMUSG00000022822	27416
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abcd1	ENSMUSG00000031378	11666
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abcd2	ENSMUSG00000055782	26874
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abcd3	ENSMUSG00000028127	19299
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abcg4	ENSMUSG00000032131	192663
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Abcg8	ENSMUSG00000024254	67470
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Adrm1	ENSMUSG00000039041	56436
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Apoa1	ENSMUSG00000032083	11806
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Cftr	ENSMUSG00000041301	12638
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Eif2s1	ENSMUSG00000021116	13665
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Eif2s2	ENSMUSG00000074656	67204
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Eif2s3x	ENSMUSG00000035150	26905
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Pex19	ENSMUSG00000003464	19298
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psma1	ENSMUSG00000030751	26440
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psma2	ENSMUSG00000015671	19166
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psma3	ENSMUSG00000060073	19167
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psma4	ENSMUSG00000032301	26441
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psma6	ENSMUSG00000021024	26443
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psma7	ENSMUSG00000027566	26444
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psmb2	ENSMUSG00000028837	26445
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psmb3	ENSMUSG00000069744	26446
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psmb5	ENSMUSG00000022193	19173
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psmc2	ENSMUSG00000028932	19181
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psmc3	ENSMUSG00000002102	19182
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psmc4	ENSMUSG00000030603	23996
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psmc6	ENSMUSG00000021832	67089
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psmd1	ENSMUSG00000026229	70247
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psmd12	ENSMUSG00000020720	66997
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psmd13	ENSMUSG00000025487	23997
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psmd14	ENSMUSG00000026914	59029
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psmd3	ENSMUSG00000017221	22123
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psmd7	ENSMUSG00000039067	17463
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Psmd8	ENSMUSG00000030591	57296
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Mus musculus	Ubc	ENSMUSG00000008348	22190
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Mus musculus	Abca2	ENSMUSG00000026944	11305
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Mus musculus	Abca3	ENSMUSG00000024130	27410
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Mus musculus	Abca5	ENSMUSG00000018800	217265
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Mus musculus	Abca6	ENSMUSG00000044749	76184
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Mus musculus	Abca9	ENSMUSG00000041797	217262
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Mus musculus	Abcd1	ENSMUSG00000031378	11666
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Mus musculus	Abcd2	ENSMUSG00000055782	26874
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Mus musculus	Abcd3	ENSMUSG00000028127	19299
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Mus musculus	Abcg4	ENSMUSG00000032131	192663
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Mus musculus	Abcg8	ENSMUSG00000024254	67470
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Mus musculus	Apoa1	ENSMUSG00000032083	11806
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Mus musculus	Pex19	ENSMUSG00000003464	19298
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Abca1	ENSMUSG00000015243	11303
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Abca3	ENSMUSG00000024130	27410
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Abcb11	ENSMUSG00000027048	27413
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Abcb4	ENSMUSG00000042476	18670
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Abcb6	ENSMUSG00000026198	74104
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Gm10768	ENSMUSG00000025194	100038628
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Abcc8	ENSMUSG00000040136	20927
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Abcd1	ENSMUSG00000031378	11666
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Abcg8	ENSMUSG00000024254	67470
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Adrm1	ENSMUSG00000039041	56436
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Apoa1	ENSMUSG00000032083	11806
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Cftr	ENSMUSG00000041301	12638
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psma1	ENSMUSG00000030751	26440
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psma2	ENSMUSG00000015671	19166
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psma3	ENSMUSG00000060073	19167
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psma4	ENSMUSG00000032301	26441
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psma6	ENSMUSG00000021024	26443
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psma7	ENSMUSG00000027566	26444
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psmb2	ENSMUSG00000028837	26445
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psmb3	ENSMUSG00000069744	26446
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psmb5	ENSMUSG00000022193	19173
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psmc2	ENSMUSG00000028932	19181
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psmc3	ENSMUSG00000002102	19182
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psmc4	ENSMUSG00000030603	23996
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psmc6	ENSMUSG00000021832	67089
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psmd1	ENSMUSG00000026229	70247
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psmd12	ENSMUSG00000020720	66997
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psmd13	ENSMUSG00000025487	23997
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psmd14	ENSMUSG00000026914	59029
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psmd3	ENSMUSG00000017221	22123
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psmd7	ENSMUSG00000039067	17463
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Psmd8	ENSMUSG00000030591	57296
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Mus musculus	Ubc	ENSMUSG00000008348	22190
M39015	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Cdc27	ENSMUSG00000020687	217232
M39015	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Rb1	ENSMUSG00000022105	19645
M39015	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Skp2	ENSMUSG00000054115	27401
M39015	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Ube2c	ENSMUSG00000001403	68612
M39015	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Ube2d1	ENSMUSG00000019927	216080
M39015	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Ube2e1	ENSMUSG00000021774	22194
M39015	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Ube2s	ENSMUSG00000060860	77891
M38998	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Ccnd1	ENSMUSG00000070348	12443
M38998	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Ccnd2	ENSMUSG00000000184	12444
M38998	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Ccnd3	ENSMUSG00000034165	12445
M38998	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Ccne1	ENSMUSG00000002068	12447
M38998	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Cdk2	ENSMUSG00000025358	12566
M38998	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Cdk4	ENSMUSG00000006728	12567
M38998	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Cdk6	ENSMUSG00000040274	12571
M38998	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Cdkn1a	ENSMUSG00000023067	12575
M38998	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Cdkn1b	ENSMUSG00000003031	12576
M38998	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Cdkn1c	ENSMUSG00000037664	12577
M38998	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	E2f1	ENSMUSG00000027490	13555
M38998	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	E2f2	ENSMUSG00000018983	242705
M38998	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	E2f3	ENSMUSG00000016477	13557
M38998	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Rb1	ENSMUSG00000022105	19645
M38998	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Tfdp1	ENSMUSG00000038482	21781
M38998	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	C2	CP:REACTOME	Mus musculus	Tfdp2	ENSMUSG00000032411	211586
M3630	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	C2	CP:REACTOME	Mus musculus	Gtf2f1	ENSMUSG00000002658	98053
M3630	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	C2	CP:REACTOME	Mus musculus	Ncbp1	ENSMUSG00000028330	433702
M3630	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	C2	CP:REACTOME	Mus musculus	Ncbp2	ENSMUSG00000022774	68092
M3630	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	C2	CP:REACTOME	Mus musculus	Nelfb	ENSMUSG00000013465	58202
M3630	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	C2	CP:REACTOME	Mus musculus	Nelfcd	ENSMUSG00000016253	57314
M3630	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	C2	CP:REACTOME	Mus musculus	Nelfe	ENSMUSG00000024369	27632
M3630	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	C2	CP:REACTOME	Mus musculus	Polr2a	ENSMUSG00000005198	20020
M3630	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	C2	CP:REACTOME	Mus musculus	Polr2c	ENSMUSG00000031783	20021
M3630	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	C2	CP:REACTOME	Mus musculus	Polr2d	ENSMUSG00000024258	69241
M3630	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	C2	CP:REACTOME	Mus musculus	Polr2e	ENSMUSG00000004667	66420
M3630	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	C2	CP:REACTOME	Mus musculus	Polr2f	ENSMUSG00000033020	69833
M3630	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	C2	CP:REACTOME	Mus musculus	Polr2g	ENSMUSG00000071662	67710
M3630	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	C2	CP:REACTOME	Mus musculus	Polr2h	ENSMUSG00000021018	245841
M3630	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	C2	CP:REACTOME	Mus musculus	Polr2i	ENSMUSG00000019738	69920
M3630	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	C2	CP:REACTOME	Mus musculus	Polr2j	ENSMUSG00000039771	20022
M3630	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	C2	CP:REACTOME	Mus musculus	Polr2k	ENSMUSG00000045996	17749
M3630	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	C2	CP:REACTOME	Mus musculus	Supt4a	ENSMUSG00000020485	20922
M3630	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	C2	CP:REACTOME	Mus musculus	Supt5	ENSMUSG00000003435	20924
M757	REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	C2	CP:REACTOME	Mus musculus	Chrna1	ENSMUSG00000027107	11435
M757	REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	C2	CP:REACTOME	Mus musculus	Chrna5	ENSMUSG00000035594	110835
M757	REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	C2	CP:REACTOME	Mus musculus	Chrng	ENSMUSG00000026253	11449
M41824	REACTOME_ACETYLCHOLINE_INHIBITS_CONTRACTION_OF_OUTER_HAIR_CELLS	C2	CP:REACTOME	Mus musculus	Kcnma1	ENSMUSG00000063142	16531
M41824	REACTOME_ACETYLCHOLINE_INHIBITS_CONTRACTION_OF_OUTER_HAIR_CELLS	C2	CP:REACTOME	Mus musculus	Kcnmb1	ENSMUSG00000020155	16533
M93	REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	C2	CP:REACTOME	Mus musculus	Ppfia4	ENSMUSG00000026458	68507
M93	REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	C2	CP:REACTOME	Mus musculus	Snap25	ENSMUSG00000027273	20614
M93	REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	C2	CP:REACTOME	Mus musculus	Stxbp1	ENSMUSG00000026797	20910
M93	REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	C2	CP:REACTOME	Mus musculus	Unc13b	ENSMUSG00000028456	22249
M1825	REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION	C2	CP:REACTOME	Mus musculus	Gna14	ENSMUSG00000024697	14675
M1825	REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION	C2	CP:REACTOME	Mus musculus	Gna15	ENSMUSG00000034792	14676
M1825	REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION	C2	CP:REACTOME	Mus musculus	Marcks	ENSMUSG00000069662	17118
M1825	REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION	C2	CP:REACTOME	Mus musculus	Plcb1	ENSMUSG00000051177	18795
M1825	REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION	C2	CP:REACTOME	Mus musculus	Plcb2	ENSMUSG00000040061	18796
M1825	REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION	C2	CP:REACTOME	Mus musculus	Prkca	ENSMUSG00000050965	18750
