pathway_id	pathway_name	collection	subcollection	organism	gene_symbol	gene_ensembl	gene_entrez
M26996	REACTOME_2_LTR_CIRCLE_FORMATION	C2	CP:REACTOME	Homo sapiens	BANF1	ENSG00000175334	8815
M26996	REACTOME_2_LTR_CIRCLE_FORMATION	C2	CP:REACTOME	Homo sapiens	HMGA1	ENSG00000137309	3159
M26996	REACTOME_2_LTR_CIRCLE_FORMATION	C2	CP:REACTOME	Homo sapiens	LIG4	ENSG00000174405	3981
M26996	REACTOME_2_LTR_CIRCLE_FORMATION	C2	CP:REACTOME	Homo sapiens	PSIP1	ENSG00000164985	11168
M26996	REACTOME_2_LTR_CIRCLE_FORMATION	C2	CP:REACTOME	Homo sapiens	XRCC4	ENSG00000152422	7518
M26996	REACTOME_2_LTR_CIRCLE_FORMATION	C2	CP:REACTOME	Homo sapiens	XRCC5	ENSG00000079246	7520
M26996	REACTOME_2_LTR_CIRCLE_FORMATION	C2	CP:REACTOME	Homo sapiens	XRCC6	ENSG00000196419	2547
M677	REACTOME_ABACAVIR_ADME	C2	CP:REACTOME	Homo sapiens	ABCB1	ENSG00000085563	5243
M677	REACTOME_ABACAVIR_ADME	C2	CP:REACTOME	Homo sapiens	ABCG2	ENSG00000118777	9429
M677	REACTOME_ABACAVIR_ADME	C2	CP:REACTOME	Homo sapiens	ADH1A	ENSG00000187758	124
M677	REACTOME_ABACAVIR_ADME	C2	CP:REACTOME	Homo sapiens	MAPDA	ENSG00000168803	161823
M677	REACTOME_ABACAVIR_ADME	C2	CP:REACTOME	Homo sapiens	NT5C2	ENSG00000076685	22978
M677	REACTOME_ABACAVIR_ADME	C2	CP:REACTOME	Homo sapiens	PCK1	ENSG00000124253	5105
M677	REACTOME_ABACAVIR_ADME	C2	CP:REACTOME	Homo sapiens	SLC22A1	ENSG00000175003	6580
M677	REACTOME_ABACAVIR_ADME	C2	CP:REACTOME	Homo sapiens	SLC22A2	ENSG00000112499	6582
M677	REACTOME_ABACAVIR_ADME	C2	CP:REACTOME	Homo sapiens	SLC22A3	ENSG00000146477	6581
M27147	REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCB1	ENSG00000085563	5243
M27147	REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCG2	ENSG00000118777	9429
M27147	REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT	C2	CP:REACTOME	Homo sapiens	SLC22A1	ENSG00000175003	6580
M27147	REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT	C2	CP:REACTOME	Homo sapiens	SLC22A2	ENSG00000112499	6582
M27147	REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT	C2	CP:REACTOME	Homo sapiens	SLC22A3	ENSG00000146477	6581
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCA10	ENSG00000154263	10349
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCA12	ENSG00000144452	26154
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCA2	ENSG00000107331	20
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCA3	ENSG00000167972	21
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCA4	ENSG00000198691	24
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCA5	ENSG00000154265	23461
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCA6	ENSG00000154262	23460
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCA7	ENSG00000064687	10347
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCA8	ENSG00000141338	10351
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCA9	ENSG00000154258	10350
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCB1	ENSG00000085563	5243
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCB10	ENSG00000135776	23456
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCB4	ENSG00000005471	5244
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCB5	ENSG00000004846	340273
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCB6	ENSG00000115657	10058
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCB7	ENSG00000131269	22
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCB8	ENSG00000197150	11194
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCB9	ENSG00000150967	23457
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCC1	ENSG00000103222	4363
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCC1	ENSG00000278183	4363
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCC10	ENSG00000124574	89845
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCC11	ENSG00000121270	85320
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCC2	ENSG00000023839	1244
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCC3	ENSG00000108846	8714
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCC4	ENSG00000125257	10257
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCC5	ENSG00000114770	10057
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCC6	ENSG00000091262	368
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCC6	ENSG00000275331	368
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCC9	ENSG00000069431	10060
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCD1	ENSG00000101986	215
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCD2	ENSG00000173208	225
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCD3	ENSG00000117528	5825
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCF1	ENSG00000204574	23
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCF1	ENSG00000206490	23
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCF1	ENSG00000225989	23
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCF1	ENSG00000231129	23
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCF1	ENSG00000232169	23
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCF1	ENSG00000236149	23
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCF1	ENSG00000236342	23
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCG1	ENSG00000160179	9619
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCG4	ENSG00000172350	64137
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCG5	ENSG00000138075	64240
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ABCG8	ENSG00000143921	64241
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ADRM1	ENSG00000130706	11047
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	APOA1	ENSG00000118137	335
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	CFTR	ENSG00000001626	1080
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	DERL1	ENSG00000136986	79139
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	DERL2	ENSG00000072849	51009
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	DERL3	ENSG00000099958	91319
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	DERL3	ENSG00000274437	91319
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	EIF2S1	ENSG00000134001	1965
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	EIF2S2	ENSG00000125977	8894
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	EIF2S3	ENSG00000130741	1968
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ERLEC1	ENSG00000068912	27248
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ERLIN1	ENSG00000107566	10613
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	ERLIN2	ENSG00000147475	11160
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	KCNJ11	ENSG00000187486	3767
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	OS9	ENSG00000135506	10956
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PEX19	ENSG00000162735	5824
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PEX3	ENSG00000034693	8504
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMA1	ENSG00000129084	5682
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMA2	ENSG00000106588	5683
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMA3	ENSG00000100567	5684
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMA4	ENSG00000041357	5685
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMA5	ENSG00000143106	5686
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMA6	ENSG00000100902	5687
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMA7	ENSG00000101182	5688
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMB1	ENSG00000008018	5689
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMB2	ENSG00000126067	5690
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMB3	ENSG00000275903	5691
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMB3	ENSG00000277791	5691
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMB4	ENSG00000159377	5692
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMB5	ENSG00000100804	5693
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMB6	ENSG00000142507	5694
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMB7	ENSG00000136930	5695
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMC1	ENSG00000100764	5700
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMC2	ENSG00000161057	5701
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMC3	ENSG00000165916	5702
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMC4	ENSG00000013275	5704
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMC4	ENSG00000281221	5704
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMC5	ENSG00000087191	5705
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMC6	ENSG00000100519	5706
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMD1	ENSG00000173692	5707
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMD11	ENSG00000108671	5717
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMD12	ENSG00000197170	5718
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMD13	ENSG00000185627	5719
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMD14	ENSG00000115233	10213
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMD2	ENSG00000175166	5708
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMD3	ENSG00000108344	5709
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMD6	ENSG00000163636	9861
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMD7	ENSG00000103035	5713
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	PSMD8	ENSG00000099341	5714
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	RNF185	ENSG00000138942	91445
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	RNF5	ENSG00000183574	6048
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	RNF5	ENSG00000204308	6048
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	RNF5	ENSG00000223767	6048
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	RNF5	ENSG00000225452	6048
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	RNF5	ENSG00000227277	6048
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	RNF5	ENSG00000228405	6048
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	RNF5	ENSG00000228907	6048
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	RPS27A	ENSG00000143947	6233
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	SEL1L	ENSG00000071537	6400
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	SEM1	ENSG00000127922	7979
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	UBA52	ENSG00000221983	7311
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	UBB	ENSG00000170315	7314
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	UBC	ENSG00000150991	7316
M758	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	C2	CP:REACTOME	Homo sapiens	VCP	ENSG00000165280	7415
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Homo sapiens	ABCA10	ENSG00000154263	10349
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Homo sapiens	ABCA12	ENSG00000144452	26154
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Homo sapiens	ABCA2	ENSG00000107331	20
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Homo sapiens	ABCA3	ENSG00000167972	21
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Homo sapiens	ABCA5	ENSG00000154265	23461
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Homo sapiens	ABCA6	ENSG00000154262	23460
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Homo sapiens	ABCA7	ENSG00000064687	10347
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Homo sapiens	ABCA9	ENSG00000154258	10350
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Homo sapiens	ABCD1	ENSG00000101986	215
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Homo sapiens	ABCD2	ENSG00000173208	225
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Homo sapiens	ABCD3	ENSG00000117528	5825
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Homo sapiens	ABCG1	ENSG00000160179	9619
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Homo sapiens	ABCG4	ENSG00000172350	64137
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Homo sapiens	ABCG5	ENSG00000138075	64240
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Homo sapiens	ABCG8	ENSG00000143921	64241
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Homo sapiens	APOA1	ENSG00000118137	335
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Homo sapiens	PEX19	ENSG00000162735	5824
M524	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	C2	CP:REACTOME	Homo sapiens	PEX3	ENSG00000034693	8504
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	ABCA1	ENSG00000165029	19
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	ABCA12	ENSG00000144452	26154
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	ABCA3	ENSG00000167972	21
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	ABCB11	ENSG00000073734	8647
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	ABCB4	ENSG00000005471	5244
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	ABCB6	ENSG00000115657	10058
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	ABCC2	ENSG00000023839	1244
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	ABCC6	ENSG00000091262	368
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	ABCC6	ENSG00000275331	368
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	ABCC8	ENSG00000006071	6833
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	ABCC9	ENSG00000069431	10060
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	ABCD1	ENSG00000101986	215
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	ABCD4	ENSG00000119688	5826
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	ABCG5	ENSG00000138075	64240
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	ABCG8	ENSG00000143921	64241
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	ADRM1	ENSG00000130706	11047
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	APOA1	ENSG00000118137	335
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	CFTR	ENSG00000001626	1080
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	DERL1	ENSG00000136986	79139
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	DERL2	ENSG00000072849	51009
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	DERL3	ENSG00000099958	91319
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	DERL3	ENSG00000274437	91319
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	ERLEC1	ENSG00000068912	27248
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	ERLIN1	ENSG00000107566	10613
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	ERLIN2	ENSG00000147475	11160
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	KCNJ11	ENSG00000187486	3767
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	LMBRD1	ENSG00000168216	55788
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	OS9	ENSG00000135506	10956
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	PSMA1	ENSG00000129084	5682
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	PSMA2	ENSG00000106588	5683
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	PSMA3	ENSG00000100567	5684
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	PSMA4	ENSG00000041357	5685
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	PSMA5	ENSG00000143106	5686
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	PSMA6	ENSG00000100902	5687
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	PSMA7	ENSG00000101182	5688
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	PSMB1	ENSG00000008018	5689
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	PSMB2	ENSG00000126067	5690
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	PSMB3	ENSG00000275903	5691
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	PSMB3	ENSG00000277791	5691
M27473	REACTOME_ABC_TRANSPORTER_DISORDERS	C2	CP:REACTOME	Homo sapiens	PSMB4	ENSG00000159377	5692
