pathway_id	pathway_name	gene_entrez
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	13602
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	13801
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	14067
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	14118
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	14161
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	14268
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	14314
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	14456
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	14734
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	15160
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	15464
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	15529
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	16000
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	16002
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	16006
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	16007
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	16008
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	16009
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	16010
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	16011
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	16012
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	16193
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	16425
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	16709
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	16852
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	17182
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	17283
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	17304
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	18220
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	18453
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	18491
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	18619
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	19089
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	19123
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	19672
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	20254
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	20255
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	20702
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	20750
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	20856
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	208659
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	214058
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	216197
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	217847
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	21857
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	21923
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	22027
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	22041
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	22134
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	223672
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	22393
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	238055
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	23850
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	239552
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	245282
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	246228
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	268977
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	269181
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	278679
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	29817
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	30060
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	328561
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	328563
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	338366
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	381677
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	382014
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	385643
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	56047
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	56453
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	626615
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	64654
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	66113
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	66557
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	666348
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	66848
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	66853
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	66940
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	71421
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	71853
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	71898
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	74761
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	75396
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	75761
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	76453
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	77583
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	80752
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	83453
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	83554
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	94111
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	98170
R-MMU-381426	Mus musculus: Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	99571
R-MMU-392499	Mus musculus: Metabolism of proteins	100037258
R-MMU-392499	Mus musculus: Metabolism of proteins	100041230
R-MMU-392499	Mus musculus: Metabolism of proteins	100042807
R-MMU-392499	Mus musculus: Metabolism of proteins	100043813
R-MMU-392499	Mus musculus: Metabolism of proteins	100102
R-MMU-392499	Mus musculus: Metabolism of proteins	100216474
R-MMU-392499	Mus musculus: Metabolism of proteins	100502825
R-MMU-392499	Mus musculus: Metabolism of proteins	100503085
R-MMU-392499	Mus musculus: Metabolism of proteins	100503670
R-MMU-392499	Mus musculus: Metabolism of proteins	100689
R-MMU-392499	Mus musculus: Metabolism of proteins	100737
R-MMU-392499	Mus musculus: Metabolism of proteins	100756
R-MMU-392499	Mus musculus: Metabolism of proteins	101100
R-MMU-392499	Mus musculus: Metabolism of proteins	101206
R-MMU-392499	Mus musculus: Metabolism of proteins	101358
R-MMU-392499	Mus musculus: Metabolism of proteins	101565
R-MMU-392499	Mus musculus: Metabolism of proteins	102058
R-MMU-392499	Mus musculus: Metabolism of proteins	102060
R-MMU-392499	Mus musculus: Metabolism of proteins	102115
R-MMU-392499	Mus musculus: Metabolism of proteins	102323
R-MMU-392499	Mus musculus: Metabolism of proteins	102339
R-MMU-392499	Mus musculus: Metabolism of proteins	102580
R-MMU-392499	Mus musculus: Metabolism of proteins	103468
R-MMU-392499	Mus musculus: Metabolism of proteins	103534
R-MMU-392499	Mus musculus: Metabolism of proteins	103583
R-MMU-392499	Mus musculus: Metabolism of proteins	103737
R-MMU-392499	Mus musculus: Metabolism of proteins	104009
R-MMU-392499	Mus musculus: Metabolism of proteins	104158
R-MMU-392499	Mus musculus: Metabolism of proteins	104318
R-MMU-392499	Mus musculus: Metabolism of proteins	104416
R-MMU-392499	Mus musculus: Metabolism of proteins	105083
R-MMU-392499	Mus musculus: Metabolism of proteins	105348
R-MMU-392499	Mus musculus: Metabolism of proteins	105450
R-MMU-392499	Mus musculus: Metabolism of proteins	105504
R-MMU-392499	Mus musculus: Metabolism of proteins	105522
R-MMU-392499	Mus musculus: Metabolism of proteins	105638
R-MMU-392499	Mus musculus: Metabolism of proteins	105785
R-MMU-392499	Mus musculus: Metabolism of proteins	106021
R-MMU-392499	Mus musculus: Metabolism of proteins	106052
R-MMU-392499	Mus musculus: Metabolism of proteins	106572
R-MMU-392499	Mus musculus: Metabolism of proteins	107029
R-MMU-392499	Mus musculus: Metabolism of proteins	107047
R-MMU-392499	Mus musculus: Metabolism of proteins	107221
R-MMU-392499	Mus musculus: Metabolism of proteins	107260
R-MMU-392499	Mus musculus: Metabolism of proteins	107338
R-MMU-392499	Mus musculus: Metabolism of proteins	107607
R-MMU-392499	Mus musculus: Metabolism of proteins	107652
R-MMU-392499	Mus musculus: Metabolism of proteins	107732
R-MMU-392499	Mus musculus: Metabolism of proteins	107733
R-MMU-392499	Mus musculus: Metabolism of proteins	107734
R-MMU-392499	Mus musculus: Metabolism of proteins	107817
R-MMU-392499	Mus musculus: Metabolism of proteins	107895
R-MMU-392499	Mus musculus: Metabolism of proteins	107939
R-MMU-392499	Mus musculus: Metabolism of proteins	107976
R-MMU-392499	Mus musculus: Metabolism of proteins	107986
R-MMU-392499	Mus musculus: Metabolism of proteins	107995
R-MMU-392499	Mus musculus: Metabolism of proteins	108037
R-MMU-392499	Mus musculus: Metabolism of proteins	108067
R-MMU-392499	Mus musculus: Metabolism of proteins	108089
R-MMU-392499	Mus musculus: Metabolism of proteins	108105
R-MMU-392499	Mus musculus: Metabolism of proteins	108123
R-MMU-392499	Mus musculus: Metabolism of proteins	108124
R-MMU-392499	Mus musculus: Metabolism of proteins	108138
R-MMU-392499	Mus musculus: Metabolism of proteins	108148
R-MMU-392499	Mus musculus: Metabolism of proteins	108150
R-MMU-392499	Mus musculus: Metabolism of proteins	108153
R-MMU-392499	Mus musculus: Metabolism of proteins	108154
R-MMU-392499	Mus musculus: Metabolism of proteins	108645
R-MMU-392499	Mus musculus: Metabolism of proteins	108679
R-MMU-392499	Mus musculus: Metabolism of proteins	108760
R-MMU-392499	Mus musculus: Metabolism of proteins	108853
R-MMU-392499	Mus musculus: Metabolism of proteins	108902
R-MMU-392499	Mus musculus: Metabolism of proteins	108956
R-MMU-392499	Mus musculus: Metabolism of proteins	108989
R-MMU-392499	Mus musculus: Metabolism of proteins	109082
R-MMU-392499	Mus musculus: Metabolism of proteins	109113
R-MMU-392499	Mus musculus: Metabolism of proteins	109161
R-MMU-392499	Mus musculus: Metabolism of proteins	109241
R-MMU-392499	Mus musculus: Metabolism of proteins	109331
R-MMU-392499	Mus musculus: Metabolism of proteins	109359
R-MMU-392499	Mus musculus: Metabolism of proteins	109689
R-MMU-392499	Mus musculus: Metabolism of proteins	109785
R-MMU-392499	Mus musculus: Metabolism of proteins	109978
R-MMU-392499	Mus musculus: Metabolism of proteins	109979
R-MMU-392499	Mus musculus: Metabolism of proteins	110119
R-MMU-392499	Mus musculus: Metabolism of proteins	110265
R-MMU-392499	Mus musculus: Metabolism of proteins	110379
R-MMU-392499	Mus musculus: Metabolism of proteins	110417
R-MMU-392499	Mus musculus: Metabolism of proteins	110446
R-MMU-392499	Mus musculus: Metabolism of proteins	110616
R-MMU-392499	Mus musculus: Metabolism of proteins	110826
R-MMU-392499	Mus musculus: Metabolism of proteins	110954
R-MMU-392499	Mus musculus: Metabolism of proteins	110962
R-MMU-392499	Mus musculus: Metabolism of proteins	11421
R-MMU-392499	Mus musculus: Metabolism of proteins	11429
R-MMU-392499	Mus musculus: Metabolism of proteins	114641
R-MMU-392499	Mus musculus: Metabolism of proteins	11465
R-MMU-392499	Mus musculus: Metabolism of proteins	114654
R-MMU-392499	Mus musculus: Metabolism of proteins	11487
R-MMU-392499	Mus musculus: Metabolism of proteins	114872
R-MMU-392499	Mus musculus: Metabolism of proteins	114893
R-MMU-392499	Mus musculus: Metabolism of proteins	11504
R-MMU-392499	Mus musculus: Metabolism of proteins	11540
R-MMU-392499	Mus musculus: Metabolism of proteins	11541
R-MMU-392499	Mus musculus: Metabolism of proteins	11551
R-MMU-392499	Mus musculus: Metabolism of proteins	11553
R-MMU-392499	Mus musculus: Metabolism of proteins	11555
R-MMU-392499	Mus musculus: Metabolism of proteins	11576
R-MMU-392499	Mus musculus: Metabolism of proteins	11625
R-MMU-392499	Mus musculus: Metabolism of proteins	11647
R-MMU-392499	Mus musculus: Metabolism of proteins	11650
R-MMU-392499	Mus musculus: Metabolism of proteins	11655
R-MMU-392499	Mus musculus: Metabolism of proteins	11657
R-MMU-392499	Mus musculus: Metabolism of proteins	11669
R-MMU-392499	Mus musculus: Metabolism of proteins	116870
R-MMU-392499	Mus musculus: Metabolism of proteins	116905
R-MMU-392499	Mus musculus: Metabolism of proteins	11698
R-MMU-392499	Mus musculus: Metabolism of proteins	11704
R-MMU-392499	Mus musculus: Metabolism of proteins	11733
R-MMU-392499	Mus musculus: Metabolism of proteins	117589
R-MMU-392499	Mus musculus: Metabolism of proteins	117590
R-MMU-392499	Mus musculus: Metabolism of proteins	11796
R-MMU-392499	Mus musculus: Metabolism of proteins	11797
R-MMU-392499	Mus musculus: Metabolism of proteins	11804
R-MMU-392499	Mus musculus: Metabolism of proteins	11806
R-MMU-392499	Mus musculus: Metabolism of proteins	11807
R-MMU-392499	Mus musculus: Metabolism of proteins	11816
R-MMU-392499	Mus musculus: Metabolism of proteins	11820
R-MMU-392499	Mus musculus: Metabolism of proteins	11835
R-MMU-392499	Mus musculus: Metabolism of proteins	11837
R-MMU-392499	Mus musculus: Metabolism of proteins	11839
R-MMU-392499	Mus musculus: Metabolism of proteins	11840
R-MMU-392499	Mus musculus: Metabolism of proteins	11842
R-MMU-392499	Mus musculus: Metabolism of proteins	11843
R-MMU-392499	Mus musculus: Metabolism of proteins	11844
R-MMU-392499	Mus musculus: Metabolism of proteins	118451
R-MMU-392499	Mus musculus: Metabolism of proteins	11847
R-MMU-392499	Mus musculus: Metabolism of proteins	11848
R-MMU-392499	Mus musculus: Metabolism of proteins	11881
R-MMU-392499	Mus musculus: Metabolism of proteins	11883
R-MMU-392499	Mus musculus: Metabolism of proteins	11889
R-MMU-392499	Mus musculus: Metabolism of proteins	11890
R-MMU-392499	Mus musculus: Metabolism of proteins	11891
R-MMU-392499	Mus musculus: Metabolism of proteins	11905
R-MMU-392499	Mus musculus: Metabolism of proteins	11946
R-MMU-392499	Mus musculus: Metabolism of proteins	11947
R-MMU-392499	Mus musculus: Metabolism of proteins	11949
R-MMU-392499	Mus musculus: Metabolism of proteins	11957
R-MMU-392499	Mus musculus: Metabolism of proteins	12005
R-MMU-392499	Mus musculus: Metabolism of proteins	12006
R-MMU-392499	Mus musculus: Metabolism of proteins	12021
R-MMU-392499	Mus musculus: Metabolism of proteins	12038
R-MMU-392499	Mus musculus: Metabolism of proteins	12068
R-MMU-392499	Mus musculus: Metabolism of proteins	12091
R-MMU-392499	Mus musculus: Metabolism of proteins	12097
R-MMU-392499	Mus musculus: Metabolism of proteins	121022
R-MMU-392499	Mus musculus: Metabolism of proteins	12144
R-MMU-392499	Mus musculus: Metabolism of proteins	12151
R-MMU-392499	Mus musculus: Metabolism of proteins	12155
R-MMU-392499	Mus musculus: Metabolism of proteins	12159
R-MMU-392499	Mus musculus: Metabolism of proteins	12182
R-MMU-392499	Mus musculus: Metabolism of proteins	12189
R-MMU-392499	Mus musculus: Metabolism of proteins	12238
R-MMU-392499	Mus musculus: Metabolism of proteins	12266
R-MMU-392499	Mus musculus: Metabolism of proteins	12268
R-MMU-392499	Mus musculus: Metabolism of proteins	12313
R-MMU-392499	Mus musculus: Metabolism of proteins	12317
R-MMU-392499	Mus musculus: Metabolism of proteins	12321
R-MMU-392499	Mus musculus: Metabolism of proteins	12330
R-MMU-392499	Mus musculus: Metabolism of proteins	12416
R-MMU-392499	Mus musculus: Metabolism of proteins	12418
R-MMU-392499	Mus musculus: Metabolism of proteins	12427
R-MMU-392499	Mus musculus: Metabolism of proteins	12428
R-MMU-392499	Mus musculus: Metabolism of proteins	12449
R-MMU-392499	Mus musculus: Metabolism of proteins	12461
R-MMU-392499	Mus musculus: Metabolism of proteins	12462
R-MMU-392499	Mus musculus: Metabolism of proteins	12464
R-MMU-392499	Mus musculus: Metabolism of proteins	12465
R-MMU-392499	Mus musculus: Metabolism of proteins	12466
R-MMU-392499	Mus musculus: Metabolism of proteins	12467
R-MMU-392499	Mus musculus: Metabolism of proteins	12468
R-MMU-392499	Mus musculus: Metabolism of proteins	12469
R-MMU-392499	Mus musculus: Metabolism of proteins	12530
R-MMU-392499	Mus musculus: Metabolism of proteins	12534
R-MMU-392499	Mus musculus: Metabolism of proteins	12558
R-MMU-392499	Mus musculus: Metabolism of proteins	12638
R-MMU-392499	Mus musculus: Metabolism of proteins	12640
R-MMU-392499	Mus musculus: Metabolism of proteins	12653
R-MMU-392499	Mus musculus: Metabolism of proteins	12663
R-MMU-392499	Mus musculus: Metabolism of proteins	12700
R-MMU-392499	Mus musculus: Metabolism of proteins	12702
R-MMU-392499	Mus musculus: Metabolism of proteins	12764
R-MMU-392499	Mus musculus: Metabolism of proteins	12793
R-MMU-392499	Mus musculus: Metabolism of proteins	12794
R-MMU-392499	Mus musculus: Metabolism of proteins	12836
R-MMU-392499	Mus musculus: Metabolism of proteins	12847
R-MMU-392499	Mus musculus: Metabolism of proteins	12848
R-MMU-392499	Mus musculus: Metabolism of proteins	12858
R-MMU-392499	Mus musculus: Metabolism of proteins	12870
R-MMU-392499	Mus musculus: Metabolism of proteins	12873
R-MMU-392499	Mus musculus: Metabolism of proteins	12945
R-MMU-392499	Mus musculus: Metabolism of proteins	12974
R-MMU-392499	Mus musculus: Metabolism of proteins	12977
R-MMU-392499	Mus musculus: Metabolism of proteins	12995
R-MMU-392499	Mus musculus: Metabolism of proteins	13000
R-MMU-392499	Mus musculus: Metabolism of proteins	13001
R-MMU-392499	Mus musculus: Metabolism of proteins	13006
R-MMU-392499	Mus musculus: Metabolism of proteins	13010
R-MMU-392499	Mus musculus: Metabolism of proteins	13016
R-MMU-392499	Mus musculus: Metabolism of proteins	13032
R-MMU-392499	Mus musculus: Metabolism of proteins	13033
R-MMU-392499	Mus musculus: Metabolism of proteins	13035
R-MMU-392499	Mus musculus: Metabolism of proteins	13036
R-MMU-392499	Mus musculus: Metabolism of proteins	13136
R-MMU-392499	Mus musculus: Metabolism of proteins	13138
R-MMU-392499	Mus musculus: Metabolism of proteins	13163
R-MMU-392499	Mus musculus: Metabolism of proteins	13171
R-MMU-392499	Mus musculus: Metabolism of proteins	13177
R-MMU-392499	Mus musculus: Metabolism of proteins	13191
R-MMU-392499	Mus musculus: Metabolism of proteins	13194
R-MMU-392499	Mus musculus: Metabolism of proteins	13382
R-MMU-392499	Mus musculus: Metabolism of proteins	13406
R-MMU-392499	Mus musculus: Metabolism of proteins	13424
R-MMU-392499	Mus musculus: Metabolism of proteins	13426
R-MMU-392499	Mus musculus: Metabolism of proteins	13427
R-MMU-392499	Mus musculus: Metabolism of proteins	13433
R-MMU-392499	Mus musculus: Metabolism of proteins	13436
R-MMU-392499	Mus musculus: Metabolism of proteins	13478
R-MMU-392499	Mus musculus: Metabolism of proteins	13480
R-MMU-392499	Mus musculus: Metabolism of proteins	13481
R-MMU-392499	Mus musculus: Metabolism of proteins	13482
R-MMU-392499	Mus musculus: Metabolism of proteins	13494
R-MMU-392499	Mus musculus: Metabolism of proteins	13495
R-MMU-392499	Mus musculus: Metabolism of proteins	13531
R-MMU-392499	Mus musculus: Metabolism of proteins	13532
R-MMU-392499	Mus musculus: Metabolism of proteins	13602
R-MMU-392499	Mus musculus: Metabolism of proteins	13619
R-MMU-392499	Mus musculus: Metabolism of proteins	13627
R-MMU-392499	Mus musculus: Metabolism of proteins	13629
R-MMU-392499	Mus musculus: Metabolism of proteins	13665
R-MMU-392499	Mus musculus: Metabolism of proteins	13667
R-MMU-392499	Mus musculus: Metabolism of proteins	13669
R-MMU-392499	Mus musculus: Metabolism of proteins	13681
