pathway_id	pathway_name	collection	subcollection	organism	gene_symbol	gene_ensembl	gene_entrez
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Cd151	ENSMUSG00000025510	12476
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Cd4	ENSMUSG00000023274	12504
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Cd63	ENSMUSG00000025351	12512
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Cd82	ENSMUSG00000027215	12521
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Chst1	ENSMUSG00000027221	76969
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Chst5	ENSMUSG00000031952	56773
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Ext1	ENSMUSG00000061731	14042
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Ext2	ENSMUSG00000027198	14043
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Hbegf	ENSMUSG00000024486	15200
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	H2-DMa	ENSMUSG00000037649	14998
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	H2-DMb1	ENSMUSG00000079547	14999
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	H2-Ea	ENSMUSG00000036322	100504404
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Itga3	ENSMUSG00000001507	16400
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Itga4	ENSMUSG00000027009	16401
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Itga6	ENSMUSG00000027111	16403
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Itgb1	ENSMUSG00000025809	16412
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Itgb2	ENSMUSG00000000290	16414
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Lef1	ENSMUSG00000027985	16842
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Lgals3bp	ENSMUSG00000033880	19039
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Ndst1	ENSMUSG00000054008	15531
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Pex16	ENSMUSG00000027222	18633
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Sdcbp	ENSMUSG00000028249	53378
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Shh	ENSMUSG00000002633	20423
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Slc25a17	ENSMUSG00000022404	20524
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Syt13	ENSMUSG00000027220	80976
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Timp1	ENSMUSG00000001131	21857
M48075	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Trp53	ENSMUSG00000059552	22059
M48103	WP_13Q1212_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Adipoq	ENSMUSG00000022878	11450
M48103	WP_13Q1212_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Atxn1	ENSMUSG00000046876	20238
M48103	WP_13Q1212_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Cdc42	ENSMUSG00000006699	12540
M48103	WP_13Q1212_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Dmd	ENSMUSG00000045103	13405
M48103	WP_13Q1212_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Dtna	ENSMUSG00000024302	13527
M48103	WP_13Q1212_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Flnc	ENSMUSG00000068699	68794
M48103	WP_13Q1212_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Mapk8	ENSMUSG00000021936	26419
M48103	WP_13Q1212_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Mapk9	ENSMUSG00000020366	26420
M48103	WP_13Q1212_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Rac1	ENSMUSG00000001847	19353
M48103	WP_13Q1212_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Rhoa	ENSMUSG00000007815	11848
M48103	WP_13Q1212_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Sgca	ENSMUSG00000001508	20391
M48103	WP_13Q1212_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Sgcb	ENSMUSG00000029156	24051
M48103	WP_13Q1212_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Sgcd	ENSMUSG00000020354	24052
M48103	WP_13Q1212_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Sgcg	ENSMUSG00000035296	24053
M48103	WP_13Q1212_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Sntb1	ENSMUSG00000060429	20649
M48103	WP_13Q1212_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Sspn	ENSMUSG00000030255	16651
M48103	WP_13Q1212_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Traf1	ENSMUSG00000026875	22029
M48103	WP_13Q1212_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Traf2	ENSMUSG00000026942	22030
M39879	WP_15Q112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Cyfip1	ENSMUSG00000030447	20430
M39879	WP_15Q112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Tubgcp2	ENSMUSG00000025474	74237
M39879	WP_15Q112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Tubgcp3	ENSMUSG00000000759	259279
M39879	WP_15Q112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Tubgcp5	ENSMUSG00000033790	233276
M39879	WP_15Q112_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Tubgcp6	ENSMUSG00000051786	328580
M48104	WP_15Q11Q13_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Ankrd2	ENSMUSG00000025172	56642
M48104	WP_15Q11Q13_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	App	ENSMUSG00000022892	11820
M48104	WP_15Q11Q13_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Calm1	ENSMUSG00000001175	12313
M48104	WP_15Q11Q13_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Canx	ENSMUSG00000020368	12330
M48104	WP_15Q11Q13_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Ccl5	ENSMUSG00000035042	20304
M48104	WP_15Q11Q13_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Crebbp	ENSMUSG00000022521	12914
M48104	WP_15Q11Q13_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Dnmbp	ENSMUSG00000025195	71972
M48104	WP_15Q11Q13_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Gja1	ENSMUSG00000050953	14609
M48104	WP_15Q11Q13_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Hdac1	ENSMUSG00000028800	433759
M48104	WP_15Q11Q13_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Kat2b	ENSMUSG00000000708	18519
M48104	WP_15Q11Q13_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Mtmr10	ENSMUSG00000030522	233315
M48104	WP_15Q11Q13_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Rela	ENSMUSG00000024927	19697
M48104	WP_15Q11Q13_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Serpinh1	ENSMUSG00000070436	12406
M48104	WP_15Q11Q13_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Smc6	ENSMUSG00000020608	67241
M48104	WP_15Q11Q13_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Stxbp1	ENSMUSG00000026797	20910
M48104	WP_15Q11Q13_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Tjp1	ENSMUSG00000030516	21872
M48104	WP_15Q11Q13_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Tjp3	ENSMUSG00000034917	27375
M39883	WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Ccl5	ENSMUSG00000035042	20304
M39883	WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Crebbp	ENSMUSG00000022521	12914
M39883	WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Fyn	ENSMUSG00000019843	14360
M39883	WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Kat2b	ENSMUSG00000000708	18519
M39883	WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Mtmr10	ENSMUSG00000030522	233315
M39883	WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Serpinh1	ENSMUSG00000070436	12406
M48105	WP_15Q25_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Ap3s1	ENSMUSG00000024480	11777
M48105	WP_15Q25_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Egf	ENSMUSG00000028017	13645
M48105	WP_15Q25_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Homer2	ENSMUSG00000025813	26557
M48105	WP_15Q25_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Raf1	ENSMUSG00000000441	110157
M48105	WP_15Q25_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Rnmt	ENSMUSG00000009535	67897
M48105	WP_15Q25_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Ryr1	ENSMUSG00000030592	20190
M48105	WP_15Q25_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Ryr2	ENSMUSG00000021313	20191
M48105	WP_15Q25_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Sec11a	ENSMUSG00000025724	56529
M48105	WP_15Q25_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Slc2a1	ENSMUSG00000028645	20525
M48105	WP_15Q25_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Spcs1	ENSMUSG00000021917	69019
M48105	WP_15Q25_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Spcs3	ENSMUSG00000054408	76687
M48105	WP_15Q25_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Synj1	ENSMUSG00000022973	104015
M48105	WP_15Q25_COPY_NUMBER_VARIATION	C2	CP:WIKIPATHWAYS	Mus musculus	Top1	ENSMUSG00000070544	21969
M40056	WP_16P112_DISTAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Atp2a1	ENSMUSG00000030730	11937
M40056	WP_16P112_DISTAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	C3	ENSMUSG00000024164	12266
M40056	WP_16P112_DISTAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Cd81	ENSMUSG00000037706	12520
M40056	WP_16P112_DISTAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Cd82	ENSMUSG00000027215	12521
M40056	WP_16P112_DISTAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Cr2	ENSMUSG00000026616	12902
M40056	WP_16P112_DISTAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Grb2	ENSMUSG00000059923	14784
M40056	WP_16P112_DISTAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Ifitm1	ENSMUSG00000025491	68713
M40056	WP_16P112_DISTAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Il4	ENSMUSG00000000869	16189
M40056	WP_16P112_DISTAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Jak2	ENSMUSG00000024789	16452
M40056	WP_16P112_DISTAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Rab4a	ENSMUSG00000019478	19341
M40056	WP_16P112_DISTAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Rab5a	ENSMUSG00000017831	271457
M40056	WP_16P112_DISTAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Sdccag8	ENSMUSG00000026504	76816
M40056	WP_16P112_DISTAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Sh2b1	ENSMUSG00000030733	20399
M40056	WP_16P112_DISTAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Sln	ENSMUSG00000042045	66402
M40056	WP_16P112_DISTAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Traf1	ENSMUSG00000026875	22029
M40056	WP_16P112_DISTAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Traf2	ENSMUSG00000026942	22030
M40056	WP_16P112_DISTAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Tufm	ENSMUSG00000073838	233870
M40056	WP_16P112_DISTAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Vav2	ENSMUSG00000009621	22325
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Aldoa	ENSMUSG00000030695	11674
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Casp8	ENSMUSG00000026029	12370
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Cct2	ENSMUSG00000034024	12461
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Cct3	ENSMUSG00000001416	12462
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Cct4	ENSMUSG00000007739	12464
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Cct5	ENSMUSG00000022234	12465
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Cct6a	ENSMUSG00000029447	12466
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Cct6b	ENSMUSG00000020698	12467
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Cct7	ENSMUSG00000030007	12468
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Coro1a	ENSMUSG00000030707	12721
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Esr1	ENSMUSG00000019768	13982
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Ezr	ENSMUSG00000052397	22350
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Hdac3	ENSMUSG00000024454	15183
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Hira	ENSMUSG00000022702	15260
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Igfbp3	ENSMUSG00000020427	16009
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Kif22	ENSMUSG00000030677	110033
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Kmt2d	ENSMUSG00000048154	381022
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Map2k3	ENSMUSG00000018932	26397
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Map2k6	ENSMUSG00000020623	26399
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Msn	ENSMUSG00000031207	17698
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Mvp	ENSMUSG00000030681	78388
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Nfkb1	ENSMUSG00000028163	18033
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Nr3c1	ENSMUSG00000024431	14815
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Paxip1	ENSMUSG00000002221	55982
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Pcna	ENSMUSG00000027342	18538
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Pparg	ENSMUSG00000000440	19016
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Ppp2cb	ENSMUSG00000009630	19053
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Ppp4c	ENSMUSG00000030697	56420
M40057	WP_16P112_PROXIMAL_DELETION_SYNDROME	C2	CP:WIKIPATHWAYS	Mus musculus	Ppp4r2	ENSMUSG00000052144	232314
