dataset_id	chemistry	species	tissue_class	tool_a	tool_b	category	n	fold_into_other	log2_median	log2_p05	log2_p95	log2_iqr	pct_A_higher	pct_B_higher
gse287209_human_lung_organoid	3p_v3	human	non-PBMC	alevin_fry	kb_count	pseudogene	15222	False	0.0	-1.222392421336448	0.12553088208385882	0.07038932789139801	0.06227828143476547	0.27210616213375377
gse287209_human_lung_organoid	3p_v3	human	non-PBMC	alevin_fry	kb_count	overlapping	33160	False	0.0	-0.5849625007211563	0.2630344058337938	0.028289044431423632	0.1350422195416164	0.48549457177322075
gse287209_human_lung_organoid	3p_v3	human	non-PBMC	alevin_fry	kb_count	other	14822	False	0.0	-0.4150374992788438	1.0	0.011736977770334778	0.2030090406153016	0.3364593172311429
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_default	star_cr_mimic	mitochondrial	37	True						
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_default	star_cr_mimic	pseudogene	13755	False	0.0	0.0	1.5762877902533514	0.029628893808912475	0.25561613958560525	0.01955652490003635
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_default	star_cr_mimic	overlapping	22540	False	0.0	-0.04655011841258075	0.022367813028454506	0.005879958375193151	0.10088731144631766	0.40638864241348716
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_default	star_cr_mimic	other	20848	False	0.0	-0.035623909730721375	0.0011895942100213852	0.003353728406475601	0.05492133537989256	0.3229566385264774
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_default	alevin_fry	mitochondrial	37	True						
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_default	alevin_fry	pseudogene	13755	False	0.0	-1.0	3.169925001442312	0.1512099679990743	0.26448564158487825	0.10134496546710287
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_default	alevin_fry	overlapping	22540	False	0.0	-0.5849625007211563	0.3609661467395757	0.018455420636854056	0.2862910381543922	0.3633984028393966
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_default	alevin_fry	other	20848	False	0.0	-1.0	0.08651561170567854	0.016679778082459615	0.14720836531082118	0.37202609363008443
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_default	kb_count	mitochondrial	37	True						
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_default	kb_count	pseudogene	13755	False	0.0	-2.045698528875803	2.321928094887362	0.0	0.15405307161032353	0.22798982188295167
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_default	kb_count	overlapping	22540	False	-0.017915011521622545	-0.7004397181410922	0.04463800272369332	0.04412504805273663	0.0761756876663709	0.5687666370896185
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_default	kb_count	other	20848	False	0.0	-1.0	0.007566280859192749	0.03394733192333771	0.05472947045280123	0.4537125863392172
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_cr_mimic	alevin_fry	mitochondrial	37	True						
