cluster	rank	gene	score
11	19	HLA-DRB5	57.7059211730957
11	20	HLA-DMA	55.52145767211914
11	21	VPREB3	55.49339294433594
11	22	SWAP70	55.2763557434082
11	23	SNX2	53.701045989990234
11	24	HVCN1	53.39546203613281
11	25	CD52	52.338279724121094
11	26	RPL18A	51.470985412597656
11	27	STX7	50.81340408325195
11	28	BCL11A	50.586181640625
11	29	TCL1A	50.07637405395508
11	30	RPS11	49.600040435791016
11	31	HLA-DMB	49.17094039916992
11	32	NCF1	45.65569305419922
11	33	AFF3	45.46595764160156
11	34	PLPP5	42.654579162597656
11	35	BIRC3	42.50238800048828
11	36	FCER2	42.49791717529297
11	37	MARCHF1	42.158416748046875
11	38	CD40	41.95042419433594
11	39	FCRL1	41.90296936035156
11	40	RPL8	41.08488464355469
11	41	NIBAN3	40.38078689575195
11	42	LINC02397	40.18717956542969
11	43	SPIB	39.90467071533203
11	44	CD22	39.75234603881836
11	45	BLK	39.54635238647461
11	46	RPS23	39.1815071105957
11	47	GNG7	38.614803314208984
11	48	GAPT	38.5991096496582
11	49	LTB	38.40285873413086
12	0	CD79A	63.567378997802734
12	1	MS4A1	62.912654876708984
12	2	CD74	62.1103515625
12	3	CD37	61.37338638305664
12	4	HLA-DRA	61.19063949584961
12	5	CD79B	59.89958953857422
12	6	HLA-DPB1	59.479522705078125
12	7	HLA-DPA1	58.506614685058594
12	8	HLA-DQA1	58.00273513793945
12	9	BANK1	56.959632873535156
12	10	IGHM	55.748287200927734
12	11	HLA-DRB1	55.3485221862793
12	12	RALGPS2	55.0561637878418
12	13	IGLC2	53.40576171875
12	14	HLA-DQB1	53.12061309814453
12	15	IGLC3	52.597686767578125
12	16	LINC00926	48.23387908935547
12	17	IGHD	47.05463409423828
12	18	MEF2C	45.612789154052734
12	19	HLA-DRB5	45.1229133605957
12	20	HLA-DMA	43.969444274902344
12	21	TNFRSF13C	43.0244140625
12	22	SWAP70	41.5230598449707
12	23	HVCN1	41.5161247253418
12	24	VPREB3	41.32856750488281
