	n_genes_by_counts	total_counts	pct_counts_mt	doublet_class	doublet_score	celltypist_label	leiden_r1.0	leiden_r0.5	leiden_r1.5
105597698	2502	9694.0	2.3829174	doublet	0.999959230422974	Tcm/Naive helper T cells	0	0	0
105597718	1671	5230.0	1.3001913	singlet	2.10787438845728e-05	Tem/Effector helper T cells	0	0	0
105597728	1666	5671.0	2.5921354	singlet	2.10787438845728e-05	Tem/Effector helper T cells	0	0	0
105597832	1244	4026.0	2.806756	singlet	2.10787438845728e-05	Tem/Effector helper T cells	0	0	0
105597921	1798	6543.0	2.6898975	singlet	0.000101301928225439	Tcm/Naive helper T cells	0	0	1
105598044	2109	5082.0	3.620622	singlet	0.000133609835756943	NK cells	7	5	11
105598096	2522	6791.0	3.769695	doublet	0.999959230422974	NK cells	7	5	11
105598106	3069	9294.0	1.7538197	doublet	0.999963045120239	CD16+ NK cells	7	5	12
105598207	1046	2734.0	3.4016094	singlet	2.10787438845728e-05	Naive B cells	8	6	13
105598209	1889	6316.0	2.121596	doublet	0.999948263168335	Naive B cells	8	6	13
105598225	2284	7540.0	2.877984	singlet	2.6723624614533e-05	Classical monocytes	6	3	9
105598281	1309	3027.0	4.327717	singlet	2.10787438845728e-05	Tem/Temra cytotoxic T cells	1	2	10
105598459	1957	8497.0	1.3063434	doublet	0.999959230422974	Tem/Effector helper T cells	0	0	0
105598473	1154	3146.0	1.7800381	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	4
105598659	1440	4547.0	2.44117	doublet	0.992562234401703	Tcm/Naive helper T cells	0	0	0
105598711	1436	4573.0	2.1648808	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	0	0	1
105598753	1044	2778.0	1.799856	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	0	0	0
105598816	1293	4300.0	2.232558	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	0	0	0
105598847	1898	6144.0	1.8880209	singlet	2.6723624614533e-05	Tem/Effector helper T cells	0	0	0
105598954	1437	4436.0	1.6681695	doublet	0.999850273132324	Tem/Effector helper T cells	0	0	0
105599104	1699	5092.0	0.82482326	singlet	3.45727748936042e-05	Tcm/Naive helper T cells	0	0	1
105599110	2125	5351.0	2.2238834	doublet	0.99817168712616	Regulatory T cells	4	0	1
105599146	1530	5541.0	1.0286951	singlet	2.10787438845728e-05	Tem/Effector helper T cells	0	0	0
105599166	1887	6787.0	2.5489907	singlet	9.53192502493039e-05	Tem/Effector helper T cells	0	0	0
105599222	1403	4733.0	1.8381577	singlet	0.000262103072600439	Tem/Effector helper T cells	0	0	0
105599275	2044	7773.0	2.3414383	doublet	0.998533487319946	Tem/Effector helper T cells	0	0	0
105599363	1502	3757.0	2.6883152	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	0	0	1
105599378	2063	7157.0	1.1736761	doublet	0.99760627746582	Tem/Effector helper T cells	0	0	0
105599491	1664	5837.0	1.8673977	singlet	3.45727748936042e-05	Tcm/Naive helper T cells	0	0	1
105599533	1438	5455.0	0.98991746	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	0	0	0
105599579	1540	7122.0	1.9797809	doublet	0.650477230548859	Tem/Effector helper T cells	0	0	0
105599589	1378	4446.0	2.4966261	singlet	0.000132724773720838	Tcm/Naive helper T cells	0	0	0
105599647	2581	10651.0	1.9716458	doublet	0.999963045120239	Tem/Effector helper T cells	0	0	0
105599731	2290	6731.0	4.4124203	doublet	0.00130080198869109	Regulatory T cells	4	0	1
105599735	1116	3275.0	3.389313	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	0	0	0
105599738	1375	5084.0	1.6129031	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	0	0	0
105599784	1355	4087.0	3.7435775	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	0	6
105599817	1998	6471.0	2.1325917	singlet	2.6723624614533e-05	Tem/Effector helper T cells	0	0	0
105599820	1784	5964.0	1.7773306	singlet	2.6723624614533e-05	Tem/Effector helper T cells	0	0	0
105599823	1539	4999.0	1.420284	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	0	6
105599913	1895	6581.0	0.8661298	singlet	2.6723624614533e-05	Tcm/Naive helper T cells	0	0	1
105599992	1602	5683.0	0.8974133	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	0	0	0
105600017	1874	6117.0	2.7627923	doublet	0.999822080135345	Tcm/Naive helper T cells	0	0	1
105600099	1684	4738.0	2.3005488	doublet	0.999861121177673	Tcm/Naive helper T cells	0	0	1
105600220	1791	6887.0	1.713373	singlet	9.53192502493039e-05	Tcm/Naive helper T cells	0	0	0
105600411	1689	5894.0	2.3243976	doublet	0.000642967061139643	Tcm/Naive helper T cells	0	0	0
105600675	1651	4804.0	1.2281432	singlet	2.10787438845728e-05	Tem/Effector helper T cells	0	0	0
105600702	910	2608.0	5.71319	singlet	2.10787438845728e-05	Tem/Effector helper T cells	0	0	0
105600718	1423	4012.0	1.4955134	singlet	0.000204300915356725	Tem/Effector helper T cells	0	0	1
105600759	1633	6646.0	1.6701775	singlet	2.10787438845728e-05	Tem/Effector helper T cells	0	0	1
105600772	1319	3853.0	1.9724891	singlet	5.33846723556053e-05	Tcm/Naive helper T cells	0	0	0
105600917	1768	6215.0	1.8020917	doublet	0.99817168712616	Tem/Effector helper T cells	0	0	1
105600939	1399	5021.0	2.9874527	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105601077	1207	3966.0	3.3282905	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	0	0	0
105601089	1318	4472.0	1.923077	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	0	0	0
105601178	1793	6640.0	1.4909638	singlet	2.6723624614533e-05	Tcm/Naive helper T cells	2	0	6
105601194	1355	4348.0	1.3799448	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	6
105601205	1303	4047.0	1.5814183	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	0	1	4
105601246	2063	5964.0	3.3702214	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105601247	3042	9938.0	2.0024152	singlet	2.6723624614533e-05	Classical monocytes	6	3	9
105601362	1406	4543.0	1.364737	singlet	2.10787438845728e-05	Memory B cells	8	6	14
105601443	1289	4796.0	3.5029192	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	9	7	16
105601496	1219	3765.0	3.1341302	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	9	7	16
105601569	1486	5169.0	2.5149932	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	9	7	16
105601656	1401	4611.0	3.383214	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	9	7	16
105601682	1577	5568.0	1.6343391	singlet	4.58409558632411e-05	Tcm/Naive cytotoxic T cells	9	7	16
105601742	1180	3317.0	1.8993067	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	9	7	16
105601750	1563	5382.0	6.0758085	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	9	7	16
105601759	1321	4964.0	3.182917	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	16
105601839	1403	4849.0	2.268509	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	9	7	16
105601960	1296	4492.0	2.0703473	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	9	7	16
105601967	1469	5712.0	2.4509804	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	9	7	16
105602027	1326	4438.0	3.2221723	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	9	7	16
105602054	1663	5556.0	2.771778	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	9	7	16
105602200	1325	3919.0	2.398571	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	9	7	16
105602237	1258	4451.0	1.9321501	singlet	0.000101974939752836	Tcm/Naive cytotoxic T cells	9	7	16
105602245	1620	5646.0	2.3910732	singlet	2.96872658509528e-05	Tcm/Naive cytotoxic T cells	9	7	16
105602269	1599	6173.0	1.8305523	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	9	7	16
105602282	1341	4517.0	1.5275625	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	9	7	16
105602316	1792	6400.0	2.421875	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	9	7	16
105602344	1581	4803.0	3.2479699	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	9	7	16
105602396	1129	3690.0	1.9783196	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	9	7	16
105602468	1366	5090.0	1.5127702	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	9	7	16
105602546	2092	4900.0	3.3265307	singlet	2.6723624614533e-05	CD16+ NK cells	7	5	12
105602549	2039	5638.0	3.3522525	singlet	0.00012938458530698	CD16+ NK cells	7	5	12
105602558	1576	3397.0	1.0597585	singlet	2.10787438845728e-05	CD16+ NK cells	7	5	12
105602590	1939	5028.0	4.276054	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105602597	2734	9015.0	2.0299501	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105602714	2218	7126.0	3.1574516	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105602778	1423	3035.0	1.84514	singlet	2.10787438845728e-05	Classical monocytes	6	3	8
105602838	2043	4759.0	2.7947047	singlet	2.10787438845728e-05	Classical monocytes	6	3	8
105602934	1961	5101.0	4.136444	singlet	5.66378621442709e-05	Classical monocytes	6	3	8
105603016	3154	12639.0	1.5032835	doublet	0.998533487319946	Classical monocytes	6	3	8
105603031	2088	6601.0	3.1510375	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105603048	2034	5492.0	2.5309541	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105603081	2029	5535.0	0.7949413	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105603151	2204	6062.0	4.7509074	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105603154	2592	8552.0	3.5079513	singlet	2.6723624614533e-05	Classical monocytes	6	3	9
105603203	2075	5612.0	2.5481112	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105603235	1903	5331.0	2.8700056	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105603236	2330	7310.0	3.1600547	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105603394	1117	2554.0	4.4244323	singlet	2.10787438845728e-05	Classical monocytes	6	3	8
105603397	1091	2156.0	3.2931354	singlet	2.10787438845728e-05	Classical monocytes	6	3	8
105603431	1330	3159.0	3.4821146	singlet	2.10787438845728e-05	Classical monocytes	6	3	8
105603586	2724	9360.0	2.457265	singlet	2.6723624614533e-05	Classical monocytes	6	3	9
105603591	908	1860.0	4.0860214	singlet	2.10787438845728e-05	Classical monocytes	6	3	8
105603649	3154	11581.0	1.8305845	singlet	2.6723624614533e-05	Classical monocytes	6	3	9
105603767	2542	8336.0	3.0110364	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105603810	2674	9698.0	1.9488554	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105603880	2506	7954.0	2.941916	singlet	2.6723624614533e-05	Classical monocytes	6	3	9
105603891	2073	6764.0	4.0952096	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105603927	1346	3751.0	6.344975	singlet	2.10787438845728e-05	Classical monocytes	6	3	8
105604020	1880	5027.0	2.3473244	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105604029	1559	3832.0	4.4363256	singlet	2.10787438845728e-05	Classical monocytes	6	3	8
105604030	1229	3044.0	6.274638	singlet	2.10787438845728e-05	Classical monocytes	6	3	8
105604060	2392	7241.0	3.6044745	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105604123	2288	7775.0	1.607717	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105604134	1076	2460.0	3.1300812	singlet	2.10787438845728e-05	Classical monocytes	6	3	8
105604144	2729	8724.0	1.2608895	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105604156	2923	12353.0	1.6595159	singlet	2.6723624614533e-05	Classical monocytes	6	3	9
105604190	2567	7195.0	2.7658095	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105604234	2243	7522.0	1.7149694	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105604257	944	1713.0	4.962055	singlet	2.10787438845728e-05	Classical monocytes	6	3	8
105604354	1963	6053.0	4.4275565	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105604422	2538	8165.0	3.306797	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105604432	2320	6512.0	5.7125306	singlet	3.76374155166559e-05	Classical monocytes	6	3	8
105604437	2630	8840.0	3.8009052	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105604653	983	1739.0	4.7153535	singlet	2.10787438845728e-05	Classical monocytes	6	3	8
105604659	2029	6235.0	4.715317	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105604745	2279	7168.0	3.90625	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105604773	1925	5111.0	4.324007	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105604826	2632	7507.0	3.916345	singlet	0.000251764140557498	Classical monocytes	6	3	8
105605104	2326	7216.0	3.4645233	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105605134	2211	6578.0	2.1283064	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105605179	1725	3871.0	3.5908036	singlet	2.10787438845728e-05	Classical monocytes	6	3	8
105605283	2087	5849.0	3.7271328	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105605345	2561	7877.0	1.9042783	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105605365	2386	7170.0	1.3947002	singlet	2.6723624614533e-05	Classical monocytes	6	3	9
105605373	1498	3313.0	3.712647	singlet	2.10787438845728e-05	Classical monocytes	6	3	8
105605394	1482	3406.0	2.524956	singlet	2.10787438845728e-05	Classical monocytes	6	3	8
105605422	1822	4306.0	2.5777984	singlet	2.10787438845728e-05	Classical monocytes	6	3	8
105605426	3060	9391.0	3.7269726	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105605491	2278	7664.0	2.322547	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105605509	2072	5382.0	2.9171312	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105605551	2753	8482.0	2.2282481	singlet	2.6723624614533e-05	Classical monocytes	6	3	8
105605563	1494	4482.0	2.6550646	singlet	2.10787438845728e-05	Classical monocytes	6	3	8
105605668	984	2509.0	2.550817	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	1	0	5
105605716	1266	3708.0	1.7529666	singlet	2.10787438845728e-05	Naive B cells	10	6	15
105605722	1013	2663.0	3.2294405	singlet	2.10787438845728e-05	Naive B cells	8	6	13
105605753	1350	3703.0	5.184985	singlet	2.10787438845728e-05	Naive B cells	10	6	15
105605834	1353	4045.0	1.3349814	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	6
105605905	1341	4476.0	1.9660411	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	6
105605936	1458	5572.0	2.063891	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	4
105605966	1300	3984.0	2.5351405	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	6
105605982	1006	3148.0	1.8742058	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105606065	1003	2785.0	1.4362657	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105606087	1311	4116.0	2.8911564	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	6
105606270	1097	3415.0	2.079063	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105606290	1207	3572.0	2.8555431	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	4
105606312	1423	4225.0	1.7514793	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	6
105606338	1251	4551.0	2.0874534	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	3	1	4
105606356	1445	4795.0	1.6266944	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	6
105606429	1199	4244.0	2.4505184	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105606548	1165	3827.0	2.1949308	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105606557	1217	4048.0	1.2598815	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105606680	1258	3638.0	3.3809786	doublet	0.000663180428091437	Tcm/Naive helper T cells	2	1	6
105606826	1264	3797.0	1.3958389	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	6
105606829	1972	5976.0	2.4598393	singlet	2.6723624614533e-05	Tcm/Naive helper T cells	2	1	6
105606964	953	2693.0	1.4110657	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105607022	1331	4540.0	1.8061674	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	6
105607052	1264	4192.0	2.0276718	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105607077	1157	3372.0	0.9489917	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	6
105607096	1355	4480.0	1.4955356	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105607150	1508	4887.0	1.903008	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	0	0	0
105607208	1303	4613.0	1.3006719	singlet	2.10787438845728e-05	Tcm/Naive cytotoxic T cells	9	7	16
105607231	1164	4053.0	2.1959043	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105607273	1240	4602.0	2.2164276	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105607274	1247	3985.0	2.208281	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	6
105607334	1334	4286.0	1.7265515	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105607341	1472	5240.0	1.3931298	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105607356	1425	5543.0	2.8684828	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105607476	1613	5781.0	1.3319495	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	6
105607478	1368	3964.0	1.765893	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	6
105607742	1372	4450.0	1.9325843	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105607794	1444	4979.0	2.149026	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	6
105607853	882	2942.0	3.0591433	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105607876	1269	4163.0	2.3780928	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105607951	1442	4451.0	2.8982253	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	6
105607991	1614	5996.0	2.084723	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	2	1	6
105608117	1720	5847.0	2.0010262	singlet	6.0221860621823e-05	Tcm/Naive helper T cells	2	1	6
105608169	1072	3827.0	1.6723282	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105608203	1227	4137.0	1.4744984	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105608208	1077	3334.0	0.989802	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	3	1	4
105608227	1531	5000.0	2.94	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	0	0	1
105608294	1399	3448.0	2.262181	singlet	2.10787438845728e-05	Tem/Trm cytotoxic T cells	1	0	5
105608317	1385	3642.0	2.1416805	singlet	2.10787438845728e-05	Tem/Trm cytotoxic T cells	1	0	5
105608324	1355	4008.0	3.1686625	singlet	6.21749422862194e-05	Tem/Trm cytotoxic T cells	1	0	5
105608328	1497	4496.0	1.7126335	doublet	0.00714907515794039	Tem/Trm cytotoxic T cells	1	0	5
105608377	1951	5822.0	1.7004466	doublet	0.998141407966614	Tem/Trm cytotoxic T cells	1	2	5
105608382	1233	3455.0	2.7496383	singlet	2.10787438845728e-05	Tem/Trm cytotoxic T cells	1	0	5
105608400	1634	4654.0	5.1353674	singlet	2.10787438845728e-05	Tem/Effector helper T cells	0	0	5
105608412	1363	4143.0	2.4861212	doublet	0.00789801310747862	Tem/Trm cytotoxic T cells	1	0	5
105608493	1695	5613.0	3.6700516	singlet	8.12308135209605e-05	Tem/Effector helper T cells	1	0	5
105608502	1585	4606.0	5.514546	singlet	2.10787438845728e-05	Tem/Trm cytotoxic T cells	1	2	5
105608533	1309	4761.0	2.5834908	singlet	3.45727748936042e-05	Tem/Trm cytotoxic T cells	1	0	5
105608553	1383	4662.0	3.8610036	singlet	2.10787438845728e-05	Tcm/Naive helper T cells	0	0	0
105608568	1612	4677.0	5.04597	singlet	2.10787438845728e-05	Tem/Effector helper T cells	1	0	5
105608668	3462	15825.0	2.2180095	singlet	4.1234332456952e-05	DC2	11	4	9
105608712	1858	6231.0	3.0171723	doublet	0.999916076660156	Memory B cells	10	6	15
105608917	1893	6141.0	2.7031426	doublet	0.999658584594727	Memory B cells	10	6	15
105608987	1260	3444.0	2.7293844	singlet	2.10787438845728e-05	Naive B cells	10	6	15
105609044	2183	6537.0	2.6005814	singlet	2.6723624614533e-05	Memory B cells	10	6	15
105609072	1278	4270.0	4.355972	doublet	0.999795019626617	Memory B cells	10	6	15
105609115	2338	8066.0	3.0126457	doublet	0.99993371963501	Memory B cells	10	6	15
105609117	1412	4336.0	2.0064576	doublet	0.999916076660156	Memory B cells	8	6	14
105609169	1587	5286.0	3.4998107	doublet	0.999916076660156	Memory B cells	8	6	14
105609221	1576	4895.0	2.8192031	doublet	0.999916076660156	Memory B cells	10	6	15
105609245	1578	5853.0	1.7085257	doublet	0.972609460353851	Memory B cells	8	6	14
105609269	1624	4566.0	3.131844	singlet	2.10787438845728e-05	Memory B cells	8	6	14
105609289	1501	6295.0	2.9706116	doublet	0.999916076660156	Memory B cells	10	6	15
105609296	1172	3348.0	3.2855437	singlet	2.10787438845728e-05	Memory B cells	8	6	13
105609347	1964	6820.0	3.4457479	doublet	0.999885201454163	Memory B cells	10	6	15
105609376	2928	8879.0	2.1173556	doublet	0.999910235404968	pDC	12	4	17
105609488	1244	2896.0	2.1063538	singlet	2.10787438845728e-05	Tem/Trm cytotoxic T cells	1	2	5
105609506	1318	3161.0	3.2584627	singlet	2.10787438845728e-05	Tem/Trm cytotoxic T cells	1	2	5
105609625	1611	4279.0	4.6272492	singlet	2.10787438845728e-05	Tem/Trm cytotoxic T cells	1	2	5
