cluster	rank	gene	score
4	32	RAP1B	9.034113883972168
4	33	IER2	8.970270156860352
4	34	MACROH2A1	8.786548614501953
4	35	PPP1R15A	8.783232688903809
4	36	NCL	8.591379165649414
4	37	JUNB	8.568402290344238
4	38	FXYD5	8.540228843688965
4	39	GSN	8.505389213562012
4	40	DDX5	8.406134605407715
4	41	TLN1	8.374813079833984
4	42	TMIGD2	8.371590614318848
4	43	MT-ATP6	8.28396987915039
4	44	ITGB1	8.25618839263916
4	45	TIPARP	8.192056655883789
4	46	RSRP1	8.047892570495605
4	47	SPOCK2	8.02282428741455
4	48	BZW1	8.000165939331055
4	49	HSP90AA1	7.938413619995117
5	0	IL32	19.50838279724121
5	1	RPS10	19.440284729003906
5	2	RPL30	18.997751235961914
5	3	CD3E	18.712263107299805
5	4	H4C3	18.052907943725586
5	5	MALAT1	17.91145896911621
5	6	RPL11	17.78013038635254
5	7	HSPA8	17.614036560058594
5	8	S100A4	17.538860321044922
5	9	DNAJA1	17.52196502685547
5	10	RPL8	17.37912368774414
5	11	PABPC1	17.151456832885742
5	12	RPS3	16.620302200317383
5	13	PFN1	16.565162658691406
5	14	IL7R	16.407268524169922
5	15	MYL12A	16.27096176147461
5	16	HLA-B	16.214874267578125
5	17	RPL5	16.20140266418457
5	18	RPS8	16.138988494873047
5	19	RPS21	16.097515106201172
5	20	RSRP1	15.964218139648438
5	21	RPL14	15.914957046508789
5	22	RPS4Y1	15.851166725158691
5	23	ANXA1	15.683523178100586
5	24	CD3D	15.296067237854004
5	25	CD3G	15.177167892456055
5	26	ARHGDIB	15.041762351989746
5	27	RPS7	14.479169845581055
5	28	RPL7A	14.457550048828125
5	29	CD2	14.444823265075684
5	30	CALM1	14.404851913452148
5	31	RPS12	14.316366195678711
5	32	HSPA1A	14.244885444641113
5	33	DNAJB1	14.110613822937012
5	34	BTG1	14.096538543701172
5	35	RPL18	14.073479652404785
5	36	RPS28	13.950546264648438
5	37	CD99	13.797228813171387
5	38	HSP90AB1	13.790407180786133
5	39	SH3BGRL3	13.73036003112793
5	40	FXYD5	13.725918769836426
5	41	GAPDH	13.686300277709961
5	42	RPS13	13.631905555725098
5	43	FAU	13.59425163269043
5	44	CD7	13.537691116333008
5	45	RPL39	13.460705757141113
5	46	RPL19	13.333067893981934
5	47	RPL35A	13.314023971557617
5	48	HSPA1B	13.285155296325684
5	49	PLAAT4	12.98928451538086
6	0	CD3D	77.47437286376953
6	1	CD3G	74.1930160522461
6	2	CD2	71.17320251464844
6	3	IL32	68.59672546386719
6	4	SH3BGRL3	62.795284271240234
6	5	CD3E	62.659854888916016
6	6	CD52	62.542579650878906
6	7	GIMAP7	59.668880462646484
6	8	LINC01871	59.11155319213867
6	9	CKLF	58.706382751464844
6	10	S100A4	58.42417907714844
6	11	CD7	56.59781265258789
6	12	MYL12A	54.67271423339844
6	13	PTPRCAP	53.28627014160156
6	14	NKG7	52.54887390136719
6	15	HCST	52.39558410644531
6	16	CALM1	50.43238067626953
6	17	CORO1A	48.72190475463867
6	18	ACTG1	47.92723846435547
6	19	PFN1	47.831356048583984
6	20	CD8A	47.71373748779297
6	21	EVL	47.09315872192383
6	22	HLA-B	46.802242279052734
6	23	MYL12B	45.763973236083984
6	24	PLAAT4	45.54383087158203
6	25	S100A6	45.27724838256836
6	26	CD8B	44.61677932739258
6	27	CFL1	44.1888427734375
6	28	ARHGDIB	43.45575714111328
6	29	RPL28	43.34856033325195
6	30	KLRB1	43.03478240966797
6	31	PTPRC	42.836788177490234
6	32	RPLP1	42.823368072509766
6	33	HLA-A	42.501468658447266
6	34	GAPDH	42.39803695678711
6	35	ACTB	42.30913543701172
6	36	RAC2	41.93538284301758
6	37	LCK	41.32386016845703
6	38	EEF1A1	40.89886474609375
6	39	CLIC1	40.473228454589844
6	40	GZMA	38.938663482666016
6	41	S100A10	38.64167404174805
6	42	GZMM	37.82798385620117
6	43	IFITM2	37.6821174621582
6	44	RPS21	37.36299133300781
6	45	RUNX3	37.18159866333008
6	46	ARL6IP5	36.93659210205078
6	47	RPS12	36.847930908203125
6	48	MT-CYB	36.622100830078125
6	49	STK17A	36.246177673339844
7	0	GZMK	45.857730865478516
7	1	CST7	39.464359283447266
7	2	NKG7	38.300628662109375
7	3	HLA-A	37.76126480102539
7	4	GZMA	35.27916717529297
7	5	IL32	34.55023193359375
7	6	HCST	31.92106056213379
7	7	DUSP2	31.79895782470703
7	8	HLA-C	31.423633575439453
7	9	PTPRC	30.538803100585938
7	10	CD3D	29.025331497192383
7	11	MALAT1	28.60227394104004
7	12	HLA-B	27.60591697692871
7	13	MT-ATP6	26.969066619873047
7	14	PTPRCAP	25.764881134033203
7	15	BTG1	25.17032814025879
7	16	GZMM	24.781845092773438
7	17	RPS27	24.37438201904297
7	18	CD3G	24.281299591064453
7	19	SRSF7	23.862483978271484
7	20	CALM1	23.616941452026367
7	21	CD3E	23.269285202026367
7	22	CD81	22.926063537597656
7	23	CXCR4	22.769332885742188
7	24	PLAAT4	22.487781524658203
7	25	CD2	22.35245132446289
7	26	RPS29	21.984323501586914
7	27	JUNB	21.58451271057129
7	28	HLA-E	20.43577003479004
7	29	KLRG1	20.40580940246582
7	30	CORO1A	19.741558074951172
7	31	RNF213	19.0301513671875
7	32	HLA-F	18.761362075805664
7	33	ARL4C	18.27734375
7	34	CD99	18.19320297241211
7	35	STK17A	18.129220962524414
7	36	MT-ND3	18.120807647705078
7	37	MT-ND1	18.072402954101562
7	38	ITGB2	17.997722625732422
7	39	B2M	17.927289962768555
7	40	PPP2R5C	17.74704933166504
7	41	DDX5	17.702489852905273
7	42	APOBEC3G	17.68479347229004
7	43	ACAP1	17.5479793548584
7	44	GIMAP7	17.45966148376465
7	45	FUS	17.220232009887695
7	46	FYN	17.04596710205078
7	47	MT-CYB	16.80390167236328
7	48	RPS3	16.782604217529297
7	49	CD48	16.753684997558594
8	0	RPL13A	47.89067077636719
8	1	RPL27A	41.990779876708984
8	2	TMSB4X	41.12384796142578
8	3	RPL31	37.78498458862305
8	4	RPL21	37.6946907043457
8	5	RPLP2	34.752777099609375
8	6	RPS19	34.613014221191406
8	7	CD52	31.26047134399414
8	8	B2M	30.190719604492188
8	9	KLRB1	30.0401611328125
8	10	RPS6	29.754682540893555
8	11	RPL7	29.025747299194336
8	12	RPS20	28.589956283569336
8	13	RPS27	27.98137092590332
8	14	CD3D	27.849647521972656
8	15	IL32	26.65032386779785
8	16	PFN1	26.54137420654297
8	17	RPL32	26.433115005493164
8	18	RPS15A	25.798208236694336
8	19	RPL10	25.3449764251709
8	20	RPS15	25.329113006591797
8	21	RPL13	25.30264663696289
8	22	RPS18	24.754459381103516
8	23	RPS25	24.50394630432129
8	24	RPL23A	23.824678421020508
8	25	RPS2	23.309974670410156
8	26	RPL18A	22.97210121154785
8	27	CD69	21.116464614868164
8	28	RPL35	20.529457092285156
8	29	ACTB	20.28339385986328
8	30	PTPRCAP	20.018056869506836
8	31	RPL27	19.89067268371582
8	32	CD7	19.841110229492188
8	33	RPL34	19.625898361206055
8	34	S100A4	19.548633575439453
8	35	BTG1	19.46721076965332
8	36	RPS3	19.163949966430664
8	37	LTB	18.902658462524414
8	38	EEF1D	18.731670379638672
8	39	RPL15	18.482210159301758
8	40	MALAT1	18.465620040893555
8	41	RPL28	18.359512329101562
8	42	PTMA	18.260404586791992
8	43	SH3BGRL3	18.044536590576172
8	44	RPL41	17.608909606933594
8	45	HLA-A	17.294763565063477
8	46	RPS16	17.114294052124023
8	47	CORO1A	16.941543579101562
8	48	CD3E	16.89674949645996
8	49	CD2	16.421947479248047
9	0	MS4A1	75.92096710205078
9	1	CD79A	69.52978515625
9	2	VPREB3	68.88418579101562
9	3	CD37	67.14350891113281
9	4	BANK1	62.32057571411133
9	5	RPS27	56.371482849121094
9	6	CXCR4	55.07986068725586
9	7	CD74	54.360477447509766
9	8	RPS21	52.62826919555664
9	9	CD79B	51.70521926879883
9	10	LTB	51.282588958740234
9	11	MT-ATP6	50.79914093017578
9	12	HLA-DRB1	50.061981201171875
9	13	HLA-DQB1	49.8973388671875
9	14	RPS29	49.88527297973633
9	15	HLA-DRA	49.73783493041992
9	16	HLA-DQA1	48.86533737182617
9	17	RPL37	48.358787536621094
9	18	POU2F2	48.161922454833984
9	19	RALGPS2	48.06197738647461
9	20	MT-ND3	47.169586181640625
9	21	CD83	47.13618087768555
9	22	BASP1	46.36266326904297
9	23	RPL18A	46.35447692871094
9	24	RPL23A	45.79090118408203
9	25	RPS2	44.979068756103516
9	26	CD52	44.84220886230469
9	27	RPS23	44.712650299072266
9	28	HLA-DPA1	44.61392593383789
9	29	RPS8	44.2928581237793
9	30	RPL19	44.21917724609375
9	31	MEF2C	43.77676773071289
9	32	RPL30	43.556610107421875
9	33	SMIM14	43.402381896972656
9	34	RPS11	43.299095153808594
9	35	RPSA	43.11901092529297
9	36	RPL11	42.77615737915039
9	37	MT-ND1	42.730438232421875
9	38	RPS18	42.33136749267578
9	39	RPL18	41.74552917480469
9	40	HLA-DPB1	41.04928207397461
9	41	RPL37A	40.450496673583984
9	42	BTG1	40.22533416748047
9	43	RPL7A	39.67639923095703
9	44	MT-CO3	39.06852722167969
9	45	RPL38	38.971214294433594
9	46	PTPRCAP	38.93715286254883
9	47	TCF4	38.48884201049805
9	48	CD22	38.44694137573242
9	49	ARHGAP24	38.434879302978516
10	0	GZMA	17.425682067871094
10	1	CD7	17.305469512939453
10	2	TMSB4X	16.97074317932129
10	3	GNLY	15.002263069152832
10	4	FCER1G	14.56064510345459
10	5	ACTB	14.472819328308105
10	6	NKG7	14.472311973571777
10	7	CD247	14.230618476867676
10	8	CKLF	14.190299987792969
10	9	PFN1	13.627222061157227
10	10	ID2	13.042798042297363
10	11	HOPX	13.001215934753418
10	12	IL32	12.450053215026855
10	13	KLRB1	12.295568466186523
10	14	APOA1	12.210363388061523
10	15	HCST	12.139444351196289
10	16	CD160	11.978331565856934
10	17	CD3E	11.659561157226562
10	18	GIMAP7	10.929990768432617
10	19	EVL	10.879074096679688
10	20	PLAAT4	10.865238189697266
10	21	CORO1A	10.815727233886719
10	22	ABI3	10.617141723632812
10	23	GSTP1	10.54025650024414
10	24	PTPRCAP	10.441813468933105
10	25	GZMK	10.086811065673828
10	26	CD52	9.949177742004395
10	27	ALOX5AP	9.829455375671387
10	28	PRF1	9.81078052520752
10	29	CFL1	9.638065338134766
10	30	PTMA	9.598329544067383
10	31	TMIGD2	9.369471549987793
10	32	CD63	9.132563591003418
10	33	TPI1	9.127172470092773
10	34	GAPDH	9.118852615356445
10	35	RHOC	9.113314628601074
10	36	HLA-B	9.0575590133667
10	37	PPDPF	8.98989200592041
10	38	KRT86	8.84644603729248
10	39	TNFRSF18	8.754687309265137
10	40	MYL12A	8.751018524169922
10	41	CLIC1	8.53470230102539
10	42	LCK	8.504091262817383
10	43	UBB	8.501797676086426
10	44	SEPTIN7	8.43031120300293
10	45	PPP1CA	8.339339256286621
10	46	ARHGDIB	8.277796745300293
10	47	RAC2	8.236587524414062
10	48	ACTR3	8.035802841186523
10	49	STK17A	7.924832344055176
11	0	RPS27A	68.33393859863281
11	1	RPS15A	67.92505645751953
11	2	RPL34	67.53095245361328
11	3	RPL21	61.73133087158203
11	4	RPLP2	56.24613952636719
11	5	RPL39	53.030269622802734
11	6	RPS12	51.879764556884766
11	7	RPL7	51.227970123291016
11	8	RPL32	50.01298141479492
11	9	RPL9	50.000572204589844
11	10	RPS13	47.96464538574219
11	11	RPL12	47.005470275878906
11	12	RPS23	46.826988220214844
11	13	RPS6	44.24570846557617
11	14	RPL26	41.80922317504883
11	15	RPL41	40.92073059082031
11	16	RPS20	39.18714904785156
11	17	RPS3A	39.047401428222656
11	18	RPS27	37.70988464355469
11	19	TMSB4X	37.24551010131836
11	20	MT-ND2	36.348167419433594
11	21	TOMM7	34.74808883666992
11	22	RPL13A	33.92581558227539
11	23	RPS25	32.841064453125
11	24	KLRB1	32.72141647338867
11	25	CXCR4	32.63093185424805
11	26	RPS4X	31.661375045776367
11	27	B2M	30.50080108642578
11	28	MT-CO2	30.06053352355957
11	29	RPL31	29.718093872070312
11	30	MT-CO1	29.480636596679688
11	31	RPL10	29.244903564453125
11	32	RPL23A	28.56294822692871
11	33	RPLP1	27.5167179107666
11	34	RPL35A	23.48716926574707
11	35	PTMA	23.288013458251953
11	36	RPL10A	22.542253494262695
11	37	RPL27	21.840301513671875
11	38	RPS18	21.362802505493164
11	39	IL7R	20.959081649780273
11	40	RPL35	20.22386932373047
11	41	MT-ND4	19.502296447753906
11	42	RPL36A	19.3995304107666
11	43	COX7C	19.19972801208496
11	44	RPS19	19.091598510742188
11	45	EEF1D	18.2348575592041
11	46	RPL30	17.593364715576172
11	47	RPL22	17.451053619384766
11	48	MT-CO3	17.34278106689453
11	49	BTG1	16.565458297729492
12	0	RPL13A	20.484939575195312
12	1	RPL27A	19.058040618896484
12	2	RPL31	18.454545974731445
12	3	RPS18	17.84001350402832
12	4	RPL18A	17.48723793029785
12	5	RPS6	17.44708824157715
12	6	RPL32	17.181114196777344
12	7	RPL23A	17.13460350036621
12	8	RPL21	17.122793197631836
12	9	RPS27	16.86086654663086
12	10	RPLP2	16.85344123840332
12	11	RPS15	16.439563751220703
12	12	RPS8	16.418928146362305
12	13	RPL7	16.001989364624023
12	14	RPS25	15.992417335510254
12	15	RPS2	15.935246467590332
12	16	RPL11	15.854339599609375
12	17	RPS20	15.6800537109375
12	18	CXCR4	15.37887954711914
12	19	RPL3	15.003950119018555
12	20	RPS5	14.598731994628906
12	21	RPS19	14.581483840942383
12	22	RPL41	14.581238746643066
12	23	CD74	14.578850746154785
12	24	VPREB3	14.451184272766113
12	25	RPL13	14.086487770080566
12	26	RPS14	13.973631858825684
12	27	RPL36	13.937191009521484
12	28	RPL15	13.679056167602539
12	29	RPS15A	13.551168441772461
12	30	CD52	13.407760620117188
12	31	RPL23	13.296548843383789
12	32	RPS16	13.268917083740234
12	33	RPL39	13.208745956420898
12	34	RPL10	13.204352378845215
12	35	RPL10A	13.15868854522705
12	36	RPS3A	13.136835098266602
12	37	RPL34	13.06618881225586
12	38	CD79A	12.957493782043457
12	39	RPS11	12.917363166809082
12	40	RPL35	12.881336212158203
12	41	RPS3	12.823473930358887
12	42	RPL26	12.601298332214355
12	43	BTG1	12.285223960876465
12	44	RPL19	12.180610656738281
12	45	RPL27	12.101140022277832
12	46	RPL35A	12.076092720031738
12	47	RPS27A	11.791315078735352
12	48	RPL12	11.238303184509277
12	49	MS4A1	11.185683250427246
13	0	JCHAIN	32.998661041259766
13	1	SSR4	29.362255096435547
13	2	MZB1	27.897748947143555
13	3	RPL10	24.493026733398438
13	4	FKBP11	24.17698860168457
13	5	IGLL5	23.74041748046875
13	6	TNFRSF17	23.35269546508789
13	7	RPL13A	22.629627227783203
13	8	DERL3	22.142276763916016
13	9	RPL3	21.31353759765625
13	10	XBP1	20.62131690979004
13	11	SPCS2	20.036924362182617
13	12	CYBA	19.85521697998047
13	13	CD79A	19.80009651184082
13	14	FKBP2	18.475872039794922
13	15	DNAJB9	17.353160858154297
13	16	HERPUD1	16.975839614868164
13	17	RPL27A	16.74177360534668
13	18	RPL36AL	16.297443389892578
13	19	UBE2J1	16.162609100341797
13	20	EEF2	15.882598876953125
13	21	SDF2L1	15.821474075317383
13	22	TMED2	15.132552146911621
13	23	JUN	14.930811882019043
13	24	RPL7	14.930112838745117
13	25	SLC25A6	14.817831993103027
13	26	SSR3	14.490588188171387
13	27	EEF1D	14.39548397064209
13	28	SEC11C	14.366588592529297
13	29	SELENOS	13.704721450805664
13	30	PIM2	13.460470199584961
13	31	CIRBP	13.218167304992676
13	32	RPS5	13.061142921447754
13	33	CD27	12.963997840881348
13	34	RPL21	12.670491218566895
13	35	RPL18A	12.607365608215332
13	36	PRDX4	12.257726669311523
13	37	MANF	12.21693229675293
13	38	TRAM1	11.9002046585083
13	39	MIF	11.845573425292969
13	40	RPLP0	11.739429473876953
13	41	CRELD2	11.554194450378418
13	42	HSP90B1	11.536417007446289
13	43	SEC61B	11.51109790802002
13	44	TMEM59	11.508667945861816
13	45	SEC61G	11.366272926330566
13	46	PDIA4	11.353035926818848
13	47	RABAC1	11.171442031860352
13	48	ISG20	10.78278923034668
13	49	UBC	10.689908981323242
14	0	SSR4	43.255340576171875
14	1	MZB1	42.19083023071289
14	2	JCHAIN	42.1586799621582
14	3	IGLL5	41.93566131591797
14	4	SEC11C	38.014400482177734
14	5	DERL3	36.10331344604492
14	6	HSP90B1	32.45569610595703
14	7	XBP1	32.2256965637207
14	8	JUN	32.11578369140625
14	9	TNFRSF17	31.297273635864258
14	10	FKBP2	31.163694381713867
14	11	SPCS2	28.622791290283203
14	12	PRDX4	28.598678588867188
14	13	CD79A	27.85823631286621
14	14	HERPUD1	26.59950828552246
14	15	SELENOS	26.34548568725586
14	16	FKBP11	26.270109176635742
14	17	PABPC4	25.767419815063477
14	18	SSR3	25.46596908569336
14	19	SEC61B	24.217304229736328
14	20	SELENOK	24.200307846069336
14	21	UBE2J1	23.966535568237305
14	22	SDF2L1	23.79437255859375
14	23	SPCS1	23.489593505859375
14	24	UBC	23.372846603393555
14	25	RRBP1	23.04427146911621
14	26	MANF	22.25023651123047
14	27	FOSB	22.020395278930664
14	28	SPCS3	21.44081687927246
14	29	PPIB	20.89906883239746
14	30	ITM2C	20.41505241394043
14	31	TENT5C	20.353681564331055
14	32	TMEM59	20.166337966918945
14	33	PDIA6	20.093706130981445
14	34	MYDGF	20.05933952331543
14	35	EAF2	19.97531509399414
14	36	SELENOM	19.942710876464844
14	37	PLPP5	19.75657844543457
14	38	RABAC1	18.852785110473633
14	39	CRELD2	18.559709548950195
14	40	ISG20	18.553442001342773
14	41	ERLEC1	18.206451416015625
14	42	HSPA1A	17.99198341369629
14	43	HSPA1B	17.745969772338867
14	44	DUSP5	17.74197769165039
14	45	VIM	17.55973243713379
14	46	PDIA4	17.461992263793945
14	47	SLAMF7	17.44902992248535
14	48	MEF2C	17.39446449279785
14	49	FCRL5	17.253490447998047
15	0	ACTG1	43.03096389770508
15	1	GAPDH	42.45502471923828
15	2	HMGB1	40.58483123779297
15	3	H3-3A	39.120906829833984
15	4	TCL1A	37.98895263671875
15	5	HMGN1	37.26200866699219
15	6	BASP1	37.15554428100586
15	7	HMGN2	37.065391540527344
15	8	MARCKSL1	36.20463180541992
15	9	ANP32B	35.03555679321289
15	10	CD79B	34.36680221557617
15	11	SLC25A5	34.331825256347656
15	12	RGS13	34.2783203125
15	13	METAP2	33.53034973144531
15	14	SERF2	33.33546447753906
15	15	CORO1A	33.07498550415039
15	16	MS4A1	32.94317626953125
15	17	STMN1	32.878936767578125
15	18	ARPC3	32.737979888916016
15	19	HMGA1	32.16689682006836
15	20	PPIA	32.146568298339844
15	21	LIMD2	32.143646240234375
15	22	POLD4	31.433895111083984
15	23	VPREB3	31.219322204589844
15	24	ACTB	31.208656311035156
15	25	HMGB2	30.49795913696289
15	26	RAN	30.154142379760742
15	27	PTMA	30.02336883544922
15	28	CFL1	29.98645782470703
15	29	CD79A	29.95072364807129
15	30	PARP1	29.662002563476562
15	31	CBX3	29.56659698486328
15	32	H2AZ1	29.33181381225586
15	33	PKM	29.163057327270508
15	34	ARPC2	29.004961013793945
15	35	RPL28	28.989622116088867
15	36	BCAS4	28.833637237548828
15	37	PTTG1	28.829753875732422
15	38	IRAG2	28.80962562561035
15	39	NPM1	28.78985023498535
15	40	SPIB	28.639179229736328
15	41	TUBB	28.486539840698242
15	42	ACTR3	28.47175407409668
15	43	HNRNPA2B1	28.094947814941406
15	44	H2AZ2	27.768823623657227
