	n_genes_by_counts	total_counts	pct_counts_mt	doublet_class	doublet_score	celltypist_label	leiden_r1.0	leiden_r0.5	leiden_r1.5
17203377	1295	4598.0	8.503697	doublet	0.991630256175995	Activated CD4 T	0	0	0
17203379	1142	4592.0	14.046166	doublet	0.996010661125183	Activated CD4 T	0	0	0
17203381	1407	4544.0	8.956866	doublet	0.999788582324982	Activated CD8 T	0	0	0
17203382	1456	4487.0	9.048362	doublet	0.999928593635559	Activated CD4 T	0	0	0
17203384	1303	4504.0	8.903197	doublet	0.9989093542099	Activated CD4 T	0	0	0
17203385	1499	4444.0	12.736275	doublet	0.999923467636108	CD8 Tmem	4	0	4
17203401	1320	4248.0	7.4387946	doublet	0.979010999202728	Activated CD4 T	2	0	3
17203405	1143	4195.0	8.796186	doublet	0.35760024189949	Activated CD4 T	0	0	0
17203410	1305	4110.0	7.5425787	doublet	0.999941468238831	Treg	2	0	3
17203414	1217	4008.0	10.978044	doublet	0.962370812892914	Activated CD4 T	0	0	0
17203416	1249	3941.0	16.087288	doublet	0.904352188110352	Activated CD4 T	0	0	0
17203419	1255	3872.0	15.728305	doublet	0.999822199344635	Activated CD4 T	0	0	0
17203424	1215	3905.0	11.549295	doublet	0.990476727485657	Treg	2	0	3
17203426	1549	3833.0	11.609706	doublet	0.999966740608215	Activated CD8 T	3	1	6
17203439	1060	3680.0	9.130435	doublet	0.952192008495331	Activated CD8 T	2	0	3
17203440	1131	3644.0	10.29089	doublet	0.999931812286377	CD8 Tmem	4	0	4
17203447	1138	3418.0	10.737273	doublet	0.422569423913956	CD8 Tmem	4	0	4
17203448	1061	3546.0	10.857305	singlet	0.0955769941210747	Activated CD4 T	0	0	0
17203456	1303	3372.0	10.557532	doublet	0.835105359554291	Treg	2	0	3
17203462	1099	3128.0	11.636828	singlet	0.0958551093935966	Treg	2	0	3
17203470	962	2562.0	9.875098	doublet	0.783985137939453	Activated CD4 T	0	0	0
17203471	947	2566.0	8.067031	singlet	0.181054562330246	Activated CD4 T	0	0	0
17203479	863	2140.0	15.373832	singlet	0.0027135347481817	Activated CD4 T	0	0	0
17203485	731	1440.0	11.041667	singlet	8.81154755916214e-06	Treg	2	0	3
17203490	2019	5824.0	4.721841	singlet	0.0111349578946829	CD8 Tmem	7	0	5
17203493	1734	5162.0	4.47501	doublet	0.998948633670807	Treg	2	0	3
17203503	1615	4415.0	5.956965	singlet	0.209909558296204	NK cell	5	4	7
17203505	1499	4220.0	5.971564	singlet	0.00303397001698613	CD8 Tmem	7	0	5
17203516	1232	3745.0	5.8210945	doublet	0.856633126735687	CD8 Tmem	7	0	5
17203517	1496	3716.0	4.5748115	singlet	0.114377960562706	CD8 Tmem	7	0	5
17203519	1198	3610.0	6.1495843	doublet	0.994595348834991	CD8 Tmem	4	0	4
17203523	1690	3590.0	8.27298	doublet	0.460265666246414	ILC3	7	3	7
17203526	1312	3534.0	5.0084887	singlet	1.44857031045831e-05	Treg	2	0	3
17203527	1626	3516.0	7.3094425	singlet	0.0618246495723724	CD8 Tmem	7	0	5
17203532	1102	3457.0	4.975412	singlet	0.00680469535291195	Activated CD4 T	0	0	0
17203533	1199	3425.0	4.321168	singlet	0.000375421572243795	Activated CD4 T	0	0	1
17203534	1234	3404.0	6.374853	singlet	0.172532752156258	CD8 Tmem	7	0	5
17203539	1264	3341.0	3.8910503	singlet	0.00602965150028467	CD8 Tmem	7	0	5
17203541	1223	3310.0	6.858006	singlet	0.000653744209557772	CD8 Tmem	7	0	5
17203545	1268	3248.0	6.0036945	singlet	0.16376619040966	CD8 Tmem	7	0	5
17203550	1000	3236.0	5.7787395	singlet	3.34991491399705e-05	Activated CD4 T	0	0	0
17203551	1316	3215.0	3.3903577	doublet	0.976690471172333	Treg	2	0	3
17203554	1270	3208.0	6.421446	doublet	0.53482061624527	CD8 Tmem	7	0	5
17203557	1337	3147.0	3.9720368	singlet	0.187601968646049	CD8 Tmem	7	0	5
17203564	1250	3070.0	8.6644945	singlet	9.94053989415988e-05	CD8 Tmem	7	0	5
17203566	1329	3025.0	5.123967	doublet	0.406844437122345	CD8 Tmem	4	0	4
17203576	1125	2862.0	7.2327046	singlet	0.0128766149282455	ILC3	7	3	7
17203583	954	2817.0	4.650337	singlet	0.0104595711454749	Activated CD8 T	0	0	0
17203586	1234	2675.0	2.9906542	singlet	0.00818593520671129	NK cell	5	4	7
17203596	843	2609.0	4.8677654	singlet	0.13400074839592	Activated CD8 T	0	0	0
17203604	966	2502.0	7.913669	doublet	0.994875371456146	CD8 Tmem	4	0	4
17203616	1015	2449.0	4.77746	singlet	0.000326222361763939	Treg	2	0	3
17203621	1197	2401.0	4.4564767	singlet	0.0476538836956024	CD8 Tmem	7	0	5
17203626	1025	2380.0	7.226891	singlet	0.000531064288225025	Treg	2	0	3
17203630	1028	2348.0	7.0272574	doublet	0.601789951324463	CD8 Tmem	4	0	4
17203634	917	2313.0	3.6316473	singlet	0.00125506718177348	Treg	2	0	3
17203636	916	2267.0	7.543008	doublet	0.739582300186157	CD8 Tmem	4	0	4
17203641	1003	2264.0	4.991166	singlet	0.0250874571502209	CD8 Tmem	4	0	4
17203644	1014	2253.0	7.057257	singlet	0.0361358001828194	CD8 Tmem	7	0	5
17203645	1120	2247.0	7.832666	singlet	4.0646755223861e-05	NK cell	5	4	7
17203649	844	2215.0	4.288939	singlet	0.0610706731677055	CD8 Tmem	4	0	4
17203650	1007	2146.0	6.3373723	singlet	0.000263278983766213	NK cell	5	4	7
17203652	1080	2149.0	6.6077247	singlet	0.00728898821398616	CD8 Tmem	4	0	4
17203653	1073	2139.0	9.911174	singlet	0.119734637439251	CD8 Tmem	4	0	5
17203654	891	2155.0	8.306264	singlet	0.0225782711058855	Treg	2	0	3
17203668	971	2085.0	3.4052758	singlet	0.0051014325581491	ILC3	7	0	5
17203671	874	2052.0	7.2612085	singlet	0.174355819821358	CD8 Tmem	4	0	4
17203672	961	2017.0	3.916708	singlet	0.24742516875267	Treg	2	0	3
17203674	808	2000.0	6.05	singlet	0.00246531376615167	Activated CD8 T	0	0	0
17203686	949	1883.0	4.1423264	singlet	0.00245096487924457	CD8 Tmem	0	0	0
17203690	821	1837.0	8.27436	singlet	3.70618035958614e-05	Treg	2	0	3
17203692	902	1785.0	6.4425774	singlet	5.70551901546423e-06	CD8 Tmem	4	0	4
17203699	862	1689.0	7.4600353	singlet	0.000112532987259328	CD8 Tmem	4	0	4
17203705	768	1713.0	9.048453	singlet	0.000193823740119115	ILC3	7	3	7
17203716	683	1525.0	5.5737705	singlet	0.0447295270860195	CD8 Tmem	4	0	4
17203717	749	1529.0	17.92021	singlet	7.0296025000971e-08	SELL+ CD4 T	1	2	2
17203721	620	1426.0	11.220197	doublet	0.647560775279999	CD8 Tmem	4	0	4
17203729	622	1260.0	11.904762	singlet	1.3600651982415e-06	Activated CD8 T	0	0	0
17203731	614	1219.0	4.675964	singlet	5.41402414455661e-06	Activated CD4 T	0	0	0
17203733	538	1196.0	8.19398	singlet	8.05376885182341e-07	Activated CD4 T	1	2	2
17203737	568	1112.0	7.0143886	singlet	0.000222351256525144	Activated CD4 T	0	0	0
17203743	597	1032.0	9.98062	singlet	2.39624637288216e-06	SELL+ CD4 T	1	2	2
17203745	493	1006.0	18.489065	singlet	9.51950539729296e-07	SELL+ CD4 T	1	2	2
17203749	456	897.0	17.056856	singlet	4.52473386758356e-06	SELL+ CD4 T	1	2	2
17203759	435	760.0	12.105263	singlet	3.74933620150841e-06	SELL+ CD4 T	1	2	2
17203767	331	589.0	12.393888	singlet	2.71521412287257e-06	SELL+ CD4 T	1	2	2
17203776	1143	2729.0	2.0520337	singlet	0.00188362237531692	Activated CD8 T	3	1	6
17203792	303	533.0	17.823639	singlet	2.0780216800631e-06	SELL+ CD4 T	1	2	2
17203794	2174	7229.0	6.875087	singlet	0.0127824889495969	NK cell	5	4	7
17203796	2042	6836.0	4.373903	doublet	0.999736249446869	CD8 Tmem	7	0	5
17203801	2061	6271.0	6.538032	doublet	0.999978423118591	CD8 Tmem	7	0	5
17203804	1732	5843.0	5.202807	doublet	0.900729656219482	CD8 Tmem	7	0	5
17203806	1739	5738.0	10.282328	doublet	0.999999403953552	Activated CD4 T	7	0	5
17203810	1887	5580.0	8.172043	doublet	0.998858213424683	Activated CD4 T	7	0	5
17203814	1453	5272.0	6.1836114	singlet	0.286210924386978	CD8 Tmem	7	0	5
17203823	2266	4983.0	5.9602647	doublet	0.951789379119873	Treg	2	4	3
17203825	1426	4923.0	5.078204	singlet	0.302185863256454	CD8 Tmem	7	0	5
17203828	1580	4821.0	5.289359	doublet	0.98999959230423	CD8 Tmem	7	0	5
17203836	1393	4664.0	4.609777	singlet	0.165836408734322	CD8 Tmem	7	0	5
17203847	1165	4532.0	5.1853485	singlet	0.0532994642853737	SELL+ CD4 T	2	0	3
17203850	1433	4484.0	4.9955397	doublet	0.957917809486389	CD8 Tmem	7	0	5
17203851	1291	4466.0	4.187192	doublet	0.865987956523895	CD8 Tmem	7	0	5
17203853	1872	4414.0	6.479384	doublet	0.999341547489166	Activated CD4 T	7	0	5
17203858	1553	4382.0	3.9707894	singlet	0.29358783364296	CD8 Tmem	7	0	5
17203861	1515	4335.0	4.959631	doublet	0.992202281951904	CD8 Tmem	7	0	5
17203870	1458	4231.0	3.4507208	singlet	0.0418600961565971	Treg	2	0	3
17203873	1460	4192.0	3.4351144	singlet	0.0196010060608387	CD8 Tmem	7	0	5
17203874	1424	4182.0	4.399809	doublet	0.649085402488708	CD8 Tmem	7	0	5
17203875	1195	4187.0	3.1287317	singlet	0.047738678753376	SELL+ CD4 T	2	0	3
17203877	1406	4148.0	4.7251687	doublet	0.948579132556915	CD8 Tmem	7	0	5
17203879	1529	4153.0	4.647243	singlet	0.19329933822155	CD8 Tmem	2	0	3
17203881	1088	4136.0	4.932302	singlet	0.0952508524060249	Activated CD4 T	2	0	3
17203886	1615	4067.0	5.1880994	singlet	0.110630989074707	ILC3	7	3	7
17203887	1668	4052.0	5.8489637	singlet	0.0135395983234048	Treg	2	0	3
17203890	1227	4021.0	11.365332	doublet	0.516415953636169	Activated CD8 T	0	0	0
17203892	1700	4026.0	6.855439	doublet	0.677756905555725	NK cell	5	4	7
17203895	1530	3959.0	6.9714575	singlet	0.0859814584255219	NK cell	5	4	7
17203897	1425	3930.0	5.394402	singlet	0.0094986017793417	CD8 Tmem	7	0	5
17203904	1380	3900.0	3.6153846	doublet	0.898823738098145	Treg	2	0	3
17203907	1461	3653.0	7.2816863	singlet	0.000930437527131289	NK cell	5	4	7
17203915	1340	3826.0	4.1035023	doublet	0.896801650524139	Treg	2	0	3
17203925	1289	3531.0	6.5986977	singlet	0.00472224270924926	NK cell	5	4	7
17203928	1507	3640.0	6.456044	singlet	0.00287340627983212	NK cell	5	4	7
17203931	1513	3645.0	5.6241426	doublet	0.869473576545715	CD8 Tmem	4	0	4
17203940	1478	3607.0	4.740782	singlet	0.0186444595456123	CD8 Tmem	7	0	5
17203951	1266	3510.0	5.0997148	singlet	0.00238965777680278	CD8 Tmem	7	0	5
17203952	1047	3501.0	5.569837	singlet	0.00142397521995008	Activated CD4 T	0	0	0
17203956	1186	3484.0	3.8748567	singlet	0.00719217769801617	CD8 Tmem	7	0	5
17203959	1172	3482.0	5.1694427	singlet	0.000126024460769258	CD8 Tmem	2	0	3
17203960	1301	3453.0	3.6200404	singlet	0.105380117893219	CD8 Tmem	7	0	5
17203965	1308	3440.0	5.7848835	singlet	0.000514536106493324	Activated CD4 T	7	0	5
17203966	1201	3456.0	5.2372684	singlet	0.00496939849108458	CD8 Tmem	7	0	5
17203967	916	3461.0	3.698353	singlet	0.291622787714005	SELL+ CD4 T	2	0	3
17203968	1415	3449.0	2.6964335	singlet	0.000811240344773978	Treg	2	0	3
17203972	1089	3447.0	5.1639104	singlet	0.00128080404829234	CD8 Tmem	2	0	3
17203975	1013	3439.0	7.2986336	singlet	5.81969543418381e-05	Activated CD4 T	0	0	0
17203981	1173	3373.0	7.7082715	singlet	0.0569367483258247	CD8 Tmem	7	0	5
17203985	1427	3386.0	6.7926755	singlet	0.0021044472232461	NK cell	7	4	7
17203990	1324	3357.0	4.468275	singlet	0.00338073074817657	CD8 Tmem	7	0	5
17203999	975	3324.0	4.7533092	singlet	0.0409152694046497	Activated CD4 T	0	0	0
17204001	1505	3305.0	7.5642967	singlet	0.00320973270572722	NK cell	5	4	7
17204002	1199	3319.0	4.880988	singlet	0.0260492004454136	CD8 Tmem	7	0	5
17204005	1235	3326.0	5.351774	singlet	0.00653539691120386	CD8 Tmem	7	0	5
17204012	1053	3305.0	3.086233	singlet	0.0016137701459229	Treg	2	0	3
17204014	1468	3235.0	4.574961	singlet	0.0854645818471909	NK cell	5	4	7
17204015	1192	3298.0	4.7301393	singlet	0.000968739332165569	CD8 Tmem	7	0	5
17204016	1447	3231.0	6.7780876	singlet	0.00268223928287625	NK cell	5	4	7
17204017	1432	3267.0	5.019896	singlet	0.0362586863338947	NK cell	5	4	7
17204024	1391	3186.0	8.160703	doublet	0.489399492740631	NK cell	5	4	7
17204025	1306	3254.0	1.3521819	singlet	0.0087028406560421	Treg	2	0	3
17204027	1445	3259.0	6.382326	singlet	0.094014398753643	CD8 Tmem	7	0	3
17204029	1411	3261.0	4.6918125	singlet	0.127959907054901	Treg	2	0	3
17204037	1288	3219.0	5.9024544	singlet	0.0547670647501945	NK cell	5	4	7
17204038	1504	3218.0	4.9720325	singlet	4.22974007960875e-05	CD8 Tmem	7	0	5
17204039	1240	3217.0	6.4967365	doublet	0.950154900550842	CD8 Tmem	7	0	5
17204044	1201	3180.0	6.4465413	singlet	0.0607057511806488	CD8 Tmem	4	0	4
17204045	1299	3177.0	5.130626	doublet	0.775787949562073	CD8 Tmem	4	0	4
17204048	1208	3177.0	3.6827195	singlet	0.00380191602744162	Activated CD4 T	7	0	5
17204049	1342	3141.0	5.603311	doublet	0.862387776374817	NK cell	5	4	7
17204050	1281	3172.0	1.8600252	singlet	0.00339239230379462	Treg	2	0	3
17204053	1259	3164.0	7.3640957	doublet	0.798643946647644	CD8 Tmem	7	0	5
17204057	1091	3144.0	4.2938933	singlet	0.000292872049612924	CD8 Tmem	7	0	5
17204059	1262	3136.0	6.122449	doublet	0.39967080950737	CD8 Tmem	7	0	5
17204065	1131	3120.0	4.198718	doublet	0.974844515323639	CD8 Tmem	7	0	5
17204077	1516	3058.0	4.970569	singlet	0.174517259001732	CD8 Tmem	7	0	5
17204078	1184	3084.0	2.9507134	singlet	0.326466411352158	Activated CD4 T	2	0	3
17204081	1239	3070.0	6.8078175	doublet	0.471378833055496	CD8 Tmem	7	0	5
17204082	1404	3056.0	6.8062825	singlet	0.00040313380304724	ILC3	7	3	7
17204084	1272	3057.0	6.018973	singlet	0.108115799725056	CD8 Tmem	7	0	5
17204087	1143	3013.0	7.633588	singlet	8.0268902820535e-05	CD8 Tmem	7	0	5
17204088	1275	2997.0	5.005005	singlet	0.0928281098604202	NK cell	5	4	7
17204092	1249	2890.0	7.197232	singlet	0.00323786633089185	NK cell	5	4	7
17204100	933	2990.0	6.0200667	singlet	4.99929883517325e-05	Activated CD4 T	0	0	0
17204103	1009	2952.0	5.1829267	singlet	0.00114478578325361	Activated CD8 T	0	0	0
17204104	1156	2984.0	4.658177	doublet	0.999736964702606	Activated CD4 T	0	0	1
17204113	1165	2961.0	4.660588	singlet	1.45227168104611e-05	Treg	2	0	3
17204122	942	2932.0	3.547067	singlet	0.0324563533067703	Activated CD8 T	0	0	0
17204125	1308	2892.0	4.3914247	singlet	0.171528279781342	CD8 Tmem	4	0	4
17204134	1130	2871.0	3.9010797	doublet	0.591673314571381	CD8 Tmem	4	0	4
17204136	1174	2880.0	4.5833335	singlet	0.078667052090168	Treg	2	0	3
17204138	1119	2871.0	3.099965	singlet	0.0280388537794352	CD8 Tmem	4	0	4
17204141	1040	2863.0	5.518687	singlet	0.00501009169965982	CD8 Tmem	7	0	5
17204149	1229	2841.0	2.8863077	singlet	0.0193347986787558	Treg	2	0	3
17204150	1201	2819.0	5.711245	singlet	0.0297729484736919	NK cell	4	0	4
17204152	1126	2837.0	3.5953474	singlet	0.00518600177019835	Treg	2	0	3
17204153	1153	2819.0	3.7956722	singlet	0.0318927578628063	CD8 Tmem	7	0	5
17204157	1243	2827.0	5.093739	singlet	0.00834006443619728	Treg	2	0	3
17204159	1076	2826.0	6.6171265	singlet	0.0314460657536983	CD8 Tmem	7	0	5
17204161	988	2820.0	5.0	singlet	0.00010449633555254	Activated CD4 T	0	0	0
17204172	1080	2769.0	5.994944	singlet	0.0476235039532185	CD8 Tmem	7	0	5
17204175	1037	2764.0	5.1013026	singlet	0.0938741937279701	Activated CD8 T	0	0	0
17204177	1145	2764.0	4.341534	singlet	5.59516302018892e-05	CD8 Tmem	7	0	5
17204181	1022	2769.0	6.861683	singlet	0.00666346261277795	NK cell	5	4	7
17204183	1041	2751.0	7.5245366	singlet	0.000178491551196203	CD8 Tmem	7	0	5
17204184	1088	2764.0	3.4008682	singlet	0.0120209688320756	Activated CD4 T	0	0	0
17204187	1053	2756.0	4.208998	singlet	0.000693569425493479	Treg	2	0	3
17204190	890	2742.0	5.4704595	singlet	0.0267753768712282	Activated CD8 T	0	0	0
17204199	1014	2721.0	8.636531	singlet	0.000689790991600603	CD8 Tmem	7	0	5
17204205	941	2682.0	5.294556	singlet	0.00304373586550355	Activated CD8 T	0	0	0
17204208	860	2686.0	5.2122116	singlet	0.0140070039778948	Activated CD8 T	0	0	0
17204212	1150	2673.0	6.6217737	singlet	0.334111750125885	ILC3	7	3	7
17204214	1229	2655.0	5.348399	singlet	0.0030153077095747	NK cell	5	4	7
17204216	1159	2670.0	5.468165	singlet	0.015780221670866	ILC3	7	0	5
17204221	1134	2648.0	6.6087613	doublet	0.623101711273193	CD8 Tmem	7	0	5
17204237	839	2636.0	5.38695	doublet	0.950085401535034	Activated CD4 T	0	0	0
17204238	1146	2600.0	6.7307696	singlet	0.0036190003156662	NK cell	5	4	7
17204242	891	2617.0	4.8146734	singlet	8.11714198789559e-05	Activated CD4 T	0	0	0
17204245	1189	2607.0	11.238972	singlet	0.044415257871151	CD8 Tmem	7	0	5
17204246	1148	2565.0	3.976608	singlet	0.0625611990690231	CD8 Tmem	4	0	4
17204252	1032	2590.0	4.942085	singlet	0.00186901981942356	Treg	2	0	3
17204259	973	2548.0	5.2590265	singlet	0.0678475499153137	Activated CD8 T	0	0	0
17204268	1136	2516.0	5.2066774	singlet	8.66321352077648e-05	NK cell	5	4	7
17204269	898	2539.0	5.2382827	singlet	1.39213552756701e-05	Activated CD4 T	0	0	0
17204273	1171	2518.0	6.2748218	singlet	0.00234364857897162	NK cell	5	4	7
17204276	1002	2520.0	5.1190476	singlet	3.36309312842786e-05	CD8 Tmem	7	0	5
17204277	1277	2492.0	4.0529695	singlet	0.0309016816318035	CD8 Tmem	4	0	4
17204278	1255	2497.0	2.6031237	singlet	0.0315119959414005	CD8 Tmem	7	0	5
17204279	1092	2473.0	6.550748	singlet	0.0237523969262838	NK cell	5	4	7
17204284	1031	2489.0	2.008839	singlet	0.0779400765895844	Activated CD4 T	0	0	5
17204287	936	2480.0	7.540323	singlet	0.0624210722744465	CD8 Tmem	7	0	5
17204289	935	2456.0	4.7231274	doublet	0.72321480512619	CD8 Tmem	4	0	4
17204292	1001	2458.0	7.1196094	singlet	0.000113994479761459	Treg	2	0	3
17204298	1043	2431.0	5.388729	singlet	0.061825480312109	CD8 Tmem	4	0	4
17204302	1257	2431.0	10.2838335	singlet	0.000361134792910889	CD8 Tmem	7	0	5
17204303	1148	2409.0	5.5209627	singlet	0.0011798661435023	NK cell	5	4	7
17204305	1127	2423.0	6.603384	singlet	0.00330600258894265	CD8 Tmem	7	0	5
17204312	977	2401.0	4.7480216	singlet	9.42267288337462e-05	Treg	2	0	3
17204315	889	2389.0	5.8183336	singlet	0.156188875436783	Activated CD8 T	0	0	0
17204326	1052	2325.0	5.3333335	singlet	0.000473323452752084	CD8 Tmem	4	0	4
17204330	997	2336.0	4.537671	doublet	0.66599178314209	CD8 Tmem	4	0	4
17204337	993	2305.0	4.5553145	singlet	0.00788053497672081	Activated CD4 T	7	0	5
17204338	1019	2289.0	9.261686	singlet	0.00438241148367524	CD8 Tmem	7	0	5
17204339	982	2326.0	3.439381	singlet	0.0102065438404679	Treg	2	0	3
17204340	1027	2175.0	5.5632186	singlet	9.61285331868567e-05	NK cell	5	4	7
17204349	889	2305.0	1.778742	singlet	1.34826523208176e-05	Treg	2	0	3
17204351	1078	2292.0	4.1448517	singlet	0.168790712952614	Treg	2	0	3
17204362	1139	2257.0	3.6331415	singlet	0.018931781873107	CD8 Tmem	4	0	4
17204370	822	2257.0	3.9875944	singlet	0.108157239854336	Activated CD4 T	7	0	5
17204375	747	2246.0	5.253784	doublet	0.960982978343964	CD8 Tmem	4	0	4
17204377	900	2243.0	6.910388	singlet	0.00139944837428629	Activated CD4 T	0	0	0
17204381	1047	2172.0	5.3406997	doublet	0.825730264186859	CD8 Tmem	4	0	4
17204387	870	2088.0	4.93295	singlet	4.145934326516e-06	NK cell	5	4	7
17204388	837	2189.0	7.4463224	singlet	0.0693898499011993	Activated CD4 T	0	0	0
17204390	944	2220.0	6.2612615	singlet	3.89630877180025e-05	NK cell	5	4	7
17204394	1051	2142.0	3.9215689	singlet	0.000193921528989449	NK cell	5	4	7
17204395	832	2192.0	4.288321	singlet	0.00821860134601593	Activated CD8 T	0	0	0
17204396	971	2172.0	5.018416	singlet	1.17844756459817e-05	NK cell	5	4	7
17204406	1061	2083.0	3.264522	singlet	0.0368859097361565	NK cell	5	4	7
17204408	939	2163.0	6.7498846	singlet	0.00169355480466038	CD8 Tmem	7	0	5
17204415	927	2143.0	3.7330844	singlet	0.00493251532316208	Treg	2	0	3
17204418	981	2131.0	5.912717	singlet	0.000707964762113988	NK cell	5	4	7
17204423	1133	2073.0	6.2711043	singlet	0.00677712587639689	NK cell	5	4	7
17204426	1043	2098.0	2.812202	singlet	0.00241913530044258	CD8 Tmem	4	0	4
17204431	808	2094.0	7.8319006	doublet	0.53532338142395	Activated CD4 T	0	0	0
17204443	971	2034.0	7.817109	singlet	0.0271086636930704	CD8 Tmem	4	0	4
17204444	870	2051.0	4.4856167	singlet	0.240136563777924	CD8 Tmem	4	0	4
17204448	886	2030.0	3.7438421	singlet	0.151729673147202	CD8 Tmem	4	0	4
17204461	950	2002.0	5.4445553	singlet	0.213457554578781	NK cell	5	4	7
17204464	963	1989.0	7.591755	singlet	0.000625845452304929	CD8 Tmem	4	0	4
17204476	909	1938.0	2.7863777	singlet	0.00874092150479555	CD8 Tmem	4	0	4
17204478	907	1947.0	4.519774	singlet	0.063095323741436	CD8 Tmem	4	0	4
17204481	932	1956.0	8.333334	singlet	0.145057812333107	CD8 Tmem	7	0	5
17204489	929	1909.0	6.1812468	singlet	5.82286747885519e-06	CD8 Tmem	4	0	4
17204498	890	1874.0	3.8420491	doublet	0.974544167518616	CD8 Tmem	4	0	4
17204500	833	1877.0	6.659563	singlet	2.83305234916043e-05	Treg	2	0	3
17204505	916	1834.0	5.2889857	singlet	0.000194997119251639	CD8 Tmem	4	0	4
17204507	862	1839.0	8.754758	singlet	3.95648712583352e-05	CD8 Tmem	4	0	4
17204510	804	1814.0	4.189636	doublet	0.350700914859772	CD8 Tmem	4	0	4
17204518	831	1792.0	5.580357	singlet	0.00461507821455598	CD8 Tmem	4	0	4
17204520	886	1768.0	10.124434	singlet	6.1185633057903e-06	SELL+ CD4 T	1	2	2
17204524	866	1756.0	4.8974943	singlet	8.85589361132588e-06	CD8 Tmem	4	0	4
17204527	837	1745.0	6.5329514	singlet	0.00739148817956448	CD8 Tmem	4	0	4
17204528	956	1767.0	11.71477	singlet	1.5556961443508e-05	CD8 Tmem	7	0	5
17204529	908	1737.0	6.9660335	singlet	0.00567195983603597	NK cell	5	4	7
17204532	758	1755.0	4.3304844	singlet	0.00746011780574918	Activated CD8 T	0	0	0
17204533	688	1751.0	3.5408337	singlet	0.0119458241388202	CD8 Tmem	4	0	4
17204537	1019	1746.0	7.7319584	singlet	2.72193119599251e-05	CD8 Tmem	4	0	4
17204550	806	1674.0	5.9139786	singlet	0.0351273939013481	CD8 Tmem	4	0	4
17204553	933	1664.0	6.0096154	singlet	0.00119811471085995	CD8 Tmem	0	0	0
17204554	822	1658.0	3.7394452	singlet	1.90183618542505e-05	CD8 Tmem	4	0	4
17204558	827	1611.0	4.2830544	doublet	0.6528280377388	CD8 Tmem	4	0	4
