cluster	rank	gene	score
7	26	RPL34	31.263797760009766
7	27	SRGN	29.902624130249023
7	28	RPL21	29.758533477783203
7	29	ATP5F1E	29.65130615234375
7	30	HLA-DRB5	28.965307235717773
7	31	RPS13	28.867021560668945
7	32	MT-CO3	28.138429641723633
7	33	RPL13A	27.811800003051758
7	34	RPLP2	27.009172439575195
7	35	C1QB	26.87030601501465
7	36	MT-ND2	26.749300003051758
7	37	RPL26	26.449207305908203
7	38	LST1	26.21815299987793
7	39	RPS27A	26.202634811401367
7	40	PSAP	25.324216842651367
7	41	NEAT1	25.207767486572266
7	42	FGL2	24.42238426208496
7	43	C1QA	24.267414093017578
7	44	RPS20	23.950164794921875
7	45	MS4A7	23.93704605102539
7	46	RPL39	23.378582000732422
7	47	CEBPD	22.62896156311035
7	48	HLA-DQB1	22.547000885009766
7	49	ACTB	22.49357795715332
8	0	RPL13A	40.628570556640625
8	1	RPL27A	40.363590240478516
8	2	RPL31	36.12428283691406
8	3	TMSB4X	32.39812469482422
8	4	RPLP2	31.036827087402344
8	5	RPL7	30.935855865478516
8	6	B2M	30.3629150390625
8	7	RPL21	29.118732452392578
8	8	IL32	28.923540115356445
8	9	RPS20	28.678634643554688
8	10	RPS2	27.968894958496094
8	11	CD52	27.70902442932129
8	12	CD3D	27.53270721435547
8	13	PFN1	27.334524154663086
8	14	KLRB1	26.581340789794922
8	15	RPS19	26.421194076538086
8	16	RPS6	26.33106231689453
8	17	BTG1	26.233179092407227
8	18	S100A4	26.21560287475586
8	19	RPS26	25.738323211669922
8	20	HLA-A	25.57575798034668
8	21	PTPRCAP	24.82510757446289
8	22	RPS3	23.613117218017578
8	23	LTB	23.383554458618164
8	24	CD69	23.320404052734375
8	25	RPL18A	22.330467224121094
8	26	CORO1A	22.302173614501953
8	27	CD3E	22.14723014831543
8	28	RPL13	22.12454605102539
8	29	RPL4	21.650142669677734
8	30	CD2	21.445219039916992
8	31	RPS18	21.42583465576172
8	32	RPL23A	21.191234588623047
8	33	RPL27	21.06553840637207
8	34	RPL10	20.99761962890625
8	35	RPS25	20.723114013671875
8	36	EVL	20.61691665649414
8	37	RPL32	20.519651412963867
8	38	RPL15	20.451202392578125
8	39	PPDPF	20.26886558532715
8	40	MALAT1	20.161542892456055
8	41	RPL3	20.048908233642578
8	42	S100A6	19.96080207824707
8	43	CD7	19.897764205932617
