gene_id	log2FC	pvalue	padj	tool	comparison_id
LINC01409	0.197407253240623	0.217599515548934	0.325017947048446	nebula	Census_d9f3a82c_DiseaseVsNormal
NOC2L	0.337714865253011	0.0424301966121349	0.103868290360183	nebula	Census_d9f3a82c_DiseaseVsNormal
ISG15	0.501908869553805	0.00624774209836087	0.0305812143825789	nebula	Census_d9f3a82c_DiseaseVsNormal
SDF4	0.331251107693536	0.0455289746882752	0.108479806262271	nebula	Census_d9f3a82c_DiseaseVsNormal
B3GALT6	0.39972468365694	0.0465798801289246	0.110352712932776	nebula	Census_d9f3a82c_DiseaseVsNormal
UBE2J2	0.659654350230493	0.00019361339109663	0.00330963061703642	nebula	Census_d9f3a82c_DiseaseVsNormal
ACAP3	0.319515735196263	0.148201543357798	0.245651489073095	nebula	Census_d9f3a82c_DiseaseVsNormal
PUSL1	0.71756669439156	0.0147859828796778	0.05305340107527	nebula	Census_d9f3a82c_DiseaseVsNormal
INTS11	0.31567192742029	0.10376005246984	0.190945992767463	nebula	Census_d9f3a82c_DiseaseVsNormal
CPTP	0.096501913881757	0.686674635596065	0.756833060284432	nebula	Census_d9f3a82c_DiseaseVsNormal
AURKAIP1	0.394116255485487	0.00860273831122862	0.0372251765955371	nebula	Census_d9f3a82c_DiseaseVsNormal
CCNL2	0.227397866705803	0.127291669386926	0.220800814201086	nebula	Census_d9f3a82c_DiseaseVsNormal
MRPL20	0.513537522264911	0.00016679892911585	0.00302420375860662	nebula	Census_d9f3a82c_DiseaseVsNormal
ATAD3A	0.647871124127	0.0121489775714993	0.046438276382854	nebula	Census_d9f3a82c_DiseaseVsNormal
SSU72	0.472459257165654	0.00091150235343254	0.0089450672564528	nebula	Census_d9f3a82c_DiseaseVsNormal
ENSG00000272106	0.318918932055614	0.106180052870458	0.193865351233263	nebula	Census_d9f3a82c_DiseaseVsNormal
MIB2	0.432720484798926	0.0118937407187366	0.0458716798104379	nebula	Census_d9f3a82c_DiseaseVsNormal
CDK11B	0.00757144415714364	0.962919081468279	0.973669981712393	nebula	Census_d9f3a82c_DiseaseVsNormal
SLC35E2B	0.149329371408397	0.377552374151468	0.485252522048989	nebula	Census_d9f3a82c_DiseaseVsNormal
CDK11A	0.240175909268831	0.178780100854953	0.281410516063203	nebula	Census_d9f3a82c_DiseaseVsNormal
SLC35E2A	0.0662274852463688	0.727118859001985	0.790604391651609	nebula	Census_d9f3a82c_DiseaseVsNormal
NADK	0.546555370987727	0.00382040786533013	0.022673043711158	nebula	Census_d9f3a82c_DiseaseVsNormal
GNB1	0.289496679137043	0.0343177123319621	0.0900634744524049	nebula	Census_d9f3a82c_DiseaseVsNormal
PRKCZ	0.235355775501335	0.270095299527538	0.381706189270121	nebula	Census_d9f3a82c_DiseaseVsNormal
FAAP20	0.213944555548962	0.13283002244828	0.226904718907208	nebula	Census_d9f3a82c_DiseaseVsNormal
SKI	0.210106869454345	0.301994207315778	0.412278781318468	nebula	Census_d9f3a82c_DiseaseVsNormal
RER1	0.559668293111984	0.000548107729920465	0.00642564747855176	nebula	Census_d9f3a82c_DiseaseVsNormal
PEX10	0.419701298447992	0.0376368394933382	0.0956463519525747	nebula	Census_d9f3a82c_DiseaseVsNormal
TNFRSF14	0.306804280242382	0.0554166404575299	0.124224704007016	nebula	Census_d9f3a82c_DiseaseVsNormal
PRXL2B	0.660939993525698	0.00402447613602297	0.0233709415564632	nebula	Census_d9f3a82c_DiseaseVsNormal
PRDM16	0.780914524000212	0.000635821677987714	0.00711209930635027	nebula	Census_d9f3a82c_DiseaseVsNormal
MEGF6	0.379513245906339	0.0923894058749622	0.175986670236989	nebula	Census_d9f3a82c_DiseaseVsNormal
TPRG1L	0.083354316312169	0.659883206931197	0.735082106417731	nebula	Census_d9f3a82c_DiseaseVsNormal
WRAP73	0.445007205329352	0.0199246433553365	0.06394301461918	nebula	Census_d9f3a82c_DiseaseVsNormal
SMIM1	0.558280085443069	0.00216521736479734	0.0157013587004884	nebula	Census_d9f3a82c_DiseaseVsNormal
LRRC47	0.391657209215304	0.0298571448790035	0.0821831678475187	nebula	Census_d9f3a82c_DiseaseVsNormal
CEP104	0.282190942559463	0.112752009810314	0.202181865735175	nebula	Census_d9f3a82c_DiseaseVsNormal
DFFB	0.665555966811953	0.00164199542167829	0.0131254630030239	nebula	Census_d9f3a82c_DiseaseVsNormal
C1orf174	0.857542478331601	1.71951236334644e-06	0.000139797753117597	nebula	Census_d9f3a82c_DiseaseVsNormal
