cell	mad3_outlier	mad5_outlier
105603767	FALSE	FALSE
105603810	FALSE	FALSE
105603880	FALSE	FALSE
105603891	FALSE	FALSE
105603927	FALSE	FALSE
105604020	FALSE	FALSE
105604029	FALSE	FALSE
105604030	FALSE	FALSE
105604060	FALSE	FALSE
105604123	FALSE	FALSE
105604134	FALSE	FALSE
105604144	FALSE	FALSE
105604156	FALSE	FALSE
105604190	FALSE	FALSE
105604234	FALSE	FALSE
105604257	FALSE	FALSE
105604354	FALSE	FALSE
105604422	FALSE	FALSE
105604432	FALSE	FALSE
105604437	FALSE	FALSE
105604653	FALSE	FALSE
105604659	FALSE	FALSE
105604745	FALSE	FALSE
105604773	FALSE	FALSE
105604826	FALSE	FALSE
105605104	FALSE	FALSE
105605134	FALSE	FALSE
105605179	FALSE	FALSE
105605283	FALSE	FALSE
105605345	FALSE	FALSE
105605365	FALSE	FALSE
105605373	FALSE	FALSE
105605394	FALSE	FALSE
105605422	FALSE	FALSE
105605426	FALSE	FALSE
105605491	FALSE	FALSE
105605509	FALSE	FALSE
105605551	FALSE	FALSE
105605563	FALSE	FALSE
105605668	FALSE	FALSE
105605716	FALSE	FALSE
105605722	FALSE	FALSE
105605753	FALSE	FALSE
105605834	FALSE	FALSE
105605905	FALSE	FALSE
105605936	FALSE	FALSE
105605966	FALSE	FALSE
105605982	FALSE	FALSE
105606065	FALSE	FALSE
105606087	FALSE	FALSE
105606270	FALSE	FALSE
105606290	FALSE	FALSE
105606312	FALSE	FALSE
105606338	FALSE	FALSE
105606356	FALSE	FALSE
105606429	FALSE	FALSE
105606548	FALSE	FALSE
105606557	FALSE	FALSE
105606680	FALSE	FALSE
105606826	FALSE	FALSE
105606829	FALSE	FALSE
105606964	FALSE	FALSE
105607022	FALSE	FALSE
105607052	FALSE	FALSE
105607077	FALSE	FALSE
105607096	FALSE	FALSE
105607150	FALSE	FALSE
105607208	FALSE	FALSE
105607231	FALSE	FALSE
105607273	FALSE	FALSE
105607274	FALSE	FALSE
105607334	FALSE	FALSE
105607341	FALSE	FALSE
105607356	FALSE	FALSE
105607476	FALSE	FALSE
105607478	FALSE	FALSE
105607742	FALSE	FALSE
105607794	FALSE	FALSE
105607853	FALSE	FALSE
105607876	FALSE	FALSE
105607951	FALSE	FALSE
105607991	FALSE	FALSE
105608117	FALSE	FALSE
105608169	FALSE	FALSE
105608203	FALSE	FALSE
105608208	FALSE	FALSE
105608227	FALSE	FALSE
105608294	FALSE	FALSE
105608317	FALSE	FALSE
105608324	FALSE	FALSE
105608328	FALSE	FALSE
105608377	FALSE	FALSE
105608382	FALSE	FALSE
105608400	FALSE	FALSE
105608412	FALSE	FALSE
105608493	FALSE	FALSE
105608502	FALSE	FALSE
105608533	FALSE	FALSE
105608553	FALSE	FALSE
105608568	FALSE	FALSE
105608668	FALSE	FALSE
105608712	FALSE	FALSE
105608917	FALSE	FALSE
105608987	FALSE	FALSE
105609044	FALSE	FALSE
105609072	FALSE	FALSE
105609115	FALSE	FALSE
105609117	FALSE	FALSE
105609169	FALSE	FALSE
105609221	FALSE	FALSE
105609245	FALSE	FALSE
105609269	FALSE	FALSE
105609289	FALSE	FALSE
105609296	FALSE	FALSE
105609347	FALSE	FALSE
105609376	FALSE	FALSE
105609488	FALSE	FALSE
105609506	FALSE	FALSE
105609625	FALSE	FALSE
105609693	FALSE	FALSE
105609737	FALSE	FALSE
105609739	FALSE	FALSE
105609794	FALSE	FALSE
105609901	FALSE	FALSE
105610001	FALSE	FALSE
105610035	FALSE	FALSE
105610096	FALSE	FALSE
105610204	FALSE	FALSE
105610281	FALSE	FALSE
105610297	FALSE	FALSE
105610331	FALSE	FALSE
105610369	FALSE	FALSE
105610404	FALSE	FALSE
105610461	FALSE	FALSE
105610494	FALSE	FALSE
105610536	FALSE	FALSE
105610542	FALSE	FALSE
105610560	FALSE	FALSE
105610577	FALSE	FALSE
105610702	FALSE	FALSE
105610743	FALSE	FALSE
105610747	FALSE	FALSE
105610791	FALSE	FALSE
105610806	FALSE	FALSE
105610830	FALSE	FALSE
105610900	FALSE	FALSE
105610917	FALSE	FALSE
105610927	FALSE	FALSE
105610928	FALSE	FALSE
105610961	FALSE	FALSE
105610994	FALSE	FALSE
105611029	FALSE	FALSE
105611104	FALSE	FALSE
105611171	FALSE	FALSE
105611270	FALSE	FALSE
105611433	FALSE	FALSE
105611447	FALSE	FALSE
105611500	FALSE	FALSE
105611611	FALSE	FALSE
105611640	FALSE	FALSE
105611735	FALSE	FALSE
105611888	FALSE	FALSE
105611951	FALSE	FALSE
105612019	FALSE	FALSE
105612059	FALSE	FALSE
105612163	FALSE	FALSE
105612201	FALSE	FALSE
105612251	FALSE	FALSE
105612277	FALSE	FALSE
105612287	FALSE	FALSE
105612344	FALSE	FALSE
105612427	FALSE	FALSE
105612662	FALSE	FALSE
105612694	FALSE	FALSE
105612722	FALSE	FALSE
105612783	FALSE	FALSE
105612791	FALSE	FALSE
105612796	FALSE	FALSE
105612818	FALSE	FALSE
105612879	FALSE	FALSE
105612914	FALSE	FALSE
105613007	TRUE	FALSE
105613009	FALSE	FALSE
105613110	FALSE	FALSE
105613175	FALSE	FALSE
105613209	FALSE	FALSE
105613214	FALSE	FALSE
105613219	FALSE	FALSE
105613228	FALSE	FALSE
105613232	FALSE	FALSE
105613235	FALSE	FALSE
105613305	FALSE	FALSE
105613318	FALSE	FALSE
105613340	FALSE	FALSE
105613395	FALSE	FALSE
105613400	FALSE	FALSE
105613466	FALSE	FALSE
105613578	FALSE	FALSE
105613617	FALSE	FALSE
105613622	FALSE	FALSE
105613624	FALSE	FALSE
105613808	FALSE	FALSE
105613968	FALSE	FALSE
105614028	FALSE	FALSE
105614040	FALSE	FALSE
105614050	FALSE	FALSE
105614093	FALSE	FALSE
105614196	FALSE	FALSE
105614285	FALSE	FALSE
105614293	FALSE	FALSE
105614308	FALSE	FALSE
105614333	FALSE	FALSE
105614359	FALSE	FALSE
105614405	FALSE	FALSE
105614426	FALSE	FALSE
105614481	FALSE	FALSE
105614598	FALSE	FALSE
105614649	FALSE	FALSE
105614800	FALSE	FALSE
105614817	FALSE	FALSE
105614818	FALSE	FALSE
105614978	FALSE	FALSE
105614991	FALSE	FALSE
105615009	FALSE	FALSE
105615028	TRUE	FALSE
105615038	FALSE	FALSE
105615075	FALSE	FALSE
105615375	FALSE	FALSE
105615491	FALSE	FALSE
105615597	FALSE	FALSE
105615864	FALSE	FALSE
105615875	FALSE	FALSE
105615938	TRUE	FALSE
105615969	FALSE	FALSE
105616081	FALSE	FALSE
105616319	FALSE	FALSE
105616330	FALSE	FALSE
105616378	FALSE	FALSE
105616392	FALSE	FALSE
105616400	FALSE	FALSE
105616444	TRUE	FALSE
105616483	FALSE	FALSE
105616525	FALSE	FALSE
105616598	FALSE	FALSE
105616681	FALSE	FALSE
105616777	FALSE	FALSE
105616779	FALSE	FALSE
105616830	FALSE	FALSE
105616986	FALSE	FALSE
105617013	FALSE	FALSE
105617029	FALSE	FALSE
105617089	FALSE	FALSE
105617112	FALSE	FALSE
105617142	FALSE	FALSE
105617176	FALSE	FALSE
105617192	FALSE	FALSE
105617308	FALSE	FALSE
105617321	FALSE	FALSE
105617371	FALSE	FALSE
105617395	FALSE	FALSE
105617463	FALSE	FALSE
105617492	FALSE	FALSE
105617555	FALSE	FALSE
105617558	FALSE	FALSE
105617580	FALSE	FALSE
105617588	FALSE	FALSE
105617662	FALSE	FALSE
105617771	FALSE	FALSE
105617809	FALSE	FALSE
105617945	FALSE	FALSE
105617971	FALSE	FALSE
105617973	FALSE	FALSE
105618022	FALSE	FALSE
105618051	FALSE	FALSE
105618161	FALSE	FALSE
105618179	FALSE	FALSE
105618270	FALSE	FALSE
105618359	FALSE	FALSE
105618382	FALSE	FALSE
105618448	FALSE	FALSE
105618495	FALSE	FALSE
105618515	FALSE	FALSE
105618606	FALSE	FALSE
105618669	FALSE	FALSE
105618685	FALSE	FALSE
105618688	FALSE	FALSE
105618832	FALSE	FALSE
105618838	FALSE	FALSE
105618860	FALSE	FALSE
105618959	FALSE	FALSE
105618960	FALSE	FALSE
105618981	FALSE	FALSE
105619014	FALSE	FALSE
105619031	FALSE	FALSE
105619140	FALSE	FALSE
105619148	FALSE	FALSE
105619208	FALSE	FALSE
105619215	FALSE	FALSE
105619232	FALSE	FALSE
105619272	FALSE	FALSE
105619303	FALSE	FALSE
105619414	FALSE	FALSE
105619463	FALSE	FALSE
105619494	FALSE	FALSE
105619740	FALSE	FALSE
105619751	FALSE	FALSE
105619821	FALSE	FALSE
105619864	FALSE	FALSE
105619988	FALSE	FALSE
105620026	FALSE	FALSE
105620029	FALSE	FALSE
105620099	FALSE	FALSE
105620151	FALSE	FALSE
105620201	FALSE	FALSE
105620295	FALSE	FALSE
105620396	TRUE	FALSE
105620468	FALSE	FALSE
105620507	FALSE	FALSE
105620619	FALSE	FALSE
105620765	FALSE	FALSE
105620767	FALSE	FALSE
105620786	FALSE	FALSE
105620831	FALSE	FALSE
105620897	FALSE	FALSE
105620900	FALSE	FALSE
105620958	FALSE	FALSE
105620993	FALSE	FALSE
105621082	FALSE	FALSE
105621084	FALSE	FALSE
105621099	FALSE	FALSE
105621101	FALSE	FALSE
105621148	FALSE	FALSE
105621211	FALSE	FALSE
105621303	FALSE	FALSE
105621363	FALSE	FALSE
105621458	FALSE	FALSE
105621480	FALSE	FALSE
105621485	FALSE	FALSE
105621548	FALSE	FALSE
105621556	FALSE	FALSE
105621608	FALSE	FALSE
105621644	FALSE	FALSE
105621648	FALSE	FALSE
105621655	FALSE	FALSE
105621670	FALSE	FALSE
105621743	FALSE	FALSE
105621766	FALSE	FALSE
105621800	FALSE	FALSE
105621823	FALSE	FALSE
105621848	FALSE	FALSE
105621927	FALSE	FALSE
105621970	FALSE	FALSE
105622215	FALSE	FALSE
105622245	FALSE	FALSE
105622286	FALSE	FALSE
105622349	FALSE	FALSE
105622362	FALSE	FALSE
105622389	FALSE	FALSE
105622418	FALSE	FALSE
105622428	FALSE	FALSE
105622550	FALSE	FALSE
105622658	FALSE	FALSE
105622674	FALSE	FALSE
105622689	FALSE	FALSE
105622736	FALSE	FALSE
105622782	FALSE	FALSE
105622811	FALSE	FALSE
105622894	FALSE	FALSE
105622915	FALSE	FALSE
105623024	FALSE	FALSE
105623037	FALSE	FALSE
105623038	FALSE	FALSE
105623175	FALSE	FALSE
105623182	FALSE	FALSE
105623297	FALSE	FALSE
105623365	FALSE	FALSE
105623507	FALSE	FALSE
105623510	FALSE	FALSE
105623558	FALSE	FALSE
105623579	FALSE	FALSE
105623597	FALSE	FALSE
105623630	FALSE	FALSE
105623632	FALSE	FALSE
105623699	FALSE	FALSE
105623736	FALSE	FALSE
105623746	FALSE	FALSE
105623753	FALSE	FALSE
105623795	FALSE	FALSE
105623848	FALSE	FALSE
105623924	FALSE	FALSE
105623985	FALSE	FALSE
105623992	FALSE	FALSE
105624148	FALSE	FALSE
105624170	FALSE	FALSE
105624193	FALSE	FALSE
105624220	FALSE	FALSE
105624264	FALSE	FALSE
105624380	FALSE	FALSE
105624384	FALSE	FALSE
105624396	FALSE	FALSE
105624404	FALSE	FALSE
105624420	FALSE	FALSE
105624473	FALSE	FALSE
105624512	FALSE	FALSE
105624558	FALSE	FALSE
105624586	FALSE	FALSE
105624603	FALSE	FALSE
105624635	FALSE	FALSE
105624764	FALSE	FALSE
105624784	FALSE	FALSE
105624887	FALSE	FALSE
105624957	FALSE	FALSE
105625097	FALSE	FALSE
105625161	FALSE	FALSE
105625223	FALSE	FALSE
105625416	FALSE	FALSE
105625429	FALSE	FALSE
105625446	FALSE	FALSE
105625447	FALSE	FALSE
105625452	FALSE	FALSE
105625555	FALSE	FALSE
105625580	FALSE	FALSE
105625627	FALSE	FALSE
105625660	FALSE	FALSE
105625694	FALSE	FALSE
105625706	FALSE	FALSE
105625733	FALSE	FALSE
105625769	FALSE	FALSE
105625807	FALSE	FALSE
105625810	FALSE	FALSE
105626007	FALSE	FALSE
105626091	FALSE	FALSE
105626117	FALSE	FALSE
105626119	FALSE	FALSE
105626165	FALSE	FALSE
105626276	FALSE	FALSE
105626292	FALSE	FALSE
105626314	FALSE	FALSE
105626337	FALSE	FALSE
105626443	FALSE	FALSE
105626567	FALSE	FALSE
105626579	FALSE	FALSE
105626692	FALSE	FALSE
105626710	FALSE	FALSE
105626771	FALSE	FALSE
105626823	FALSE	FALSE
105626827	FALSE	FALSE
105626915	FALSE	FALSE
105626935	FALSE	FALSE
105626937	FALSE	FALSE
105626956	FALSE	FALSE
105626957	FALSE	FALSE
105627062	FALSE	FALSE
105627325	FALSE	FALSE
105627326	FALSE	FALSE
105627332	FALSE	FALSE
105627493	FALSE	FALSE
105627536	FALSE	FALSE
105627540	FALSE	FALSE
105627575	FALSE	FALSE
105627597	FALSE	FALSE
105627776	FALSE	FALSE
105627982	TRUE	FALSE
105627987	FALSE	FALSE
105628032	FALSE	FALSE
105628059	FALSE	FALSE
105628075	FALSE	FALSE
105628108	FALSE	FALSE
105628160	FALSE	FALSE
105628199	FALSE	FALSE
105628266	FALSE	FALSE
105628294	FALSE	FALSE
105628340	FALSE	FALSE
105628354	FALSE	FALSE
105628356	FALSE	FALSE
105628419	FALSE	FALSE
105628446	FALSE	FALSE
105628492	FALSE	FALSE
105628499	FALSE	FALSE
105628752	FALSE	FALSE
105628826	FALSE	FALSE
105628864	FALSE	FALSE
105628876	FALSE	FALSE
105628880	FALSE	FALSE
105628894	FALSE	FALSE
105628983	FALSE	FALSE
105628988	FALSE	FALSE
105629032	FALSE	FALSE
105629080	FALSE	FALSE
105629163	FALSE	FALSE
105629255	TRUE	TRUE
105629326	TRUE	FALSE
105629492	FALSE	FALSE
105629501	FALSE	FALSE
105629601	FALSE	FALSE
105629627	FALSE	FALSE
105629631	FALSE	FALSE
105629714	FALSE	FALSE
105629775	FALSE	FALSE
105629778	FALSE	FALSE
105629788	FALSE	FALSE
105629847	FALSE	FALSE
105629941	FALSE	FALSE
105630047	FALSE	FALSE
105630059	FALSE	FALSE
105630084	FALSE	FALSE
105630103	FALSE	FALSE
105630117	FALSE	FALSE
105630145	FALSE	FALSE
105630190	FALSE	FALSE
105630226	FALSE	FALSE
105630228	FALSE	FALSE
105630254	FALSE	FALSE
105630301	FALSE	FALSE
105630373	TRUE	FALSE
105630441	FALSE	FALSE
105630576	FALSE	FALSE
105630648	FALSE	FALSE
105630930	FALSE	FALSE
105631011	FALSE	FALSE
105631026	FALSE	FALSE
105631027	FALSE	FALSE
105631038	FALSE	FALSE
105631073	FALSE	FALSE
105631077	FALSE	FALSE
105631084	FALSE	FALSE
105631086	FALSE	FALSE
105631119	FALSE	FALSE
105631152	FALSE	FALSE
105631335	FALSE	FALSE
105631605	FALSE	FALSE
105631623	FALSE	FALSE
105631673	FALSE	FALSE
105631700	FALSE	FALSE
105631761	FALSE	FALSE
105631794	FALSE	FALSE
105631858	FALSE	FALSE
105631986	FALSE	FALSE
105632008	FALSE	FALSE
105632035	FALSE	FALSE
105632072	FALSE	FALSE
105632113	FALSE	FALSE
105632114	FALSE	FALSE
105632308	FALSE	FALSE
105632410	FALSE	FALSE
105632440	FALSE	FALSE
105632524	FALSE	FALSE
105632547	FALSE	FALSE
105632563	FALSE	FALSE
105632717	FALSE	FALSE
105632837	TRUE	FALSE
105632871	FALSE	FALSE
105632882	FALSE	FALSE
105632921	FALSE	FALSE
105632990	FALSE	FALSE
105632999	FALSE	FALSE
105633010	FALSE	FALSE
105633029	FALSE	FALSE
105633046	FALSE	FALSE
105633055	FALSE	FALSE
105633057	FALSE	FALSE
105633095	FALSE	FALSE
105633248	FALSE	FALSE
105633353	FALSE	FALSE
105633383	FALSE	FALSE
105633443	FALSE	FALSE
105633469	TRUE	FALSE
105633472	FALSE	FALSE
105633500	FALSE	FALSE
105633560	FALSE	FALSE
105633569	FALSE	FALSE
105633581	FALSE	FALSE
105633700	FALSE	FALSE
105633719	FALSE	FALSE
105633753	FALSE	FALSE
105633783	FALSE	FALSE
105633833	FALSE	FALSE
105633887	FALSE	FALSE
105633890	FALSE	FALSE
105633904	FALSE	FALSE
105633964	FALSE	FALSE
105633979	FALSE	FALSE
105634003	FALSE	FALSE
105634022	FALSE	FALSE
105634045	FALSE	FALSE
105634102	FALSE	FALSE
105634109	FALSE	FALSE
105634272	FALSE	FALSE
105634371	FALSE	FALSE
105634388	FALSE	FALSE
105634391	FALSE	FALSE
105634452	FALSE	FALSE
105634475	FALSE	FALSE
105634577	FALSE	FALSE
105634624	FALSE	FALSE
105634691	FALSE	FALSE
105634696	FALSE	FALSE
105634720	FALSE	FALSE
105634744	FALSE	FALSE
105634784	FALSE	FALSE
105634796	FALSE	FALSE
105634805	FALSE	FALSE
105634859	FALSE	FALSE
105634871	FALSE	FALSE
105635008	FALSE	FALSE
105635067	FALSE	FALSE
105635107	FALSE	FALSE
105635238	FALSE	FALSE
105635253	FALSE	FALSE
105635337	FALSE	FALSE
105635404	FALSE	FALSE
105635461	FALSE	FALSE
105635497	FALSE	FALSE
105635517	FALSE	FALSE
105635523	FALSE	FALSE
105635598	FALSE	FALSE
105635635	FALSE	FALSE
105635754	FALSE	FALSE
105635757	FALSE	FALSE
105635791	FALSE	FALSE
105635825	FALSE	FALSE
105635882	FALSE	FALSE
105635895	FALSE	FALSE
105635958	FALSE	FALSE
105636178	FALSE	FALSE
105636349	FALSE	FALSE
105636368	FALSE	FALSE
105636406	FALSE	FALSE
105636421	FALSE	FALSE
105636465	FALSE	FALSE
105636533	FALSE	FALSE
105636583	FALSE	FALSE
105636650	FALSE	FALSE
105636656	FALSE	FALSE
105636734	FALSE	FALSE
105636800	FALSE	FALSE
105636810	FALSE	FALSE
105636815	FALSE	FALSE
105636863	FALSE	FALSE
105636876	FALSE	FALSE
105636889	FALSE	FALSE
105636948	FALSE	FALSE
105637052	FALSE	FALSE
105637065	FALSE	FALSE
105637112	FALSE	FALSE
105637186	FALSE	FALSE
105637203	FALSE	FALSE
105637259	FALSE	FALSE
105637295	FALSE	FALSE
105637320	FALSE	FALSE
105637336	FALSE	FALSE
105637359	FALSE	FALSE
105637382	FALSE	FALSE
105637498	FALSE	FALSE
105637576	FALSE	FALSE
105637578	FALSE	FALSE
105637641	FALSE	FALSE
105637672	FALSE	FALSE
105637691	FALSE	FALSE
105637695	FALSE	FALSE
105637738	FALSE	FALSE
105637807	FALSE	FALSE
105637827	FALSE	FALSE
105637847	FALSE	FALSE
105637882	FALSE	FALSE
105637960	FALSE	FALSE
105637968	FALSE	FALSE
105638044	FALSE	FALSE
105638087	FALSE	FALSE
105638172	TRUE	FALSE
105638185	FALSE	FALSE
105638205	FALSE	FALSE
105638256	TRUE	FALSE
105638316	FALSE	FALSE
105638344	FALSE	FALSE
105638444	FALSE	FALSE
105638581	FALSE	FALSE
105638689	FALSE	FALSE
105638704	FALSE	FALSE
105638724	FALSE	FALSE
105638913	FALSE	FALSE
105638994	FALSE	FALSE
105639077	FALSE	FALSE
105639116	FALSE	FALSE
105639160	FALSE	FALSE
105639175	FALSE	FALSE
105639295	FALSE	FALSE
105639306	FALSE	FALSE
105639311	FALSE	FALSE
105639389	FALSE	FALSE
105639428	FALSE	FALSE
105639477	FALSE	FALSE
105639609	FALSE	FALSE
105639631	FALSE	FALSE
105639808	FALSE	FALSE
105639994	FALSE	FALSE
105640009	FALSE	FALSE
105640039	FALSE	FALSE
105640100	FALSE	FALSE
105640103	FALSE	FALSE
105640186	FALSE	FALSE
105640208	FALSE	FALSE
105640222	FALSE	FALSE
105640376	FALSE	FALSE
105640503	FALSE	FALSE
105640513	FALSE	FALSE
105640556	FALSE	FALSE
105640661	FALSE	FALSE
105640702	FALSE	FALSE
105640756	FALSE	FALSE
105640890	FALSE	FALSE
105640958	FALSE	FALSE
105641121	FALSE	FALSE
105641141	FALSE	FALSE
105641197	FALSE	FALSE
105641311	FALSE	FALSE
105641317	FALSE	FALSE
105641413	TRUE	FALSE
105641457	FALSE	FALSE
105641522	TRUE	TRUE
105641628	FALSE	FALSE
105641656	FALSE	FALSE
105641673	FALSE	FALSE
105641678	FALSE	FALSE
105641686	FALSE	FALSE
105641703	FALSE	FALSE
105641713	FALSE	FALSE
105641734	FALSE	FALSE
105641845	FALSE	FALSE
105641850	FALSE	FALSE
105641858	FALSE	FALSE
105641895	FALSE	FALSE
105641952	FALSE	FALSE
105642160	FALSE	FALSE
105642483	FALSE	FALSE
105642693	FALSE	FALSE
105642717	FALSE	FALSE
105642739	FALSE	FALSE
105642848	FALSE	FALSE
105642921	FALSE	FALSE
105642930	TRUE	FALSE
105642956	FALSE	FALSE
105642989	FALSE	FALSE
105643242	FALSE	FALSE
105643243	FALSE	FALSE
105643270	FALSE	FALSE
105643524	FALSE	FALSE
105643658	FALSE	FALSE
105643724	FALSE	FALSE
105643816	FALSE	FALSE
105643834	FALSE	FALSE
105643881	FALSE	FALSE
105643955	FALSE	FALSE
105643994	FALSE	FALSE
105644040	FALSE	FALSE
105644138	TRUE	FALSE
105644172	FALSE	FALSE
105644286	FALSE	FALSE
105644288	FALSE	FALSE
105644514	FALSE	FALSE
105644524	FALSE	FALSE
105644541	FALSE	FALSE
105644559	FALSE	FALSE
105644673	FALSE	FALSE
105644685	FALSE	FALSE
105644700	FALSE	FALSE
105644755	FALSE	FALSE
105644765	FALSE	FALSE
105644766	FALSE	FALSE
105644775	FALSE	FALSE
105644815	FALSE	FALSE
105644825	FALSE	FALSE
105644866	FALSE	FALSE
105644880	FALSE	FALSE
105645034	FALSE	FALSE
105645098	FALSE	FALSE
105645128	FALSE	FALSE
105645145	FALSE	FALSE
105645176	FALSE	FALSE
105645188	FALSE	FALSE
105645204	FALSE	FALSE
105645211	FALSE	FALSE
105645226	FALSE	FALSE
105645329	FALSE	FALSE
105645454	FALSE	FALSE
105645535	FALSE	FALSE
105645536	FALSE	FALSE
105645716	FALSE	FALSE
105645746	FALSE	FALSE
105645763	FALSE	FALSE
105645817	FALSE	FALSE
105645896	FALSE	FALSE
105645898	FALSE	FALSE
105645969	FALSE	FALSE
105645974	FALSE	FALSE
105645987	FALSE	FALSE
105646021	FALSE	FALSE
105646045	FALSE	FALSE
105646057	FALSE	FALSE
105646078	FALSE	FALSE
105646097	FALSE	FALSE
105646114	FALSE	FALSE
105646180	FALSE	FALSE
105646398	FALSE	FALSE
105646400	FALSE	FALSE
105646445	FALSE	FALSE
105646460	FALSE	FALSE
105646529	FALSE	FALSE
105646536	FALSE	FALSE
105646643	FALSE	FALSE
105646644	FALSE	FALSE
105646683	FALSE	FALSE
105646700	FALSE	FALSE
105646715	FALSE	FALSE
105646790	FALSE	FALSE
105646792	FALSE	FALSE
105646834	FALSE	FALSE
105647011	FALSE	FALSE
105647040	FALSE	FALSE
105647082	FALSE	FALSE
105647149	FALSE	FALSE
105647219	FALSE	FALSE
105647275	FALSE	FALSE
105647324	FALSE	FALSE
105647380	FALSE	FALSE
105647384	FALSE	FALSE
105647474	FALSE	FALSE
105647502	FALSE	FALSE
105647503	FALSE	FALSE
105647562	TRUE	FALSE
105647586	FALSE	FALSE
105647606	FALSE	FALSE
105647607	FALSE	FALSE
105647626	FALSE	FALSE
105647644	FALSE	FALSE
105647649	FALSE	FALSE
