cell	mad3_outlier	mad5_outlier
64030121	FALSE	FALSE
64030122	FALSE	FALSE
64030148	FALSE	FALSE
64030161	FALSE	FALSE
64030169	FALSE	FALSE
64030186	FALSE	FALSE
64030201	TRUE	TRUE
64030217	TRUE	TRUE
64030235	FALSE	FALSE
64030238	FALSE	FALSE
64030251	FALSE	FALSE
64030254	FALSE	FALSE
64030261	FALSE	FALSE
64030276	TRUE	TRUE
64030277	FALSE	FALSE
64030278	FALSE	FALSE
64030281	FALSE	FALSE
64030289	FALSE	FALSE
64030294	FALSE	FALSE
64030302	FALSE	FALSE
64030303	FALSE	FALSE
64030322	FALSE	FALSE
64030327	FALSE	FALSE
64030332	FALSE	FALSE
64030343	FALSE	FALSE
64030346	FALSE	FALSE
64030350	FALSE	FALSE
64030352	FALSE	FALSE
64030356	FALSE	FALSE
64030368	FALSE	FALSE
64030390	FALSE	FALSE
64030393	FALSE	FALSE
64030396	FALSE	FALSE
64030412	FALSE	FALSE
64030415	FALSE	FALSE
64030419	FALSE	FALSE
64030423	FALSE	FALSE
64030431	FALSE	FALSE
64030441	FALSE	FALSE
64030445	FALSE	FALSE
64030452	FALSE	FALSE
64030453	FALSE	FALSE
64030462	FALSE	FALSE
64030471	FALSE	FALSE
64030476	FALSE	FALSE
64030480	FALSE	FALSE
64030484	FALSE	FALSE
64030492	FALSE	FALSE
64030511	FALSE	FALSE
64030538	FALSE	FALSE
64030542	FALSE	FALSE
64030547	FALSE	FALSE
64030551	FALSE	FALSE
64030552	FALSE	FALSE
64030569	TRUE	TRUE
64030574	FALSE	FALSE
64030594	FALSE	FALSE
64030595	FALSE	FALSE
64030610	TRUE	FALSE
64030620	FALSE	FALSE
64030628	TRUE	TRUE
64030629	FALSE	FALSE
64030637	FALSE	FALSE
64030643	FALSE	FALSE
64030644	FALSE	FALSE
64030648	FALSE	FALSE
64030654	FALSE	FALSE
64030657	FALSE	FALSE
64030662	FALSE	FALSE
64030676	TRUE	FALSE
64030689	FALSE	FALSE
64030708	FALSE	FALSE
64030712	FALSE	FALSE
64030715	FALSE	FALSE
64030716	FALSE	FALSE
64030721	FALSE	FALSE
64030732	FALSE	FALSE
64030746	FALSE	FALSE
64030751	FALSE	FALSE
64030757	FALSE	FALSE
64030762	FALSE	FALSE
64030763	FALSE	FALSE
64030768	FALSE	FALSE
64030772	FALSE	FALSE
64030791	FALSE	FALSE
64030794	FALSE	FALSE
64030795	FALSE	FALSE
64030800	FALSE	FALSE
64030802	FALSE	FALSE
64030805	FALSE	FALSE
64030816	FALSE	FALSE
64030817	FALSE	FALSE
64030819	FALSE	FALSE
64030824	FALSE	FALSE
64030825	FALSE	FALSE
64030847	FALSE	FALSE
64030855	FALSE	FALSE
64030857	FALSE	FALSE
64030860	FALSE	FALSE
64030867	FALSE	FALSE
64030871	FALSE	FALSE
64030885	FALSE	FALSE
64030889	FALSE	FALSE
64030905	FALSE	FALSE
64030909	FALSE	FALSE
64030917	FALSE	FALSE
64030918	FALSE	FALSE
64030929	FALSE	FALSE
64030945	FALSE	FALSE
64030950	TRUE	TRUE
64030958	FALSE	FALSE
64030973	FALSE	FALSE
64030975	FALSE	FALSE
64030984	FALSE	FALSE
64030989	FALSE	FALSE
64030990	FALSE	FALSE
64031003	FALSE	FALSE
64031014	FALSE	FALSE
64031016	FALSE	FALSE
64031018	FALSE	FALSE
64031029	FALSE	FALSE
64031041	FALSE	FALSE
64031045	FALSE	FALSE
64031061	FALSE	FALSE
64031062	FALSE	FALSE
64031067	FALSE	FALSE
64031068	FALSE	FALSE
64031077	FALSE	FALSE
64031081	FALSE	FALSE
64031084	FALSE	FALSE
64031091	FALSE	FALSE
64031102	FALSE	FALSE
64031120	FALSE	FALSE
64031126	FALSE	FALSE
64031132	FALSE	FALSE
64031134	FALSE	FALSE
64031146	FALSE	FALSE
64031152	TRUE	TRUE
64031156	FALSE	FALSE
64031162	FALSE	FALSE
64031163	FALSE	FALSE
64031168	FALSE	FALSE
64031177	TRUE	TRUE
64031184	FALSE	FALSE
64031197	FALSE	FALSE
64031200	FALSE	FALSE
64031207	FALSE	FALSE
64031208	FALSE	FALSE
64031213	FALSE	FALSE
64031218	FALSE	FALSE
64031222	FALSE	FALSE
64031254	FALSE	FALSE
64031259	FALSE	FALSE
64031263	FALSE	FALSE
64031266	FALSE	FALSE
64031273	FALSE	FALSE
64031277	FALSE	FALSE
64031280	FALSE	FALSE
64031286	FALSE	FALSE
64031288	FALSE	FALSE
64031296	FALSE	FALSE
64031297	FALSE	FALSE
64031300	FALSE	FALSE
64031304	FALSE	FALSE
64031326	FALSE	FALSE
64031332	FALSE	FALSE
64031340	FALSE	FALSE
64031343	FALSE	FALSE
64031350	FALSE	FALSE
64031374	FALSE	FALSE
64031376	FALSE	FALSE
64031389	FALSE	FALSE
64031412	FALSE	FALSE
64031416	FALSE	FALSE
64031422	FALSE	FALSE
64031438	FALSE	FALSE
64031439	FALSE	FALSE
64031454	FALSE	FALSE
64031468	FALSE	FALSE
64031469	FALSE	FALSE
64031479	FALSE	FALSE
64031483	FALSE	FALSE
64031485	FALSE	FALSE
64031486	TRUE	FALSE
64031495	FALSE	FALSE
64031498	FALSE	FALSE
64031506	FALSE	FALSE
64031510	FALSE	FALSE
64031530	FALSE	FALSE
64031536	FALSE	FALSE
64031542	FALSE	FALSE
64031548	FALSE	FALSE
64031552	FALSE	FALSE
64031557	FALSE	FALSE
64031560	FALSE	FALSE
64031565	FALSE	FALSE
64031570	FALSE	FALSE
64031573	FALSE	FALSE
64031582	FALSE	FALSE
64031594	TRUE	TRUE
64031598	FALSE	FALSE
64031610	FALSE	FALSE
64031618	FALSE	FALSE
64031619	FALSE	FALSE
64031620	FALSE	FALSE
64031623	TRUE	TRUE
64031631	FALSE	FALSE
64031641	FALSE	FALSE
64031647	FALSE	FALSE
64031698	TRUE	FALSE
64031719	TRUE	TRUE
64031730	FALSE	FALSE
64031736	FALSE	FALSE
64031739	TRUE	FALSE
64031743	FALSE	FALSE
64031745	FALSE	FALSE
64031750	FALSE	FALSE
64031774	FALSE	FALSE
64031777	FALSE	FALSE
64031790	TRUE	FALSE
64031792	TRUE	FALSE
64031797	TRUE	FALSE
64031798	FALSE	FALSE
64031799	FALSE	FALSE
64031805	TRUE	FALSE
64031806	TRUE	FALSE
64031814	TRUE	FALSE
64031815	TRUE	FALSE
64031822	TRUE	FALSE
64031842	TRUE	FALSE
64031853	TRUE	FALSE
64031854	TRUE	FALSE
64031855	TRUE	FALSE
64031857	TRUE	FALSE
64031858	TRUE	FALSE
64031884	FALSE	FALSE
64031891	TRUE	FALSE
64031909	TRUE	FALSE
64031911	TRUE	FALSE
64031923	TRUE	FALSE
64031930	TRUE	FALSE
64031931	TRUE	FALSE
64031941	TRUE	FALSE
64031947	TRUE	FALSE
64031958	TRUE	FALSE
64031959	FALSE	FALSE
64031960	FALSE	FALSE
64031967	FALSE	FALSE
64031970	FALSE	FALSE
64031972	FALSE	FALSE
64031980	FALSE	FALSE
64031985	TRUE	FALSE
64032024	FALSE	FALSE
64032025	FALSE	FALSE
64032027	FALSE	FALSE
64032033	FALSE	FALSE
64032037	FALSE	FALSE
64032049	FALSE	FALSE
64032053	TRUE	FALSE
64032055	FALSE	FALSE
64032063	TRUE	FALSE
64032075	TRUE	FALSE
64032087	FALSE	FALSE
64032089	FALSE	FALSE
64032096	FALSE	FALSE
64032100	TRUE	FALSE
64032121	FALSE	FALSE
64032128	FALSE	FALSE
64032138	FALSE	FALSE
64032148	TRUE	FALSE
64032161	TRUE	FALSE
64032166	FALSE	FALSE
64032180	FALSE	FALSE
64032195	FALSE	FALSE
64032197	TRUE	FALSE
64032211	FALSE	FALSE
64032234	TRUE	TRUE
64032280	FALSE	FALSE
64032283	FALSE	FALSE
64032301	FALSE	FALSE
64032305	FALSE	FALSE
64032309	TRUE	FALSE
64032323	FALSE	FALSE
64032324	FALSE	FALSE
64032325	FALSE	FALSE
64032334	FALSE	FALSE
64032340	FALSE	FALSE
64032357	FALSE	FALSE
64032369	FALSE	FALSE
64032377	FALSE	FALSE
64032381	FALSE	FALSE
64032388	FALSE	FALSE
64032395	TRUE	TRUE
64032409	FALSE	FALSE
64032412	FALSE	FALSE
64032416	TRUE	TRUE
64032422	TRUE	FALSE
64032428	FALSE	FALSE
64032432	FALSE	FALSE
64032436	FALSE	FALSE
64032439	FALSE	FALSE
64032448	FALSE	FALSE
64032476	FALSE	FALSE
64032493	FALSE	FALSE
64032495	FALSE	FALSE
64032500	FALSE	FALSE
64032510	FALSE	FALSE
64032513	FALSE	FALSE
64032523	TRUE	FALSE
64032529	FALSE	FALSE
64032530	FALSE	FALSE
64032533	TRUE	TRUE
64032545	TRUE	FALSE
64032557	FALSE	FALSE
64032560	FALSE	FALSE
64032562	TRUE	TRUE
64032597	FALSE	FALSE
64032603	FALSE	FALSE
64032613	FALSE	FALSE
64032617	TRUE	FALSE
64032632	FALSE	FALSE
64032635	FALSE	FALSE
64032644	FALSE	FALSE
64032648	FALSE	FALSE
64032656	FALSE	FALSE
64032658	TRUE	FALSE
64032659	FALSE	FALSE
64032665	FALSE	FALSE
64032678	TRUE	TRUE
64032700	FALSE	FALSE
64032709	FALSE	FALSE
64032711	TRUE	TRUE
64032713	FALSE	FALSE
64032716	FALSE	FALSE
64032719	TRUE	TRUE
64032722	TRUE	FALSE
64032748	FALSE	FALSE
64032767	TRUE	FALSE
64032770	FALSE	FALSE
64032771	FALSE	FALSE
64032777	FALSE	FALSE
64032797	FALSE	FALSE
64032798	FALSE	FALSE
64032799	FALSE	FALSE
64032806	TRUE	TRUE
64032813	FALSE	FALSE
64032818	FALSE	FALSE
64032831	TRUE	FALSE
64032846	FALSE	FALSE
64032869	FALSE	FALSE
64032878	TRUE	TRUE
64032880	FALSE	FALSE
64032885	FALSE	FALSE
64032895	FALSE	FALSE
64032901	FALSE	FALSE
64032909	FALSE	FALSE
64032910	FALSE	FALSE
64032911	FALSE	FALSE
64032921	FALSE	FALSE
64032923	FALSE	FALSE
64032924	FALSE	FALSE
64032932	FALSE	FALSE
64032936	FALSE	FALSE
64032956	TRUE	FALSE
64032962	FALSE	FALSE
64032968	FALSE	FALSE
64032970	TRUE	TRUE
64032986	FALSE	FALSE
64032987	FALSE	FALSE
64032998	TRUE	FALSE
64033001	FALSE	FALSE
64033010	TRUE	FALSE
64033022	FALSE	FALSE
64033025	FALSE	FALSE
64033029	FALSE	FALSE
64033038	FALSE	FALSE
64033039	FALSE	FALSE
64033049	FALSE	FALSE
64033081	FALSE	FALSE
64033093	FALSE	FALSE
64033105	FALSE	FALSE
64033113	FALSE	FALSE
64033115	FALSE	FALSE
64033117	FALSE	FALSE
64033118	FALSE	FALSE
64033122	FALSE	FALSE
64033123	FALSE	FALSE
64033127	FALSE	FALSE
64033130	FALSE	FALSE
64033140	TRUE	FALSE
64033141	FALSE	FALSE
64033171	TRUE	FALSE
64033183	TRUE	FALSE
64033188	FALSE	FALSE
64033192	FALSE	FALSE
64033196	FALSE	FALSE
64033203	FALSE	FALSE
64033223	FALSE	FALSE
64033235	TRUE	FALSE
64033248	FALSE	FALSE
64033252	FALSE	FALSE
64033259	FALSE	FALSE
64033260	FALSE	FALSE
64033280	FALSE	FALSE
64033281	FALSE	FALSE
64033296	FALSE	FALSE
64033299	FALSE	FALSE
64033310	FALSE	FALSE
64033315	TRUE	FALSE
64033321	TRUE	FALSE
64033342	FALSE	FALSE
64033350	FALSE	FALSE
64033361	FALSE	FALSE
64033379	FALSE	FALSE
64033381	FALSE	FALSE
64033385	FALSE	FALSE
64033390	FALSE	FALSE
64033400	FALSE	FALSE
64033406	FALSE	FALSE
64033410	FALSE	FALSE
64033411	TRUE	FALSE
64033424	FALSE	FALSE
64033433	FALSE	FALSE
64033441	FALSE	FALSE
64033442	FALSE	FALSE
64033445	FALSE	FALSE
64033447	FALSE	FALSE
64033452	FALSE	FALSE
64033461	FALSE	FALSE
64033463	TRUE	FALSE
64033489	FALSE	FALSE
64033491	FALSE	FALSE
64033496	FALSE	FALSE
64033510	FALSE	FALSE
64033514	FALSE	FALSE
64033518	FALSE	FALSE
64033520	FALSE	FALSE
64033529	FALSE	FALSE
64033533	FALSE	FALSE
64033535	FALSE	FALSE
64033537	TRUE	FALSE
64033549	FALSE	FALSE
64033557	FALSE	FALSE
64033559	FALSE	FALSE
64033561	FALSE	FALSE
64033567	TRUE	FALSE
64033568	FALSE	FALSE
64033571	FALSE	FALSE
64033572	FALSE	FALSE
64033579	FALSE	FALSE
64033580	FALSE	FALSE
64033605	FALSE	FALSE
64033622	TRUE	FALSE
64033623	FALSE	FALSE
64033624	TRUE	TRUE
64033630	FALSE	FALSE
64033638	FALSE	FALSE
64033642	FALSE	FALSE
64033660	FALSE	FALSE
64033666	FALSE	FALSE
64033680	FALSE	FALSE
64033686	FALSE	FALSE
64033709	FALSE	FALSE
64033711	FALSE	FALSE
64033715	TRUE	FALSE
64033717	FALSE	FALSE
64033720	TRUE	FALSE
64033735	FALSE	FALSE
64033738	FALSE	FALSE
64033748	FALSE	FALSE
64033752	FALSE	FALSE
64033755	TRUE	FALSE
64033759	TRUE	FALSE
64033772	FALSE	FALSE
64033780	FALSE	FALSE
64033797	FALSE	FALSE
64033829	FALSE	FALSE
64033832	FALSE	FALSE
64033836	FALSE	FALSE
64033837	FALSE	FALSE
64033844	FALSE	FALSE
64033845	FALSE	FALSE
64033852	FALSE	FALSE
64033871	FALSE	FALSE
64033873	FALSE	FALSE
64033879	FALSE	FALSE
64033895	FALSE	FALSE
64033898	TRUE	FALSE
64033903	FALSE	FALSE
64033912	FALSE	FALSE
64033920	FALSE	FALSE
64033925	FALSE	FALSE
64033930	FALSE	FALSE
64033933	FALSE	FALSE
64033939	FALSE	FALSE
64033944	FALSE	FALSE
64033952	TRUE	TRUE
64033955	FALSE	FALSE
64033956	TRUE	FALSE
64033959	TRUE	TRUE
64033961	FALSE	FALSE
64033980	FALSE	FALSE
64033991	FALSE	FALSE
64034043	FALSE	FALSE
64034048	TRUE	TRUE
64034052	FALSE	FALSE
64034057	FALSE	FALSE
64034061	FALSE	FALSE
64034068	TRUE	TRUE
64034076	TRUE	FALSE
64034092	FALSE	FALSE
64034093	FALSE	FALSE
64034096	FALSE	FALSE
64034106	FALSE	FALSE
64034116	FALSE	FALSE
64034134	FALSE	FALSE
64034136	FALSE	FALSE
64034138	FALSE	FALSE
64034143	FALSE	FALSE
64034180	FALSE	FALSE
64034182	FALSE	FALSE
64034184	TRUE	TRUE
64034187	FALSE	FALSE
64034194	FALSE	FALSE
64034196	FALSE	FALSE
64034207	TRUE	FALSE
64034211	FALSE	FALSE
64034213	FALSE	FALSE
64034219	TRUE	FALSE
64034221	TRUE	FALSE
64034224	FALSE	FALSE
64034225	FALSE	FALSE
64034227	FALSE	FALSE
64034230	FALSE	FALSE
64034238	FALSE	FALSE
64034241	FALSE	FALSE
64034245	FALSE	FALSE
64034249	FALSE	FALSE
64034255	TRUE	FALSE
64034274	FALSE	FALSE
64034275	FALSE	FALSE
64034276	FALSE	FALSE
64034301	FALSE	FALSE
64034309	FALSE	FALSE
64034311	FALSE	FALSE
64034380	FALSE	FALSE
64034387	TRUE	FALSE
64034400	FALSE	FALSE
64034405	FALSE	FALSE
64034413	FALSE	FALSE
64034416	FALSE	FALSE
64034420	TRUE	TRUE
64034430	FALSE	FALSE
64034431	TRUE	FALSE
64034432	TRUE	FALSE
64034433	FALSE	FALSE
64034434	FALSE	FALSE
64034436	FALSE	FALSE
64034438	FALSE	FALSE
64034460	TRUE	TRUE
64034479	FALSE	FALSE
64034485	FALSE	FALSE
64034512	FALSE	FALSE
64034514	FALSE	FALSE
64034518	FALSE	FALSE
64034520	FALSE	FALSE
64034523	TRUE	TRUE
64034531	TRUE	FALSE
64034533	FALSE	FALSE
64034539	FALSE	FALSE
64034550	FALSE	FALSE
64034553	FALSE	FALSE
64034555	FALSE	FALSE
64034562	FALSE	FALSE
64034573	FALSE	FALSE
64034589	FALSE	FALSE
64034620	FALSE	FALSE
64034635	TRUE	TRUE
64034641	TRUE	FALSE
64034649	TRUE	FALSE
64034665	FALSE	FALSE
64034667	TRUE	FALSE
64034668	FALSE	FALSE
64034678	FALSE	FALSE
64034687	FALSE	FALSE
64034690	FALSE	FALSE
64034691	TRUE	FALSE
64034698	TRUE	FALSE
64034714	FALSE	FALSE
64034716	FALSE	FALSE
64034718	FALSE	FALSE
64034720	FALSE	FALSE
64034733	FALSE	FALSE
64034738	FALSE	FALSE
64034744	FALSE	FALSE
64034746	FALSE	FALSE
64034751	FALSE	FALSE
64034752	FALSE	FALSE
64034756	FALSE	FALSE
64034767	FALSE	FALSE
64034787	TRUE	TRUE
64034796	FALSE	FALSE
64034797	FALSE	FALSE
64034804	FALSE	FALSE
64034805	FALSE	FALSE
64034807	TRUE	FALSE
64034811	FALSE	FALSE
64034824	FALSE	FALSE
64034835	FALSE	FALSE
64034837	FALSE	FALSE
64034845	TRUE	TRUE
64034846	FALSE	FALSE
64034848	FALSE	FALSE
64034860	FALSE	FALSE
64034866	FALSE	FALSE
64034876	FALSE	FALSE
64034886	FALSE	FALSE
64034895	FALSE	FALSE
64034900	TRUE	FALSE
64034904	FALSE	FALSE
64034914	FALSE	FALSE
64034935	FALSE	FALSE
64034938	FALSE	FALSE
64034939	FALSE	FALSE
64034967	TRUE	FALSE
64034974	FALSE	FALSE
64034976	FALSE	FALSE
64034977	FALSE	FALSE
64034981	FALSE	FALSE
64034991	TRUE	TRUE
64034994	FALSE	FALSE
64034996	FALSE	FALSE
64035003	FALSE	FALSE
64035005	TRUE	FALSE
64035012	TRUE	FALSE
64035017	FALSE	FALSE
64035018	TRUE	TRUE
64035023	FALSE	FALSE
64035054	FALSE	FALSE
64035060	FALSE	FALSE
64035075	FALSE	FALSE
64035077	TRUE	TRUE
64035094	TRUE	FALSE
64035103	FALSE	FALSE
64035106	TRUE	FALSE
64035115	FALSE	FALSE
64035138	TRUE	FALSE
64035166	FALSE	FALSE
64035169	TRUE	TRUE
64035173	FALSE	FALSE
64035180	TRUE	FALSE
64035186	FALSE	FALSE
64035203	FALSE	FALSE
64035206	FALSE	FALSE
64035207	TRUE	TRUE
64035241	FALSE	FALSE
64035249	TRUE	FALSE
64035250	FALSE	FALSE
64035251	FALSE	FALSE
64035253	FALSE	FALSE
64035254	FALSE	FALSE
64035255	TRUE	TRUE
64035266	TRUE	TRUE
64035285	FALSE	FALSE
64035298	FALSE	FALSE
64035299	FALSE	FALSE
64035308	FALSE	FALSE
64035327	FALSE	FALSE
64035336	FALSE	FALSE
64035339	FALSE	FALSE
64035341	FALSE	FALSE
64035368	FALSE	FALSE
64035376	FALSE	FALSE
64035384	TRUE	FALSE
64035387	TRUE	TRUE
64035389	FALSE	FALSE
64035394	FALSE	FALSE
64035396	FALSE	FALSE
64035400	FALSE	FALSE
64035401	FALSE	FALSE
64035412	FALSE	FALSE
64035416	FALSE	FALSE
64035422	TRUE	FALSE
64035433	FALSE	FALSE
64035438	FALSE	FALSE
64035448	FALSE	FALSE
64035453	TRUE	TRUE
64035458	FALSE	FALSE
64035461	FALSE	FALSE
64035469	FALSE	FALSE
64035472	TRUE	TRUE
64035475	FALSE	FALSE
64035482	TRUE	FALSE
64035489	FALSE	FALSE
64035490	FALSE	FALSE
64035502	FALSE	FALSE
64035507	FALSE	FALSE
64035517	FALSE	FALSE
64035549	FALSE	FALSE
64035550	FALSE	FALSE
64035569	FALSE	FALSE
64035583	FALSE	FALSE
64035594	FALSE	FALSE
64035613	FALSE	FALSE
64035629	FALSE	FALSE
64035658	FALSE	FALSE
64035672	FALSE	FALSE
64035686	FALSE	FALSE
64035693	FALSE	FALSE
64035696	FALSE	FALSE
64035708	FALSE	FALSE
64035710	FALSE	FALSE
64035725	FALSE	FALSE
64035728	FALSE	FALSE
64035743	FALSE	FALSE
64035744	FALSE	FALSE
64035757	FALSE	FALSE
64035771	FALSE	FALSE
64035772	FALSE	FALSE
64035780	FALSE	FALSE
64035787	TRUE	TRUE
64035788	TRUE	FALSE
64035792	FALSE	FALSE
64035800	FALSE	FALSE
64035802	FALSE	FALSE
64035806	FALSE	FALSE
64035811	FALSE	FALSE
64035813	FALSE	FALSE
64035817	TRUE	TRUE
64035823	FALSE	FALSE
64035861	FALSE	FALSE
64035875	FALSE	FALSE
64035897	FALSE	FALSE
64035900	FALSE	FALSE
64035902	FALSE	FALSE
64035923	TRUE	FALSE
64035928	FALSE	FALSE
64035941	TRUE	TRUE
64035952	TRUE	FALSE
64035958	FALSE	FALSE
64035959	FALSE	FALSE
64035967	FALSE	FALSE
64035971	FALSE	FALSE
64035986	TRUE	FALSE
64036003	FALSE	FALSE
64036007	TRUE	TRUE
64036016	TRUE	TRUE
64036038	FALSE	FALSE
64036044	FALSE	FALSE
64036053	FALSE	FALSE
64036058	FALSE	FALSE
64036060	FALSE	FALSE
64036075	FALSE	FALSE
64036091	FALSE	FALSE
64036092	FALSE	FALSE
64036104	FALSE	FALSE
64036106	FALSE	FALSE
64036114	FALSE	FALSE
64036123	TRUE	FALSE
64036140	FALSE	FALSE
64036157	FALSE	FALSE
64036158	TRUE	TRUE
64036163	FALSE	FALSE
64036165	FALSE	FALSE
64036178	FALSE	FALSE
64036188	FALSE	FALSE
64036191	TRUE	TRUE
64036218	FALSE	FALSE
64036219	FALSE	FALSE
64036227	FALSE	FALSE
64036243	FALSE	FALSE
64036254	FALSE	FALSE
64036267	FALSE	FALSE
64036268	FALSE	FALSE
64036271	FALSE	FALSE
64036277	FALSE	FALSE
64036289	FALSE	FALSE
64036292	FALSE	FALSE
64036309	FALSE	FALSE
64036310	TRUE	FALSE
64036315	FALSE	FALSE
64036334	FALSE	FALSE
64036335	FALSE	FALSE
64036336	TRUE	FALSE
64036339	FALSE	FALSE
64036344	TRUE	TRUE
64036349	FALSE	FALSE
64036353	FALSE	FALSE
64036363	FALSE	FALSE
64036373	FALSE	FALSE
64036377	TRUE	FALSE
64036388	TRUE	TRUE
64036389	FALSE	FALSE
64036396	FALSE	FALSE
64036399	FALSE	FALSE
64036411	FALSE	FALSE
64036417	TRUE	FALSE
64036426	TRUE	FALSE
64036440	FALSE	FALSE
64036444	FALSE	FALSE
64036446	FALSE	FALSE
64036473	FALSE	FALSE
64036474	FALSE	FALSE
64036484	FALSE	FALSE
64036489	FALSE	FALSE
64036500	FALSE	FALSE
64036511	FALSE	FALSE
64036519	FALSE	FALSE
64036530	FALSE	FALSE
64036538	FALSE	FALSE
64036539	FALSE	FALSE
64036543	TRUE	FALSE
64036544	FALSE	FALSE
64036560	FALSE	FALSE
64036562	FALSE	FALSE
64036576	FALSE	FALSE
64036577	TRUE	FALSE
64036614	FALSE	FALSE
64036623	FALSE	FALSE
64036631	FALSE	FALSE
64036642	FALSE	FALSE
64036649	FALSE	FALSE
64036654	FALSE	FALSE
64036664	TRUE	FALSE
64036669	FALSE	FALSE
64036683	FALSE	FALSE
64036691	FALSE	FALSE
64036707	FALSE	FALSE
64036713	TRUE	TRUE
64036718	TRUE	TRUE
64036722	FALSE	FALSE
64036729	TRUE	FALSE
64036733	FALSE	FALSE
64036744	FALSE	FALSE
64036745	FALSE	FALSE
64036754	FALSE	FALSE
64036757	FALSE	FALSE
64036763	FALSE	FALSE
64036777	FALSE	FALSE
64036779	FALSE	FALSE
64036785	FALSE	FALSE
64036789	FALSE	FALSE
64036793	TRUE	FALSE
64036800	FALSE	FALSE
64036813	FALSE	FALSE
64036823	FALSE	FALSE
64036824	FALSE	FALSE
64036830	FALSE	FALSE
64036833	FALSE	FALSE
64036837	FALSE	FALSE
64036846	TRUE	FALSE
64036850	TRUE	FALSE
64036855	FALSE	FALSE
64036858	FALSE	FALSE
64036869	FALSE	FALSE
64036877	FALSE	FALSE
64036883	TRUE	FALSE
64036891	FALSE	FALSE
64036918	FALSE	FALSE
64036920	FALSE	FALSE
64036921	FALSE	FALSE
64036931	FALSE	FALSE
64036932	FALSE	FALSE
64036960	FALSE	FALSE
64036967	FALSE	FALSE
64036972	FALSE	FALSE
64036980	FALSE	FALSE
64036989	FALSE	FALSE
64037006	FALSE	FALSE
64037011	FALSE	FALSE
64037017	FALSE	FALSE
64037022	FALSE	FALSE
64037023	FALSE	FALSE
64037036	FALSE	FALSE
64037039	TRUE	TRUE
64037045	FALSE	FALSE
64037049	FALSE	FALSE
64037081	FALSE	FALSE
64037086	FALSE	FALSE
64037090	TRUE	FALSE
64037094	FALSE	FALSE
64037113	FALSE	FALSE
64037117	TRUE	TRUE
64037118	FALSE	FALSE
64037124	FALSE	FALSE
64037127	FALSE	FALSE
64037141	FALSE	FALSE
64037157	FALSE	FALSE
64037164	TRUE	FALSE
64037177	TRUE	FALSE
64037211	FALSE	FALSE
64037241	TRUE	FALSE
64037245	FALSE	FALSE
64037248	FALSE	FALSE
64037250	TRUE	FALSE
64037252	FALSE	FALSE
64037272	FALSE	FALSE
64037275	FALSE	FALSE
64037276	FALSE	FALSE
64037281	TRUE	TRUE
64037284	TRUE	TRUE
64037287	FALSE	FALSE
64037294	FALSE	FALSE
64037298	FALSE	FALSE
64037307	FALSE	FALSE
64037309	TRUE	FALSE
64037317	FALSE	FALSE
64037320	FALSE	FALSE
64037323	FALSE	FALSE
64037331	FALSE	FALSE
64037334	FALSE	FALSE
64037338	FALSE	FALSE
64037361	FALSE	FALSE
64037374	FALSE	FALSE
64037379	TRUE	FALSE
64037386	FALSE	FALSE
64037393	FALSE	FALSE
64037399	FALSE	FALSE
64037405	TRUE	FALSE
64037406	FALSE	FALSE
64037429	FALSE	FALSE
64037436	FALSE	FALSE
64037440	FALSE	FALSE
64037445	TRUE	TRUE
64037448	TRUE	FALSE
64037451	FALSE	FALSE
64037452	FALSE	FALSE
64037462	FALSE	FALSE
64037472	FALSE	FALSE
64037474	FALSE	FALSE
64037492	FALSE	FALSE
64037494	FALSE	FALSE
64037507	FALSE	FALSE
64037514	FALSE	FALSE
64037515	FALSE	FALSE
64037525	FALSE	FALSE
64037527	FALSE	FALSE
64037530	FALSE	FALSE
64037540	FALSE	FALSE
64037550	TRUE	FALSE
64037551	FALSE	FALSE
64037559	FALSE	FALSE
64037560	FALSE	FALSE
64037572	FALSE	FALSE
64037573	FALSE	FALSE
64037596	TRUE	FALSE
64037600	TRUE	FALSE
64037628	FALSE	FALSE
64037640	FALSE	FALSE
64037650	FALSE	FALSE
64037652	FALSE	FALSE
64037666	TRUE	FALSE
64037669	FALSE	FALSE
64037672	FALSE	FALSE
64037675	TRUE	TRUE
64037676	TRUE	TRUE
64037688	FALSE	FALSE
64037694	FALSE	FALSE
64037703	FALSE	FALSE
64037706	TRUE	FALSE
64037708	FALSE	FALSE
64037721	FALSE	FALSE
64037735	FALSE	FALSE
64037740	TRUE	TRUE
64037768	TRUE	FALSE
64037773	FALSE	FALSE
64037777	FALSE	FALSE
64037779	FALSE	FALSE
64037789	FALSE	FALSE
64037792	FALSE	FALSE
64037802	FALSE	FALSE
64037804	FALSE	FALSE
64037811	FALSE	FALSE
64037841	FALSE	FALSE
64037842	TRUE	TRUE
64037846	FALSE	FALSE
64037860	TRUE	TRUE
64037862	FALSE	FALSE
64037869	FALSE	FALSE
64037870	FALSE	FALSE
64037876	FALSE	FALSE
64037900	FALSE	FALSE
64037901	FALSE	FALSE
64037903	FALSE	FALSE
64037907	FALSE	FALSE
64037911	FALSE	FALSE
64037921	TRUE	FALSE
64037922	FALSE	FALSE
64037931	FALSE	FALSE
64037932	FALSE	FALSE
64037936	FALSE	FALSE
64037947	FALSE	FALSE
64037956	FALSE	FALSE
64037963	FALSE	FALSE
64037964	FALSE	FALSE
64037982	FALSE	FALSE
64037985	FALSE	FALSE
64037990	FALSE	FALSE
