cell	n_genes_by_counts	total_counts	pct_counts_mt
105749129	1254	5009.0	2.116191
105749163	1010	2889.0	2.0422292
105749180	1246	4757.0	2.5015767
105749189	1222	4217.0	2.3476405
105749194	884	2709.0	2.1410115
105749211	1151	2913.0	6.3508415
105749304	882	2960.0	1.0472972
105749373	1184	3372.0	1.7793593
105749406	1565	4917.0	1.3422819
105749424	1319	4739.0	1.8780334
105749446	695	2324.0	5.464716
105749511	1035	2514.0	4.176611
105749567	1482	6375.0	3.3882353
105749574	1412	5861.0	3.2417676
105749583	1767	6759.0	2.7814767
105749639	1002	2778.0	3.0237582
105749812	1599	6549.0	4.214384
105749926	1237	4671.0	2.5262258
105750011	1423	6076.0	3.2258062
105750031	1383	5877.0	2.501276
105750047	1557	6835.0	2.9407463
105750066	982	3387.0	2.0962503
105750104	1157	4846.0	2.5175402
105750116	1205	4139.0	2.0053153
105750164	1318	5339.0	2.996816
105750165	1192	4182.0	3.1085606
105750441	1386	5323.0	5.16626
105750559	1082	3254.0	2.2433927
105750593	2334	10759.0	5.7812066
105750742	1511	6170.0	2.917342
105750825	1809	8574.0	4.01213
105750895	2219	6369.0	2.4807663
105750932	970	2149.0	3.1642623
105750933	1112	2624.0	2.5914633
105751007	1443	3435.0	5.5021834
105751109	1864	5455.0	3.4830432
105751175	2925	9249.0	4.227484
105751235	2826	9706.0	2.6581497
105751243	2654	8181.0	3.7037036
105751244	3047	11346.0	4.715318
105751250	2871	9054.0	3.843605
105751358	2755	9075.0	5.090909
105751361	2338	7975.0	4.188088
105751403	2498	7987.0	2.5791912
105751414	3405	11871.0	4.9279757
105751489	1510	4857.0	5.4972205
105751657	2490	6915.0	5.3796096
105751707	2119	5562.0	3.99137
105751733	1948	6261.0	3.1784062
105751871	1248	2614.0	5.8913546
105751889	2810	10106.0	6.3427663
105751937	2802	8808.0	2.815622
105752053	2814	8923.0	2.8353693
105752058	2477	7378.0	2.8734076
105752220	2312	6270.0	3.07815
105752255	3117	11794.0	3.8070207
105752325	3099	10082.0	3.4318588
105752384	2118	6527.0	2.8190591
105752428	2082	6135.0	2.575387
105752448	2904	9878.0	3.2091517
105752489	2776	9104.0	3.2403338
105752547	1118	2360.0	9.745763
105752628	1202	3154.0	1.4267596
105752759	1746	6231.0	1.58883
105752773	2299	6936.0	3.3737023
105752774	1725	5401.0	2.9438994
105752839	1602	4947.0	2.910855
105752949	1405	4381.0	4.0173473
105752990	783	2043.0	2.88791
105753022	1037	3349.0	1.3436847
105753083	1659	7384.0	2.2751896
105753112	1611	7164.0	3.5734224
105753115	795	2525.0	3.089109
105753182	1887	9837.0	2.3381112
105753194	991	3011.0	3.7529058
105753198	1321	5065.0	1.8953602
105753262	1342	4881.0	1.9258348
105753268	1445	5359.0	2.2952042
105753416	1965	7625.0	2.977049
105753432	1358	5549.0	2.649126
105753465	1764	6932.0	2.7409117
105753503	1108	3795.0	4.4795785
105753528	1251	4671.0	2.0980518
105753536	1542	5469.0	2.4318888
105753594	1467	5026.0	1.2136887
105753604	1855	7324.0	2.266521
105753786	1199	4357.0	2.7541888
105753875	1032	3477.0	1.754386
105754008	1507	5965.0	1.4082146
105754030	1159	4715.0	1.9088017
105754038	1228	4462.0	2.0394442
105754055	1156	4074.0	3.387334
105754086	1234	4469.0	3.5802193
105754161	1238	4549.0	1.6047484
105754224	1239	4509.0	2.6169884
105754364	1134	4499.0	2.067126
105754365	1583	6361.0	2.4367237
105754479	1129	4299.0	2.7448244
105754513	1286	4213.0	2.136245
105754636	1783	7219.0	3.5739024
105754725	1284	5282.0	2.290799
105754761	1144	4358.0	2.2028453
105754772	675	2375.0	1.0526316
105754774	1313	4691.0	1.3429972
105754799	891	2983.0	1.9443514
105754819	906	3286.0	1.3085818
105755004	638	2335.0	3.5974305
105755047	986	3424.0	1.3142524
105755106	741	2513.0	2.8651013
105755159	1397	5278.0	2.2735884
105755201	1313	4326.0	2.7276928
105755209	1179	2932.0	3.9904501
105755233	998	2584.0	1.3157895
105755310	1549	5068.0	3.1767957
105755312	1419	5105.0	3.800196
105755345	1694	5201.0	5.133628
105755439	1172	4017.0	1.3940752
105755446	1482	4717.0	3.9219842
105755484	1388	6001.0	2.0329945
105755508	1677	5849.0	3.5219696
105755549	1178	4146.0	2.7496383
105755623	1688	6324.0	1.8817205
105755650	833	2479.0	3.3481245
105755698	1381	4839.0	3.8437696
105755775	935	2961.0	3.9513679
105755805	1825	6244.0	4.50032
105755864	1248	3857.0	2.6704693
105755875	1327	4672.0	2.6969178
105756015	1707	6165.0	3.4225469
105756146	1464	4745.0	4.1728134
105756155	638	2181.0	2.430078
105756204	1346	4799.0	3.1048136
105756260	2342	7768.0	1.7250257
105756309	2313	8415.0	3.5175283
105756315	1249	3618.0	5.27916
105756350	1711	4983.0	1.8061409
105756427	1332	3472.0	5.731567
105756555	1654	4508.0	2.9724934
105756608	2169	6818.0	2.6840715
105756696	935	2998.0	3.7358239
105756748	2223	7900.0	4.949367
105756827	1779	5326.0	3.811491
105756836	2889	11007.0	3.4341784
105756841	2791	8651.0	2.7395678
105756848	2977	9946.0	4.132314
105756864	2662	9503.0	3.3989265
105756906	1325	3531.0	2.803738
105756918	2094	7408.0	2.87527
105757026	1465	3588.0	2.5083613
105757038	1420	2958.0	4.5638943
105757133	2185	5235.0	3.30468
105757217	775	1475.0	1.8305086
105757243	714	1423.0	2.037948
105757319	519	1029.0	1.2633624
105757331	2036	7620.0	4.5013123
105757385	803	1540.0	3.6363635
105757428	1221	3636.0	5.363036
105757431	1605	4654.0	6.1667385
105757526	1310	3589.0	3.3156867
105757537	1583	4079.0	3.92253
105757547	1310	3719.0	4.3560095
105757553	1367	3876.0	5.082559
105757577	1767	4728.0	2.6649747
105757676	1795	5442.0	4.887909
105757693	2134	7453.0	5.621897
105757716	810	2016.0	2.9265873
105757766	1204	4416.0	2.2871377
105757791	1732	6922.0	3.004912
105757842	2079	9788.0	2.2578669
105757908	1361	4243.0	3.959463
105758062	1371	5512.0	2.1770682
105758099	671	2088.0	1.388889
105758252	1483	5313.0	4.0655
105758304	1651	4988.0	4.170008
105758325	1805	5799.0	4.4662876
105758410	1085	3215.0	3.4836702
105758418	1054	3699.0	3.4874291
105758451	1474	4490.0	4.3875275
105758648	1057	4109.0	8.079824
105758659	925	2832.0	4.2725987
105758670	1019	3241.0	5.6155505
105758714	1125	3474.0	2.5906737
105758722	1045	3001.0	3.3322227
105758725	866	2298.0	2.7850304
105758976	811	2168.0	2.2601476
105759088	950	2724.0	4.955947
105759133	1140	2947.0	6.7186966
105759252	2064	7204.0	2.9289284
105759524	1507	4822.0	7.3206143
105759559	1381	4685.0	4.8452506
105759651	1349	3942.0	5.4033484
105759655	1432	3895.0	3.979461
105759707	1453	4025.0	5.863354
105759752	1682	4974.0	5.0060315
105759768	1366	4185.0	4.2532854
105759789	1843	4906.0	3.8320422
105759895	1786	5445.0	7.107438
105759907	941	2237.0	4.067948
105759908	1277	4336.0	2.7444649
105759931	2290	8328.0	3.8904898
105760016	1200	2948.0	7.9036636
105760021	1024	2643.0	4.124101
105760071	788	1987.0	1.8117765
105760132	1858	5662.0	4.2211237
105760139	1373	4310.0	3.5498838
105760252	1495	4319.0	2.5237324
105760268	1540	5257.0	2.7011604
105760323	1299	3490.0	3.810888
105760334	1965	7620.0	5.616798
105760439	1159	3300.0	5.4545455
105760519	2522	8556.0	2.0102851
105760551	1960	6538.0	5.582747
105760662	2426	8367.0	2.7967014
105760719	1861	7225.0	4.1522493
105760828	2018	5668.0	5.204658
105760955	1377	3035.0	3.4596376
105761006	782	1450.0	2.137931
105761091	721	1251.0	7.0343723
105761152	1528	4399.0	4.0918393
105761155	1835	5870.0	3.4582622
105761241	2292	7929.0	2.6232817
105761252	1876	6504.0	2.8751538
105761300	2135	5768.0	3.3980582
105761378	3052	10171.0	5.3092127
105761453	2821	9617.0	2.5267756
105761457	2015	5463.0	4.61285
105761504	2230	5616.0	4.4871798
105761551	1631	4104.0	4.2153997
105761711	1985	6534.0	3.3210895
105761715	2103	7245.0	2.52588
105761780	2164	7257.0	4.313077
105761781	1755	5302.0	4.2059603
105761827	2243	8707.0	2.2740324
105761862	1667	4801.0	5.6863155
105761934	1936	5998.0	4.5681896
105761936	2054	6708.0	3.6374478
105761944	1796	6569.0	6.8808036
105762051	1932	7986.0	2.61708
105762055	2419	8725.0	3.426934
105762068	2485	9348.0	3.7227213
105762163	1948	6952.0	2.344649
105762207	1508	4126.0	3.5627728
105762241	1315	4296.0	2.3743017
105762311	2130	8360.0	2.296651
105762328	1611	6700.0	2.7611942
105762370	2162	8885.0	3.70287
105762391	1606	5252.0	3.5034273
105762402	1865	7825.0	2.4408946
105762428	1394	3561.0	4.296546
105762445	788	1962.0	3.4148827
105762528	1281	3211.0	5.792588
105762554	2496	9309.0	2.9433882
105762568	2179	8360.0	2.7631578
105762805	2280	7621.0	5.235533
105762816	2027	6825.0	4.175824
105762892	1770	4785.0	2.5914316
105762896	2880	8467.0	2.1967638
105762908	1905	4655.0	2.620838
105762929	3033	10536.0	5.201215
105762945	1985	5626.0	3.2527552
105762967	1853	4681.0	4.0803246
105763128	1857	5520.0	2.137681
105763187	1708	4445.0	3.6220472
105763319	2612	9618.0	2.8176336
105763353	2167	6468.0	2.1490414
105763369	1673	4837.0	4.341534
105763387	1648	4704.0	1.5518707
105763398	1456	4756.0	2.0605552
105763439	1480	4787.0	4.63756
105763493	1334	3813.0	3.5929713
105763563	2438	8268.0	2.334301
105763735	1562	5166.0	2.3422377
105763803	2011	6180.0	5.3398056
105764107	1615	4409.0	3.4928555
105764200	1603	4192.0	4.0553436
105764208	1448	5872.0	5.023842
105764217	1924	5925.0	3.9324894
105764242	1840	5909.0	2.8938906
105764248	1961	6928.0	3.1610854
105764264	1458	4526.0	3.1153336
105764287	1633	5691.0	2.0207345
105764296	2148	7025.0	2.4626336
105764305	1487	5145.0	2.254616
105764339	1815	5766.0	3.2084632
105764344	2324	8632.0	3.6144576
105764434	1721	5916.0	3.1609197
105764441	1082	2550.0	3.3333335
105764638	1879	6480.0	4.0277777
105764702	1837	5074.0	4.355538
105764795	1350	4353.0	3.0553641
105764849	1580	6221.0	2.3629642
105764901	1871	6321.0	2.7052681
105764956	1461	4743.0	2.487877
105765227	1538	4882.0	2.76526
105765231	1551	5524.0	1.5930485
105765247	2719	8763.0	5.694397
105765250	3406	13232.0	5.92503
105765303	1754	6709.0	4.0542555
105765386	1608	5733.0	4.4130473
105765388	1957	6842.0	5.7439346
105765392	1610	5477.0	4.582801
105765473	1305	3862.0	5.515277
105765519	1966	7504.0	5.8768654
105765531	1551	5553.0	1.9809113
105765622	1859	5619.0	5.534793
105765664	1642	5519.0	3.2071028
105765706	1784	6720.0	3.1696427
105765805	1212	3561.0	4.268464
105765824	2120	7369.0	3.6911387
105765836	1488	5267.0	3.5314221
105765937	1914	6465.0	3.91338
105765989	1932	7111.0	2.756293
105766023	1858	6746.0	2.8757782
105766097	1483	5222.0	5.38108
105766144	1729	6437.0	5.2042875
105766194	1944	4911.0	6.5567093
105766243	1813	3901.0	4.075878
105766290	2788	10040.0	3.2071714
105766346	2460	7009.0	4.622628
105766423	2415	6864.0	4.385198
105766437	2962	10588.0	3.6361918
105766466	3074	10215.0	2.329907
105766603	3020	10313.0	2.1623194
105766607	2606	8111.0	3.4027863
105766626	2758	9748.0	2.9031596
105766689	2985	10148.0	2.8379977
105766737	3065	10344.0	4.1860013
105766806	1588	3658.0	5.576818
105766870	2683	8187.0	6.8278975
105766906	1755	4265.0	6.0023446
105766929	3063	9550.0	4.963351
105766946	3368	11259.0	4.227729
105766994	2581	7450.0	2.5503356
105767015	3376	11219.0	4.5547733
105767039	2658	9859.0	4.5745006
105767097	2763	8876.0	3.8981524
105767311	2574	7200.0	3.4583335
105767334	1993	5032.0	3.9149444
105767361	2898	10576.0	3.6214068
105767414	918	1805.0	7.590028
105767475	2695	7832.0	5.6690497
105767537	3334	11172.0	2.5420694
105767567	2644	7688.0	2.237253
105767568	3771	13601.0	2.6689215
105767576	2244	6115.0	3.3360589
105767639	2246	6674.0	3.3712916
105767709	3501	12639.0	3.5445843
105767761	3369	12037.0	4.0458584
105767848	2331	5733.0	4.779348
105767857	2990	9345.0	3.199572
105767932	2779	9930.0	2.426989
105768001	2800	8032.0	3.9093626
105768058	1238	2407.0	4.279186
105768089	3073	9428.0	4.3381414
105768173	2851	9085.0	4.909191
105768224	2775	8298.0	2.735599
105768304	2000	5349.0	3.0099084
105768354	1769	5017.0	2.670919
105768384	1891	5540.0	4.584838
105768439	3282	12069.0	3.910846
105768467	3000	10800.0	2.824074
105768513	3679	14075.0	3.2682061
105768542	3331	13475.0	3.406308
105768559	2981	11128.0	2.318476
105768617	3070	11443.0	4.4568734
105768658	2401	7990.0	4.042553
105768686	2925	9995.0	3.571786
105768701	2276	6619.0	5.6957245
105768702	2729	9564.0	3.9000418
105768711	3257	11506.0	4.0239873
105768775	2511	8050.0	2.9565217
105768839	2642	7257.0	3.1004548
105768877	2788	8760.0	3.5045662
105768889	3042	11145.0	4.5401525
105768900	3152	10193.0	3.7378595
105768962	2350	5988.0	3.7074149
105768978	2291	6981.0	3.781693
105769002	2340	6019.0	4.4525666
105769010	2996	10177.0	3.7142575
105769070	2122	6045.0	5.012407
105769117	1526	4058.0	3.6224742
105769235	1294	3927.0	3.1576269
105769245	1968	5746.0	3.0630004
105769349	1490	5631.0	2.2198544
105769362	1279	3903.0	2.2546759
105769366	1385	4148.0	2.2420444
105769383	1760	5733.0	2.5292168
105769458	1387	4230.0	2.7659574
105769595	1205	4339.0	3.2956903
105769679	1355	4331.0	3.8097436
105769825	1448	4012.0	3.9381855
105769933	1699	6294.0	3.9402604
105769962	1336	3951.0	2.8853455
105769976	1310	3724.0	2.282492
105770012	1475	5102.0	3.3712268
105770023	1530	5039.0	3.8896606
105770080	1489	5698.0	3.3520534
105770210	1587	4762.0	1.9949601
105770238	1970	6945.0	3.3693306
105770320	1434	4638.0	1.8973695
105770372	1671	5004.0	2.7977617
105770421	1569	5180.0	3.069498
105770457	1644	5915.0	3.2290788
105770589	1895	7209.0	3.0933554
105770683	1077	3487.0	2.4376254
105770735	1505	4915.0	3.3570702
105770773	1091	3345.0	5.9790735
105770931	812	2417.0	3.5581298
105771034	1591	5251.0	3.1613026
105771040	1413	4199.0	2.8578234
105771113	1254	4294.0	1.7699115
105771272	2192	7669.0	4.2769594
105771342	1043	3553.0	3.574444
105771351	1796	6066.0	4.1543026
105771398	1340	4746.0	1.8331226
105771468	1783	5903.0	4.8280535
105771481	1513	5282.0	2.8019688
105771493	1524	4795.0	3.1908236
105771503	2013	6210.0	5.394525
105771546	1487	3940.0	3.324873
105771548	1684	5460.0	2.875458
105771600	1851	5549.0	5.027933
105771611	1876	5307.0	3.2975316
105771633	1715	6125.0	5.142857
105771640	1426	4172.0	5.3691278
105771744	1684	5836.0	3.8039756
105771745	1557	4847.0	3.4247987
105771812	2212	6578.0	4.180602
105771903	3945	18278.0	2.7792976
105771934	2487	8633.0	5.571644
105771939	1318	4208.0	2.2338402
105772000	1451	4233.0	3.0711079
105772113	1795	5374.0	3.2005954
105772238	1690	3715.0	7.8600273
105772302	1657	5044.0	6.383822
105772382	2501	8112.0	4.018738
105772474	1019	2721.0	4.92466
105772490	1045	2796.0	4.6494994
105772646	1928	7144.0	3.807391
105772658	1747	6011.0	4.591582
105772660	1346	4450.0	4.202247
105772675	2046	6160.0	3.961039
105772736	1759	4162.0	2.7871215
105772780	1706	4057.0	1.8979542
105772781	1654	3762.0	4.598618
105772797	1935	5339.0	6.349504
105772872	1638	4347.0	4.2558084
105772899	1968	4891.0	5.6634636
105772928	1581	3852.0	2.3364487
105773141	2714	9079.0	6.1460514
105773190	3019	9105.0	6.3261943
105773512	1387	2815.0	4.5825934
105773573	1608	3412.0	4.1324735
105773589	1777	3904.0	5.3790984
105773647	1651	3565.0	3.6185133
105773682	2195	5469.0	4.150667
105773795	1145	2306.0	2.558543
105773821	1576	3302.0	4.118716
105773851	1578	3684.0	6.921824
105773992	1747	3754.0	4.2621202
105774050	1663	4048.0	2.8656127
105774073	1180	2297.0	6.791467
105774090	1862	4106.0	3.1660986
105774126	1677	3751.0	4.505465
105774146	1455	3666.0	4.4189854
105774183	1571	3477.0	4.112741
105774218	2029	4888.0	4.971359
105774235	1768	3797.0	3.5027652
105774304	1764	4100.0	2.9512196
105774424	1451	3287.0	4.6851234
105774429	1883	4147.0	3.4241621
105774433	1962	4769.0	6.3535333
105774483	2218	5452.0	2.3661041
105774517	2347	5238.0	4.0473466
105774663	2235	4892.0	3.495503
105774708	1120	2384.0	3.6912751
105774757	466	806.0	0.86848634
105774812	356	554.0	1.4440433
105774813	359	720.0	7.9166665
105774910	2295	7369.0	3.7318497
105774951	1060	1958.0	1.6343209
105774974	1449	4718.0	2.4162781
105775045	1314	3890.0	4.3701797
105775085	966	2672.0	3.3308382
105775118	1445	4321.0	3.4714184
105775195	1589	6048.0	5.57209
105775199	2412	9570.0	5.256008
105775283	2023	5842.0	2.3622048
105775350	1079	2492.0	2.929374
105775380	1945	4332.0	2.3314865
105775434	1654	4278.0	2.4310424
105775455	1645	4789.0	3.027772
105775477	1750	6225.0	2.7630522
105775560	4596	20507.0	3.0184815
105775638	1719	5501.0	2.3268497
105775641	1485	5170.0	2.263056
105775705	1365	4681.0	1.986755
105775801	1758	4270.0	4.262295
105775932	1301	3477.0	2.8760426
105775983	1474	3722.0	4.54057
105775988	1462	4204.0	5.423406
105776038	1706	4559.0	3.6850188
105776060	1245	3542.0	3.8961039
105776145	1648	4486.0	4.6143556
105776172	1173	3057.0	3.5001636
105776183	1498	4042.0	3.6120732
105776185	1398	3662.0	4.642272
105776270	1344	4071.0	3.5617783
105776285	1499	4556.0	4.192274
105776295	1069	3153.0	6.8823347
105776306	1663	4400.0	4.136364
105776345	1112	2963.0	5.501181
105776363	1258	3431.0	3.4100845
105776416	1366	3689.0	2.466793
105776419	917	2360.0	3.6864407
105776453	858	1780.0	0.7303371
105776475	1362	3585.0	5.3277545
105776508	1142	3654.0	3.0377667
105776526	1480	4245.0	5.2767963
105776570	1111	3032.0	3.7598946
105776601	915	2242.0	8.652988
105776727	1729	4346.0	3.704556
105776737	1144	2584.0	3.8699691
105776761	1508	3377.0	2.576251
105776963	1824	5324.0	4.5454545
105776966	1591	4168.0	6.2619963
105776989	2240	6372.0	3.2015066
105777014	1821	4867.0	5.054448
105777066	1787	5764.0	4.07703
105777134	1908	5048.0	4.6156893
105777226	2189	6158.0	6.41442
105777576	1928	5372.0	7.371556
105777684	2052	6978.0	3.0237892
105777811	1613	4404.0	4.4959126
105777850	1757	5728.0	2.0076816
105777859	1393	4214.0	3.4883723
105777892	1699	4715.0	3.9448566
105778008	1634	5152.0	3.9790373
105778043	1298	3208.0	3.8029923
105778054	1581	4891.0	5.6839094
105778174	1437	4763.0	4.4089856
105778212	1376	3534.0	2.8862479
105778253	1564	5020.0	4.482072
105778275	1713	6233.0	1.508102
105778294	1616	4575.0	3.5846994
105778297	1566	4518.0	4.825144
105778370	1169	3141.0	4.0432982
105778398	1551	4598.0	2.7185733
105778412	1433	4869.0	2.6288767
105778472	1382	4826.0	2.9631164
105778476	1450	4973.0	3.84074
105778681	2717	8140.0	3.1695333
105778682	3909	14139.0	2.1288633
105778688	2723	8914.0	2.4904644
105778732	2456	8897.0	2.8211758
105778767	2744	9880.0	2.9453442
105778844	2004	5859.0	3.9597201
105778854	2361	6800.0	3.1911764
105778898	2008	6185.0	4.898949
105778959	3359	11834.0	3.9124556
105778989	2433	7264.0	3.1938326
105779136	2493	7854.0	2.9539087
105779300	1593	3594.0	1.2520869
105779374	1015	2332.0	5.445969
105779416	1764	4749.0	3.284902
105779520	1567	4665.0	4.3086815
105779533	2119	7501.0	1.6397814
105779551	1765	6139.0	2.4433947
105779584	1255	3613.0	1.9928038
105779658	1213	3048.0	1.7716537
105779683	1881	5993.0	3.0535626
105779696	1073	3127.0	3.6136873
105779708	1468	4297.0	4.2820573
105779745	1144	3347.0	3.0475051
105779754	1631	5150.0	2.6407766
105779769	1559	4786.0	2.4237359
105779838	1867	7047.0	1.5751384
105779858	1742	5154.0	1.7656188
105779868	2108	7278.0	2.2396262
105779881	1829	6261.0	2.1242614
105779899	1775	5715.0	3.289589
105779910	1231	3479.0	5.7487783
105779920	1899	6269.0	1.8663263
105779934	1355	4226.0	4.4249883
105779951	1039	2480.0	2.217742
105780018	1715	4852.0	1.8961253
105780044	1131	2985.0	5.59464
105780103	1523	3491.0	2.0624464
105780213	1939	4682.0	2.0504057
105780245	1497	4280.0	3.2009344
105780279	1749	5344.0	3.2934134
105780358	1619	3920.0	2.857143
105780406	1551	3772.0	4.0827146
105780494	1618	6777.0	1.2837539
105780530	1502	4312.0	1.8552876
105780590	1340	5001.0	1.8796241
105780668	1407	3902.0	2.870323
105780673	1944	6177.0	2.1855268
105780684	1879	6658.0	2.3130069
105780811	1212	3799.0	3.342985
105780816	1699	5370.0	1.5828679
105780830	1354	3734.0	0.8302089
105780838	2644	9742.0	2.1966743
105780895	1457	4038.0	1.5354136
105780903	1876	4972.0	2.6347547
105780939	1503	5227.0	3.2332122
105781054	1743	5251.0	1.3521235
105781237	3415	14158.0	2.7475634
105781271	2000	5834.0	1.5769627
105781349	1639	5061.0	1.5807154
105781413	2278	8531.0	2.0396204
105781574	1585	5115.0	1.7595308
105781584	1739	6768.0	1.4775414
105781585	1925	6456.0	1.394052
105781676	1373	4153.0	2.6246088
105781693	1598	4988.0	2.0449078
105781780	1373	4197.0	2.2635217
105781818	1415	5345.0	2.4508886
105781924	1635	4704.0	2.0408163
105781961	1793	5562.0	1.8338727
105782003	2003	6932.0	1.8465089
105782022	1651	5432.0	1.6752577
105782059	1926	6086.0	1.9060138
105782071	1753	6520.0	1.8558283
105782075	1258	4443.0	2.5208192
105782169	1328	4271.0	2.2243035
105782239	1219	2737.0	2.4113994
105782303	2562	9257.0	2.7222643
105782408	3216	13558.0	3.4370852
105782417	2540	8400.0	4.2380953
105782533	2787	10437.0	3.9762385
105782612	2197	7133.0	3.4207206
105782623	2590	8780.0	3.451025
105782629	2167	7082.0	3.5583167
105782696	1767	6098.0	2.000656
105782742	1395	4446.0	3.2388666
105782812	1622	6732.0	2.8966134
105782895	1151	4245.0	2.8504121
105782949	1570	5471.0	2.156827
105782981	1252	4376.0	4.4561243
105782996	1452	4850.0	2.0824742
105783068	1500	5062.0	1.8569735
105783080	2321	8164.0	3.3806958
105783138	1746	6928.0	3.0889146
105783238	1614	5890.0	2.2241087
105783370	1460	5193.0	3.177354
105783414	2057	7762.0	3.2337024
105783416	1592	6549.0	2.7027028
105783669	1280	3867.0	3.2841995
105783868	1229	4348.0	1.9089236
105783883	1514	3357.0	2.025618
105783895	2064	5033.0	2.781641
105783924	1166	2637.0	3.3750474
105783930	1306	2758.0	3.5532997
105784054	1520	4192.0	5.3196564
105784095	2574	8865.0	1.7258883
105784100	2025	5693.0	5.30476
105784225	947	1962.0	7.186545
105784228	2027	6240.0	3.6378205
105784231	2511	8102.0	3.4435942
105784269	3100	13447.0	1.8591509
105784280	1541	4192.0	4.6278625
105784433	3174	13030.0	1.4965464
105784434	2071	6512.0	4.207617
105784437	2253	6692.0	4.8714886
105784471	1721	4426.0	5.693629
105784549	2840	11735.0	2.3604603
105784568	3040	10532.0	2.0413976
105784584	2534	9858.0	4.1286263
105784604	1889	5261.0	0.9123741
105784609	2333	8138.0	2.5927746
105784620	2779	11072.0	3.2333813
105784754	2059	5920.0	3.935811
105784851	2401	7424.0	3.8254309
105784883	1693	4440.0	2.9729729
105784889	1728	5172.0	5.046404
105784896	2667	8266.0	3.8591821
105785017	2149	6773.0	3.292485
105785042	1369	3294.0	4.432301
105785047	2006	6421.0	2.273789
105785072	2766	8811.0	1.3278856
105785084	2302	6149.0	4.407221
105785223	2554	7531.0	3.9835348
105785308	1272	3313.0	3.0485966
105785313	1762	6217.0	2.2840598
105785394	1199	3558.0	1.573918
105785478	1332	3873.0	1.2909889
105785546	1646	5223.0	2.1060693
105785590	1491	5077.0	2.9151073
105785752	1298	4827.0	1.2637249
105785948	1325	4457.0	2.692394
105785981	1450	4132.0	1.5972893
105786091	1449	4962.0	2.2974606
105786348	1373	5216.0	1.7638037
105786352	1228	3958.0	2.1475492
105786410	1209	4701.0	3.5949798
105786448	1080	3652.0	2.1631982
105786506	1288	4233.0	1.8899126
105786518	1133	3741.0	2.833467
105786614	1333	4284.0	2.8711486
105786638	1154	3614.0	2.4349751
105786642	1633	6307.0	3.615031
105786770	1404	5444.0	1.8736223
105786834	1807	6623.0	1.6608788
105786882	1094	3248.0	1.3546798
105786889	1464	4588.0	1.0462074
105786914	1238	3966.0	0.8068583
105786936	2278	8460.0	1.1347518
105786952	1342	4276.0	1.6604302
105786972	1657	5980.0	2.3411372
105786997	1416	4678.0	2.0307825
105787034	1385	4688.0	2.0477817
105787039	1362	4235.0	1.7237308
105787116	1286	4635.0	2.9989214
105787125	1655	5990.0	1.5358931
105787160	1428	4076.0	2.060844
105787190	1199	3559.0	1.9668447
105787215	1702	5425.0	1.2903225
105787237	1202	4199.0	2.5244105
105787320	1360	4414.0	2.3108292
105787368	1353	5113.0	1.0170155
105787371	1584	5004.0	1.7186251
105787438	1251	3303.0	1.3321223
105787448	1492	5421.0	0.88544554
105787488	1463	4668.0	1.2853471
105787538	1308	4986.0	1.0830325
105787544	1650	5575.0	1.3811659
105787596	1307	4758.0	2.3749475
105787692	1272	4057.0	2.8099582
105787696	1430	5108.0	1.7815192
105787726	1971	7709.0	1.6085095
105787795	1323	4544.0	2.4867957
105787871	1525	5291.0	1.4175014
105787911	1462	5349.0	1.7012526
105787984	1409	4806.0	1.6437786
105788017	1484	4479.0	2.3665996
105788104	1494	5003.0	1.4391365
105788140	1828	6593.0	3.776733
105788297	1938	7497.0	2.5076697
105788352	1575	4937.0	1.5393964
105788365	1656	5190.0	1.2331407
105788380	1420	4840.0	2.789256
105788513	1601	6340.0	1.5930599
105788661	1196	4114.0	2.3334954
105788672	1411	5218.0	1.5906477
105788745	1197	3702.0	2.2150187
105788803	1592	5886.0	2.6503568
105788867	1112	3340.0	1.6167665
105788877	1309	4384.0	2.3494525
105788895	1064	4208.0	1.7585552
105788940	1605	5614.0	1.4071963
105788954	1419	4906.0	2.0179372
105788974	1656	5520.0	2.9710145
105789035	1199	4089.0	3.6439228
105789153	1654	5430.0	1.878453
105789251	1754	5710.0	1.8739054
105789300	1273	4474.0	1.9445685
105789341	1280	4265.0	2.1805394
105789380	998	3676.0	2.149075
105789401	1220	3772.0	0.79533404
105789438	947	2481.0	2.4989924
105789460	962	2560.0	1.8359374
105789479	1492	5721.0	1.8877819
105789565	1131	4111.0	1.1919241
105789594	1034	3197.0	1.9705974
105789616	1490	4945.0	2.2244692
105789672	1603	5579.0	1.9537551
105789681	1401	4799.0	2.3129818
105789691	1391	5148.0	2.000777
105789692	1483	5156.0	2.598914
105789795	1531	5282.0	1.8932223
105789799	1286	4644.0	3.2730405
105789851	1619	5699.0	2.7022285
105789888	1225	4818.0	1.328352
105790085	1903	6549.0	1.9392275
105790143	1556	5449.0	3.3951182
105790232	2929	12078.0	2.2354693
105790234	3229	13272.0	3.164557
105790319	1396	3984.0	7.078313
105790323	1921	6038.0	2.8486254
105790544	1743	5576.0	3.2998567
105790571	1623	5691.0	4.2523284
105790608	1706	5458.0	2.106999
105790836	2573	7704.0	2.6739357
105791040	1661	4129.0	1.3562605
105791054	1295	3513.0	5.0953603
105791086	2828	10216.0	3.6217697
105791107	1412	3492.0	2.691867
105791126	1504	4061.0	2.7579415
105791130	1444	3882.0	3.9670274
105791168	1663	4890.0	3.374233
