gene_id	log2FC	pvalue	padj	tool	comparison_id
LINC01409	-0.0882053090697532	0.384982277933983	0.483385689781952	nebula	Census_c2876b1b_DiseaseVsNormal
NOC2L	-0.134074288821176	0.125160684137186	0.228485838932653	nebula	Census_c2876b1b_DiseaseVsNormal
AGRN	-0.645475930065646	1.09757792494291e-05	0.000871093591224534	nebula	Census_c2876b1b_DiseaseVsNormal
C1orf159	-0.177292408355588	0.0892368176055962	0.186072419835361	nebula	Census_c2876b1b_DiseaseVsNormal
SDF4	-0.282635907577758	0.00787984554520131	0.0472412802470102	nebula	Census_c2876b1b_DiseaseVsNormal
UBE2J2	-0.132066708692173	0.0836972555742721	0.179153338214691	nebula	Census_c2876b1b_DiseaseVsNormal
ACAP3	-0.132821348468851	0.114250694131054	0.215730162634166	nebula	Census_c2876b1b_DiseaseVsNormal
INTS11	0.00180832226070004	0.984602338044871	0.988953734476568	nebula	Census_c2876b1b_DiseaseVsNormal
DVL1	-0.138864383849048	0.209731666840295	0.316292926392285	nebula	Census_c2876b1b_DiseaseVsNormal
CCNL2	-0.215515100467515	0.0359019095065808	0.110501414301572	nebula	Census_c2876b1b_DiseaseVsNormal
MRPL20	-0.157323267432919	0.0578032328699642	0.144667508665135	nebula	Census_c2876b1b_DiseaseVsNormal
ATAD3A	-0.237881908059547	0.00461724202384921	0.0343132870135199	nebula	Census_c2876b1b_DiseaseVsNormal
SSU72	-0.183568252905809	0.0551578509741137	0.140646278220981	nebula	Census_c2876b1b_DiseaseVsNormal
MIB2	-0.118206491949954	0.185960015790985	0.293127389330053	nebula	Census_c2876b1b_DiseaseVsNormal
CDK11B	-0.256392271847713	0.0322402668143977	0.10386683896391	nebula	Census_c2876b1b_DiseaseVsNormal
SLC35E2B	-0.233457710851857	0.0398113094644918	0.116851510021989	nebula	Census_c2876b1b_DiseaseVsNormal
CDK11A	-0.0772017191637715	0.514729911559804	0.600709314022577	nebula	Census_c2876b1b_DiseaseVsNormal
SLC35E2A	-0.114177149829857	0.327812586147241	0.430391318855112	nebula	Census_c2876b1b_DiseaseVsNormal
