cluster	rank	gene	score
0	0	COL3A1	59.589874267578125
0	1	COL6A3	58.93000411987305
0	2	COL5A2	58.84531021118164
0	3	COL1A2	58.699764251708984
0	4	VCAN	57.53369140625
0	5	FBN1	56.54270553588867
0	6	ADAM12	56.208683013916016
0	7	BNC2	55.402408599853516
0	8	CDH11	55.17703628540039
0	9	COL1A1	54.76499938964844
0	10	POSTN	53.57611846923828
0	11	PRRX1	53.5078010559082
0	12	BICC1	53.223392486572266
0	13	DCN	53.18165969848633
0	14	SULF1	52.76585388183594
0	15	COL12A1	52.51166915893555
0	16	CALD1	52.035972595214844
0	17	PRICKLE1	51.560585021972656
0	18	FAP	50.395687103271484
0	19	ZFPM2	50.20669174194336
0	20	NEGR1	50.13419723510742
0	21	LAMA2	50.05552291870117
0	22	COL8A1	49.853519439697266
0	23	RUNX1	49.79239273071289
0	24	COL6A2	49.464359283447266
0	25	ANTXR1	49.2763671875
0	26	COL5A1	48.83837127685547
0	27	THBS2	48.71441650390625
0	28	NOX4	48.66302490234375
0	29	COL6A1	48.510616302490234
0	30	SGCD	48.4393310546875
0	31	RUNX2	47.99614334106445
0	32	HMCN1	47.67344284057617
0	33	ZEB1	47.576297760009766
0	34	DLC1	47.44391632080078
0	35	PALLD	46.86544418334961
0	36	KCND2	46.664859771728516
0	37	PRKG1	46.624671936035156
0	38	SPARC	46.58308410644531
0	39	TCF4	46.56806945800781
0	40	ITGBL1	46.37934494018555
0	41	PDZRN3	46.19605255126953
0	42	FN1	46.189552307128906
0	43	EBF1	45.89650344848633
0	44	NAV3	45.72878646850586
0	45	TENM4	45.656455993652344
0	46	SLIT2	45.55545425415039
0	47	ROR2	45.40846633911133
0	48	PCDH7	45.35202407836914
0	49	GXYLT2	45.206573486328125
1	0	CALD1	61.134483337402344
1	1	SULF1	60.906986236572266
1	2	COL6A3	60.59367752075195
1	3	COL5A2	59.73921203613281
1	4	KIF26B	59.405879974365234
1	5	VCAN	59.358123779296875
1	6	COL1A2	59.223209381103516
1	7	COL3A1	58.39530944824219
1	8	FN1	57.9822998046875
1	9	COL1A1	57.84635543823242
1	10	PRKG1	57.65375900268555
1	11	NTM	57.36234664916992
1	12	RUNX1	57.160675048828125
1	13	CDH11	57.12441635131836
1	14	COL5A1	56.76076126098633
1	15	ZFPM2	56.7411994934082
1	16	POSTN	56.583377838134766
1	17	ADAMTS12	56.38349151611328
