cluster	rank	gene	score
0	0	COL3A1	59.510196685791016
0	1	COL6A3	58.87709045410156
0	2	COL5A2	58.54775619506836
0	3	COL1A2	58.396240234375
0	4	VCAN	57.29932403564453
0	5	FBN1	56.62407302856445
0	6	ADAM12	56.4140739440918
0	7	BNC2	55.251861572265625
0	8	CDH11	55.01804733276367
0	9	COL1A1	54.793460845947266
0	10	PRRX1	53.83732604980469
0	11	POSTN	53.47137451171875
0	12	DCN	53.38436508178711
0	13	BICC1	53.337772369384766
0	14	COL12A1	52.573917388916016
0	15	SULF1	52.501895904541016
0	16	PRICKLE1	51.839393615722656
0	17	CALD1	51.78509521484375
0	18	FAP	50.56830978393555
0	19	NEGR1	50.479042053222656
0	20	LAMA2	50.291358947753906
0	21	ZFPM2	49.92158126831055
0	22	COL8A1	49.619163513183594
0	23	COL6A2	49.49971008300781
0	24	ANTXR1	49.271583557128906
0	25	RUNX1	49.26560974121094
0	26	NOX4	48.82632064819336
0	27	COL6A1	48.77324676513672
0	28	THBS2	48.64175033569336
0	29	COL5A1	48.57073974609375
0	30	SGCD	48.454219818115234
0	31	RUNX2	47.81904602050781
0	32	HMCN1	47.56629943847656
0	33	DLC1	47.28439712524414
0	34	PALLD	46.86946487426758
0	35	ZEB1	46.855873107910156
0	36	PRKG1	46.80207443237305
0	37	KCND2	46.6949462890625
0	38	SPARC	46.436344146728516
0	39	PDZRN3	46.299285888671875
0	40	EBF1	46.27739334106445
0	41	TCF4	46.23933029174805
0	42	ITGBL1	46.22857666015625
0	43	FN1	46.107208251953125
0	44	SLIT2	46.00680923461914
0	45	NAV3	45.98009490966797
0	46	ROR2	45.88906478881836
0	47	TENM4	45.77561569213867
0	48	PCDH7	45.29884338378906
0	49	GXYLT2	44.9935302734375
1	0	CALD1	73.06047058105469
1	1	PRKG1	70.19319152832031
1	2	IGFBP7	65.72464752197266
1	3	CACNA1C	65.65637969970703
1	4	COL1A2	65.38723754882812
1	5	COL5A2	65.08378601074219
1	6	DLC1	64.74427795410156
1	7	COL3A1	64.31593322753906
1	8	SULF1	63.67790222167969
1	9	ITGA1	62.87583541870117
1	10	CARMN	61.725624084472656
1	11	COL6A3	61.527896881103516
1	12	UACA	61.03816223144531
1	13	COL1A1	60.94660568237305
1	14	COL4A2	60.89823532104492
1	15	FN1	60.77384948730469
1	16	ZFPM2	59.140174865722656
1	17	ANTXR1	58.81953811645508
1	18	CDH11	58.63727951049805
1	19	ADAMTS12	57.97307586669922
1	20	COL4A1	57.61637496948242
1	21	CCDC102B	57.460235595703125
1	22	COL5A1	57.05577087402344
1	23	VCAN	56.44718933105469
1	24	PDE3A	56.43965148925781
1	25	MIR4435-2HG	56.02957534790039
1	26	LHFPL6	55.49124526977539
1	27	TPM1	55.071346282958984
1	28	PTPRG	54.77810287475586
1	29	LPP	54.654075622558594
1	30	SPARC	53.802486419677734
1	31	UBE2E2	53.37601852416992
1	32	PDGFRB	52.815040588378906
1	33	MSRB3	52.57776641845703
1	34	PARD3B	52.50932693481445
1	35	POSTN	52.25545120239258
1	36	DENND2B	52.200775146484375
1	37	KIF26B	51.92852783203125
1	38	NTM	51.70154571533203
1	39	CACNA2D1	51.68051528930664
1	40	VMP1	51.5953254699707
1	41	RUNX1	51.05295181274414
1	42	APBB2	50.69526672363281
1	43	SEMA5A	50.65964126586914
1	44	ZEB2	50.27955627441406
1	45	PDZRN3	50.1895637512207
1	46	PALLD	50.10171890258789
1	47	NHS	49.820281982421875
1	48	BICC1	49.49301528930664
1	49	ACTA2	49.001983642578125
2	0	PTPRM	76.70616149902344
2	1	CALCRL	75.25281524658203
2	2	HSPG2	75.11930847167969
2	3	PECAM1	74.33477783203125
2	4	PTPRB	74.17498779296875
