	n_genes_by_counts	total_counts	pct_counts_mt	doublet_class	doublet_score	celltypist_label	leiden_r1.0	leiden_r0.5	leiden_r1.5
64118528	4043	6857.0	0.23333819	singlet	1.6070773199317e-05	Hepatocytes	14	11	24
64118531	3842	6863.0	0.21856332	singlet	2.89853073809354e-06	Hepatocytes	14	11	24
64118536	4065	6872.0	0.24738067	singlet	1.65079666203383e-06	Hepatocytes	14	11	24
64118543	3797	6831.0	0.36597863	doublet	0.995595991611481	Macrophages	27	9	15
64118544	3852	6836.0	0.117027506	singlet	3.18197066917492e-06	Hepatocytes	14	11	24
64118548	4276	6823.0	0.4690019	doublet	0.998287498950958	Hepatocytes	12	11	18
64118561	3919	6810.0	9.955947	doublet	0.993754625320435	Hepatocytes	12	11	18
64118564	3787	6737.0	0.20780763	singlet	9.25222502701217e-06	Hepatocytes	14	11	24
64118574	3946	6778.0	0.19179699	singlet	1.86795887202607e-06	Hepatocytes	14	11	24
64118577	3868	6713.0	0.2383435	singlet	6.8200256464479e-07	Hepatocytes	14	11	24
64118585	3943	6696.0	0.47789723	singlet	4.43453463958576e-05	Hepatocytes	14	11	24
64118587	3939	6718.0	0.93777907	singlet	8.79960680322256e-06	Hepatocytes	14	11	24
64118595	3700	6646.0	0.1354198	doublet	0.929387390613556	Endothelial cells	7	16	22
64118605	3903	6665.0	2.8507125	doublet	0.673961997032166	Hepatocytes	12	11	18
64118615	3836	6598.0	0.28796607	singlet	5.5043819884304e-06	Hepatocytes	14	11	24
64118617	3987	6642.0	0.16561276	singlet	0.0261310935020447	Hepatocytes	14	11	24
64118626	3788	6550.0	0.33587787	singlet	4.81777021832386e-07	Hepatocytes	14	11	24
64118641	3707	6585.0	0.030372059	singlet	9.63756610872224e-06	Hepatocytes	14	11	24
64118642	3939	6616.0	0.24183798	singlet	6.13227748544887e-05	Hepatocytes	14	11	24
64118644	3727	6577.0	0.19765851	singlet	1.10147561827034e-06	Hepatocytes	14	11	24
64118645	3914	6622.0	0.25672004	singlet	1.69964164342673e-06	Hepatocytes	14	11	24
64118646	4483	6531.0	0.4746593	doublet	0.996935129165649	Hepatocytes	12	11	18
64118651	3855	6561.0	0.16765736	singlet	1.03939964901656e-05	Hepatocytes	14	11	24
64118655	3746	6517.0	0.24551174	singlet	9.74637188733141e-08	Hepatocytes	14	11	24
64118661	3755	6525.0	0.22988506	singlet	3.80424523882539e-07	Hepatocytes	14	11	24
64118677	3676	6514.0	0.13816395	singlet	6.08039908911451e-06	Hepatocytes	14	11	24
64118691	3858	6473.0	0.20083424	singlet	1.95773259292764e-06	Hepatocytes	14	11	24
64118696	4019	6441.0	0.3570874	singlet	8.24904236651491e-06	Hepatocytes	14	11	24
64118709	3812	6339.0	0.2366304	singlet	7.9247720350395e-06	Hepatocytes	14	11	24
64118726	3692	6307.0	0.19026479	singlet	0.000101409023045562	Hepatocytes	14	11	24
64118733	3837	6264.0	0.27139208	singlet	3.52804192971234e-07	Hepatocytes	14	11	24
64118745	3584	6257.0	4.027489	doublet	0.994409620761871	Hepatocytes	12	11	18
64118753	3848	6242.0	0.2242871	singlet	1.22736173580051e-06	Hepatocytes	14	11	24
64118769	3733	6211.0	0.22540654	singlet	4.28490102422074e-06	Hepatocytes	14	11	24
64118770	3785	6245.0	0.22417933	singlet	1.73306198121281e-05	Hepatocytes	14	11	24
64118780	3720	6193.0	0.20991443	singlet	1.86400868074088e-07	Hepatocytes	14	11	24
64118785	3564	6165.0	0.1946472	singlet	5.79046063649002e-05	Hepatocytes	14	11	24
64118793	4192	6039.0	1.5234311	doublet	0.999947786331177	Hepatocytes	12	11	18
64118797	3724	6131.0	0.17941608	singlet	1.65861274581403e-06	Hepatocytes	14	11	24
64118804	3681	6078.0	0.21388614	singlet	5.54610996914562e-05	Hepatocytes	14	11	24
64118809	3596	6101.0	0.31142434	singlet	0.000344350206432864	Hepatocytes	14	11	24
64118810	3659	6097.0	0.21321963	singlet	3.86221154258237e-06	Hepatocytes	14	11	24
64118826	3652	5996.0	0.20013343	singlet	8.36539493320743e-06	Hepatocytes	14	11	24
64118872	3588	5914.0	0.6932702	singlet	2.10170878744975e-06	Hepatocytes	12	11	18
64118874	3568	5980.0	0.15050167	singlet	1.71613501152024e-05	Hepatocytes	14	11	24
64118882	3637	5920.0	0.23648648	singlet	3.41731320077088e-05	Hepatocytes	14	11	24
64118896	3544	5862.0	0.2047083	singlet	2.25762914851657e-06	Hepatocytes	14	11	24
64118909	3507	5807.0	0.20664716	singlet	4.24907702836208e-05	Hepatocytes	14	11	24
64118915	3474	5860.0	0.20477816	singlet	7.23542279956746e-06	Hepatocytes	14	11	24
64118917	3404	5850.0	0.23931624	singlet	4.95838576171082e-05	Hepatocytes	14	11	24
64118925	3406	5828.0	0.1544269	singlet	5.88147895541624e-06	Hepatocytes	14	11	24
64118928	3566	5750.0	0.38260868	singlet	0.00123712350614369	Hepatocytes	14	11	24
64118930	3608	5828.0	0.32601234	singlet	2.16943544728565e-06	Hepatocytes	14	11	24
64118934	3543	5789.0	0.2936604	singlet	4.14078567700926e-06	Hepatocytes	14	11	24
64118935	3478	5773.0	0.12125412	singlet	1.08844915303052e-05	Hepatocytes	14	11	24
64118936	3354	5730.0	3.6998253	doublet	0.0942372903227806	Hepatocytes	12	11	18
64118939	3585	5781.0	0.39785504	singlet	1.09972700101935e-06	Hepatocytes	14	11	24
64118952	3483	5774.0	0.15587115	singlet	5.52939945919206e-06	Hepatocytes	14	11	24
64118953	3467	5735.0	0.2092415	singlet	3.94035487261135e-06	Hepatocytes	14	11	24
64118956	3508	5736.0	0.17433752	singlet	1.02436042652698e-05	Hepatocytes	14	11	24
64118963	3502	5727.0	0.26191723	singlet	3.66616654901009e-06	Hepatocytes	14	11	24
64118966	3677	5762.0	0.22561611	singlet	0.000109253771370277	Hepatocytes	14	11	24
64118976	3287	5662.0	0.65347934	singlet	8.64910725795198e-06	Hepatocytes	12	11	18
64118985	3409	5642.0	0.1595179	singlet	6.34363095741719e-06	Hepatocytes	14	11	24
64118993	3464	5605.0	0.1427297	singlet	9.83885456662392e-06	Hepatocytes	14	11	24
64119009	3559	5641.0	0.37227443	singlet	0.0064226440154016	Hepatocytes	14	11	24
64119018	3619	5669.0	0.42335507	singlet	5.62655850444571e-06	Hepatocytes	14	11	24
64119046	3457	5617.0	0.37386507	singlet	9.81882385531208e-06	Hepatocytes	14	11	24
64119055	3884	5574.0	0.4843918	doublet	0.999962329864502	Fibroblasts	19	1	23
64119062	3535	5575.0	0.39461884	singlet	7.80029586167075e-06	Hepatocytes	14	11	24
64119076	3335	5569.0	0.12569581	singlet	7.988075594767e-06	Hepatocytes	14	11	24
64119107	3301	5502.0	0.14540167	singlet	2.8094436856918e-05	Hepatocytes	14	11	24
64119120	3517	5439.0	0.36771464	singlet	1.13285723273293e-05	Hepatocytes	14	11	24
64119128	3379	5395.0	1.1121409	singlet	3.88708713217056e-06	Hepatocytes	12	11	18
64119130	3397	5384.0	0.3343239	singlet	0.0065080146305263	Hepatocytes	14	11	24
64119157	3486	5385.0	0.31569174	singlet	7.94137758930447e-06	Hepatocytes	14	11	24
64119173	3337	5310.0	0.18832392	singlet	3.2307201763615e-05	Hepatocytes	14	11	24
64119183	3089	5350.0	0.24299066	singlet	0.00975545030087233	Endothelial cells	7	16	22
64119185	3504	5308.0	0.37678975	singlet	1.26256600196939e-06	Hepatocytes	14	11	24
64119188	3533	5295.0	0.41548634	singlet	5.9579965636658e-06	Hepatocytes	12	11	18
64119205	3223	5241.0	0.24804427	singlet	1.41213640745264e-05	Hepatocytes	14	11	24
64119207	3207	5229.0	0.11474469	singlet	9.02430838323198e-06	Hepatocytes	14	11	24
64119209	3312	5274.0	0.37921882	singlet	6.63107016407594e-07	Hepatocytes	12	11	18
64119211	3240	5215.0	0.23010546	singlet	5.12799897478544e-06	Hepatocytes	14	11	24
64119212	3347	5234.0	0.30569354	singlet	3.28984060615767e-06	Hepatocytes	14	11	24
64119216	3264	5228.0	0.21040551	singlet	2.77904132417461e-06	Hepatocytes	14	11	24
64119217	3235	5220.0	0.32567048	singlet	0.00374029437080026	Hepatocytes	14	11	24
64119232	3308	5228.0	0.3634277	singlet	1.03605761978542e-05	Hepatocytes	14	11	24
64119245	3279	5170.0	0.3868472	singlet	1.25877959362697e-05	Hepatocytes	14	11	24
64119247	3191	5098.0	0.13730875	singlet	7.00146131293877e-07	Hepatocytes	14	11	24
64119254	3274	5151.0	0.38827413	singlet	2.52691251034776e-07	Hepatocytes	14	11	24
64119263	3139	5111.0	0.39131287	singlet	3.58980202008752e-07	Hepatocytes	14	11	24
64119266	3296	5169.0	0.1354227	singlet	2.13396106119035e-06	Hepatocytes	14	11	24
64119268	2996	5080.0	0.17716536	singlet	0.000117420342576224	Hepatocytes	14	11	24
64119277	3299	5153.0	0.23287404	singlet	2.89292461275181e-06	Hepatocytes	14	11	24
64119279	3391	5195.0	0.11549567	singlet	5.85791804041946e-06	Hepatocytes	14	11	24
64119281	3293	5126.0	0.19508389	singlet	3.11370490635454e-06	Hepatocytes	14	11	24
64119289	3410	5047.0	0.35664752	singlet	2.46285653702216e-05	Hepatocytes	14	11	24
64119291	3247	5087.0	0.5111067	singlet	1.19311653179466e-05	Hepatocytes	14	11	24
64119295	3197	5026.0	0.25865498	singlet	4.75281594845001e-05	Hepatocytes	14	11	24
64119297	3132	5097.0	0.17657445	singlet	1.41022946991143e-05	Hepatocytes	14	11	24
64119303	3143	5072.0	0.15772872	singlet	1.58346858825098e-06	Hepatocytes	14	11	24
64119304	3182	5078.0	0.19692792	singlet	1.7304752191194e-06	Hepatocytes	14	11	24
64119308	3403	5123.0	0.2927972	singlet	6.14593432146648e-07	Hepatocytes	14	11	24
64119312	3175	5088.0	0.1768868	singlet	1.85520480044943e-06	Hepatocytes	14	11	24
64119327	3449	5057.0	0.7514337	doublet	0.0834932252764702	Hepatocytes	12	11	18
64119332	3259	5034.0	0.29797378	singlet	3.69440613212646e-07	Hepatocytes	14	11	24
64119346	3007	4979.0	0.5422776	singlet	0.00384671334177256	Endothelial cells	7	16	22
64119350	3245	5048.0	0.2971474	singlet	7.47269150451757e-05	Hepatocytes	14	11	24
64119353	3353	5095.0	0.2551521	singlet	2.04264870262705e-06	Hepatocytes	14	11	24
64119358	3131	4994.0	0.2803364	singlet	5.38841868547024e-06	Hepatocytes	14	11	24
64119369	3229	5036.0	0.37728354	doublet	0.382022351026535	Macrophages	27	9	15
64119374	3103	4988.0	0.08019246	singlet	2.04033040063223e-05	Hepatocytes	14	11	24
64119376	3265	4990.0	0.30060118	singlet	6.21849324033974e-07	Hepatocytes	14	11	24
64119387	3069	4964.0	0.20145045	doublet	0.999504327774048	Fibroblasts	19	1	23
64119390	3413	4919.0	1.4433829	doublet	0.0595351420342922	Hepatocytes	12	11	18
64119392	3142	4950.0	0.24242425	singlet	2.83822350866103e-06	Hepatocytes	14	11	24
64119393	3136	4941.0	0.34405988	singlet	1.29639181523089e-06	Hepatocytes	14	11	24
64119401	3334	4969.0	0.26162207	singlet	2.91322953671624e-06	Hepatocytes	14	11	24
64119407	3613	4838.0	0.24803637	doublet	0.993028461933136	Endothelial cells	7	16	22
64119410	3160	4892.0	0.7154538	singlet	6.50126548862318e-06	Hepatocytes	14	11	24
64119421	3169	4890.0	1.7995911	singlet	0.000140866424771957	Hepatocytes	12	11	18
64119425	3149	4859.0	0.5350895	singlet	3.97434359911131e-06	Hepatocytes	14	11	24
64119426	3291	4876.0	0.24610336	singlet	1.71781778135482e-07	Hepatocytes	14	11	24
64119429	3210	4864.0	0.22615132	singlet	2.99385931157303e-07	Hepatocytes	14	11	24
64119448	3135	4866.0	0.14385532	singlet	1.32757656956528e-06	Hepatocytes	14	11	24
64119454	3307	4894.0	0.16346547	singlet	1.35374989440606e-07	Hepatocytes	14	11	24
64119474	3064	4716.0	0.40288383	singlet	3.42772091244115e-06	Hepatocytes	14	11	24
64119489	3098	4731.0	0.25364617	singlet	2.57380679613561e-06	Hepatocytes	14	11	24
64119491	3097	4708.0	0.3610875	doublet	0.818829357624054	Macrophages	27	9	15
64119498	3051	4740.0	0.33755276	singlet	5.14875137014315e-06	Hepatocytes	14	11	24
64119508	3203	4748.0	0.252738	singlet	1.12799163787258e-07	Hepatocytes	14	11	24
64119509	3243	4740.0	0.29535863	singlet	1.45763340242411e-06	Hepatocytes	14	11	24
64119513	2990	4754.0	0.14724442	singlet	7.60221155360341e-05	Hepatocytes	14	11	24
64119531	3083	4710.0	0.12738854	singlet	7.83583686825295e-07	Hepatocytes	14	11	24
64119535	3036	4687.0	0.17068487	singlet	8.13116548670223e-06	Hepatocytes	14	11	24
64119537	3082	4668.0	0.27849185	singlet	2.67044333668309e-06	Hepatocytes	14	11	24
64119543	3034	4723.0	0.23290282	singlet	2.26035876949027e-06	Hepatocytes	14	11	24
64119557	3054	4615.0	0.36836404	singlet	7.17207058187341e-07	Hepatocytes	14	11	24
64119567	2829	4589.0	0.06537372	doublet	0.996061861515045	Fibroblasts	19	1	23
64119575	3038	4656.0	2.6632302	singlet	0.00022153569443617	Hepatocytes	12	11	18
64119577	3240	4676.0	0.320787	singlet	5.74666557895398e-07	Hepatocytes	14	11	24
64119580	2736	3787.0	7.4465275	doublet	0.999983787536621	Cholangiocytes	16	14	21
64119600	3093	4627.0	0.19451047	singlet	0.00245257653295994	Hepatocytes	14	11	24
64119603	3132	4590.0	0.34858388	singlet	2.01079515704805e-07	Hepatocytes	14	11	24
64119605	2997	4635.0	0.12944983	singlet	2.73554428531497e-06	Hepatocytes	14	11	24
64119607	3236	4596.0	0.6092254	singlet	3.01984960060508e-06	Hepatocytes	14	11	24
64119613	3137	4555.0	0.46103182	singlet	1.08315703073458e-07	Hepatocytes	14	11	24
64119634	3016	4535.0	0.33076075	singlet	1.68439401022624e-05	Hepatocytes	14	11	24
64119640	3053	4528.0	0.3754417	singlet	1.02873082141741e-06	Hepatocytes	14	11	24
64119650	3176	4508.0	0.24401066	singlet	1.3831107992246e-07	Hepatocytes	14	11	24
64119655	3041	4505.0	0.3773585	singlet	7.62539613674562e-08	Hepatocytes	14	11	24
64119656	3073	4510.0	0.33259425	singlet	1.92572798596302e-07	Hepatocytes	14	11	24
64119663	3040	4454.0	1.3246521	singlet	0.000159939067088999	Hepatocytes	12	11	18
64119687	3041	4475.0	0.22346368	singlet	9.70350626516847e-08	Hepatocytes	14	11	24
64119695	3046	4447.0	0.24735776	singlet	1.97581073280162e-07	Hepatocytes	14	11	24
64119703	3112	4460.0	0.49327356	singlet	1.82686278549227e-07	Hepatocytes	14	11	24
64119710	3022	4479.0	0.8707301	singlet	4.2617166400305e-06	Hepatocytes	14	11	24
64119741	3023	4355.0	0.20665902	singlet	1.19828782771947e-05	Hepatocytes	14	11	24
64119742	2981	4323.0	0.4163775	singlet	7.44374688110838e-07	Hepatocytes	14	11	24
64119750	2934	4378.0	0.34262222	singlet	0.00276726414449513	Hepatocytes	14	11	24
64119770	2884	4373.0	0.20580837	singlet	2.85779560726951e-06	Hepatocytes	14	11	24
64119776	2850	4293.0	0.23293735	singlet	2.03542663257394e-06	Hepatocytes	14	11	24
64119778	3086	4373.0	1.0290419	doublet	0.693756282329559	Cholangiocytes	16	14	21
64119779	2758	4343.0	0.32235783	singlet	0.00039015692891553	Endothelial cells	7	16	22
64119780	2875	4329.0	0.27720028	singlet	2.16501052818785e-06	Hepatocytes	14	11	24
64119781	2875	4311.0	0.20876828	singlet	9.47427508890542e-07	Hepatocytes	14	11	24
64119798	2897	4299.0	0.09304489	singlet	1.4981818594606e-06	Hepatocytes	14	11	24
64119801	2913	4319.0	0.2778421	singlet	1.08636886579916e-05	Hepatocytes	14	11	24
64119805	2904	4360.0	0.04587156	singlet	2.36600008065579e-05	Hepatocytes	14	11	24
64119813	2915	4216.0	0.2609108	singlet	0.000119908501801547	Hepatocytes	14	11	24
64119819	2821	4195.0	0.40524435	singlet	7.57434179377015e-07	Hepatocytes	14	11	24
64119826	2874	4175.0	1.2694612	singlet	8.10241763247177e-05	Hepatocytes	12	11	18
64119833	2812	4229.0	0.21281627	singlet	8.67133735482639e-07	Hepatocytes	14	11	24
64119837	2750	4205.0	0.14268728	singlet	1.20608156066737e-05	Hepatocytes	14	11	24
64119846	2871	4265.0	0.3516999	singlet	2.65910642838207e-07	Hepatocytes	14	11	24
64119855	2819	4179.0	0.43072504	singlet	2.59130302993071e-07	Hepatocytes	14	11	24
64119856	2915	4135.0	0.21765415	singlet	4.04940874432214e-05	Hepatocytes	14	11	24
64119857	2979	4248.0	0.40018833	singlet	8.04359785888664e-07	Hepatocytes	14	11	24
64119867	2783	4153.0	0.2407898	singlet	9.41734299431118e-07	Hepatocytes	14	11	24
64119875	2945	4237.0	0.30682087	singlet	5.31534169567749e-06	Hepatocytes	14	11	24
64119893	2703	4097.0	0.26848915	singlet	4.13280440625385e-06	Hepatocytes	14	11	24
64119897	2867	4146.0	0.21707669	singlet	1.41560391853091e-07	Hepatocytes	14	11	24
64119898	2842	4109.0	0.4380628	singlet	1.19355206606997e-06	Hepatocytes	14	11	24
64119899	2702	4157.0	7.5775805	singlet	0.017521571367979	Hepatocytes	12	11	18
64119902	2712	4115.0	0.072904006	doublet	0.828748643398285	Endothelial cells	7	16	22
64119903	2906	4156.0	0.240616	singlet	8.26471620030134e-08	Hepatocytes	14	11	24
64119904	2993	4193.0	0.6439304	singlet	3.52909523826384e-07	Hepatocytes	14	11	24
64119914	2831	4130.0	0.12106538	singlet	4.15389331465121e-06	Hepatocytes	14	11	24
64119922	2771	4074.0	0.17182131	singlet	1.87720411304326e-06	Hepatocytes	14	11	24
64119930	2769	4099.0	0.17077336	singlet	1.36487116719763e-07	Hepatocytes	14	11	24
64119947	2913	4059.0	0.22172949	singlet	1.10175926693046e-06	Hepatocytes	14	11	24
64119965	2776	4076.0	0.19627085	singlet	1.24665362477572e-07	Hepatocytes	14	11	24
64119977	2567	4030.0	0.22332506	singlet	0.00109595980029553	Endothelial cells	7	16	22
64119987	2735	4059.0	0.19709289	singlet	3.02415560327063e-06	Hepatocytes	14	11	24
64119988	2675	3968.0	0.47883067	singlet	1.01489058579318e-06	Hepatocytes	14	11	24
64119992	2868	4072.0	0.27013752	singlet	5.2898219138342e-08	Hepatocytes	14	11	24
64120011	2684	3994.0	16.274412	doublet	0.923063457012177	Cholangiocytes	16	14	21
64120022	2795	3976.0	0.6036217	singlet	1.91153867490357e-05	Hepatocytes	14	11	24
64120025	2828	3947.0	0.27869266	singlet	1.49809384311084e-05	Hepatocytes	14	11	24
64120032	2728	3980.0	0.30150753	singlet	9.28616316286934e-07	Hepatocytes	14	11	24
64120041	2781	3998.0	0.75037515	doublet	0.9949951171875	Fibroblasts	19	1	23
64120052	2894	3927.0	0.35650623	singlet	3.01310387840203e-06	Hepatocytes	14	11	24
64120066	2808	3922.0	0.40795514	singlet	9.23656102713721e-07	Hepatocytes	14	11	24
64120073	2659	3870.0	0.2842377	singlet	8.91239687916823e-06	Hepatocytes	14	11	24
64120078	2635	3954.0	0.20232676	singlet	8.40756001707632e-06	Hepatocytes	14	11	24
64120103	2820	3899.0	0.1538856	singlet	4.12460821053173e-07	Hepatocytes	14	11	24
64120107	2565	3882.0	0.28335908	singlet	0.000315571669489145	Endothelial cells	7	16	22
64120122	2623	3867.0	0.15515904	singlet	1.78195787157165e-05	Hepatocytes	14	11	24
64120130	2682	3764.0	1.2221041	singlet	7.28208249256568e-07	Hepatocytes	12	11	18
64120132	2639	3842.0	0.10411245	singlet	5.56411464458506e-07	Hepatocytes	14	11	24
64120139	2690	3869.0	0.15507883	singlet	9.53390190261416e-06	Hepatocytes	14	11	24
64120141	2707	3777.0	0.42361665	singlet	1.4110837582848e-05	Hepatocytes	14	11	24
64120159	2585	3738.0	0.13376136	singlet	2.29930014938873e-06	Hepatocytes	14	11	24
64120160	2606	3808.0	1.8382354	singlet	2.99823950626887e-05	Hepatocytes	12	11	18
64120161	2605	3779.0	0.23815826	singlet	2.6577527023619e-07	Hepatocytes	14	11	24
64120165	2645	3753.0	0.13322675	singlet	2.50128709922137e-06	Hepatocytes	14	11	24
64120168	2714	3772.0	0.42417818	singlet	0.0362743437290192	Macrophages	27	9	15
64120170	2618	3741.0	0.294039	singlet	4.7345411076094e-06	Hepatocytes	14	11	24
64120184	2662	3775.0	0.58278143	singlet	1.10202417999972e-05	Hepatocytes	14	11	24
64120192	2726	3829.0	0.31339777	singlet	6.33596783927715e-08	Hepatocytes	14	11	24
64120195	2744	3761.0	0.34565276	singlet	2.80131871477352e-07	Hepatocytes	14	11	24
64120198	2576	3722.0	0.51047826	singlet	8.84923167632223e-07	Hepatocytes	14	11	24
64120212	2559	3680.0	0.2173913	singlet	3.94412666082644e-07	Hepatocytes	14	11	24
64120218	2527	3673.0	0.1905799	singlet	3.42018247465603e-05	Hepatocytes	14	11	24
64120223	2591	3719.0	0.7797795	singlet	6.35618780506775e-05	Hepatocytes	14	11	24
64120241	2746	3693.0	0.51448685	doublet	0.484730690717697	Cholangiocytes	16	14	21
64120270	2394	3526.0	0.22688599	singlet	3.23354070133064e-05	Hepatocytes	14	11	24
64120288	2618	3675.0	0.13605443	singlet	9.24189123452379e-07	Hepatocytes	14	11	24
64120289	2537	3633.0	0.6606111	singlet	7.66112862038426e-06	Hepatocytes	14	11	24
64120304	2605	3658.0	2.214325	singlet	4.40338444605004e-05	Hepatocytes	12	11	18
64120322	2540	3546.0	0.67681897	singlet	3.48331610666719e-07	Hepatocytes	14	11	24
64120323	2441	3479.0	0.25869504	singlet	7.01878207109985e-06	Hepatocytes	14	11	24
64120333	2571	3539.0	0.42384854	singlet	1.10989549284568e-06	Hepatocytes	14	11	24
64120335	2512	3549.0	0.3381234	singlet	7.8912262324593e-06	Hepatocytes	14	11	24
64120344	2438	3480.0	0.3448276	singlet	1.36352241497661e-06	Hepatocytes	14	11	24
64120347	2612	3543.0	0.28224668	singlet	2.04539333026332e-06	Hepatocytes	14	11	24
64120359	2623	3513.0	0.4554512	singlet	2.87255716102663e-05	Hepatocytes	14	11	24
64120364	2504	3505.0	0.22824538	singlet	1.91359163181914e-06	Hepatocytes	14	11	24
64120372	2378	3444.0	0.31939605	singlet	0.00263494509272277	Endothelial cells	7	16	22
64120376	2514	3519.0	0.3125888	singlet	3.30827533616684e-05	Hepatocytes	14	11	24
64120407	2549	3480.0	0.1724138	singlet	1.76509875018382e-05	Hepatocytes	14	11	24
64120408	2688	3470.0	0.23054755	doublet	0.993353843688965	Cholangiocytes	16	14	21
64120409	2421	3417.0	0.2926544	singlet	3.13225655190763e-06	Hepatocytes	14	11	24
64120421	2506	3460.0	0.83815026	singlet	6.48606237518834e-06	Hepatocytes	14	11	24
64120429	2482	3403.0	0.44078752	singlet	7.55031578592025e-05	Macrophages	27	9	15
64120456	2321	3462.0	0.11554015	singlet	4.92550025228411e-05	Endothelial cells	7	16	22
64120458	2360	3445.0	0.17416546	singlet	7.56210429244675e-05	Endothelial cells	7	16	22
64120461	2398	3337.0	0.41953853	singlet	3.30589100485668e-05	Hepatocytes	14	11	24
64120462	2413	3403.0	0.38201588	singlet	0.000114865222712979	Macrophages	27	9	15
64120463	2515	3413.0	0.11719895	singlet	8.24969538371079e-06	Hepatocytes	14	11	24
64120471	2403	3438.0	0.17452008	singlet	0.00175330194178969	Endothelial cells	7	16	22
64120486	2399	3401.0	0.499853	singlet	6.22803042915621e-07	Hepatocytes	14	11	24
64120491	2377	3285.0	0.608828	singlet	1.79765575012425e-05	Hepatocytes	14	11	24
64120498	2357	3299.0	0.15156108	singlet	8.90154933586018e-06	Hepatocytes	14	11	24
64120510	2471	3353.0	0.5368327	singlet	2.49934089424642e-07	Hepatocytes	14	11	24
64120513	2552	3400.0	0.3529412	singlet	5.41854342372972e-06	Hepatocytes	14	11	24
64120516	2336	3271.0	0.51971877	singlet	1.27588907616882e-06	Hepatocytes	14	11	24
64120535	2373	3329.0	0.2403124	singlet	9.18641774205753e-07	Hepatocytes	14	11	24
64120546	2416	3309.0	0.3022061	singlet	6.83670396028901e-06	Hepatocytes	14	11	24
64120548	2390	3266.0	0.5511329	singlet	1.5100160453585e-05	Hepatocytes	14	11	24
64120549	2386	3258.0	0.3990178	singlet	8.7872122094268e-06	Hepatocytes	14	11	24
64120572	2312	3241.0	0.40111077	singlet	1.52273139519821e-06	Hepatocytes	14	11	24
64120574	2299	3251.0	0.522916	doublet	0.302503347396851	Fibroblasts	19	1	23
64120577	2401	3309.0	0.060441222	singlet	4.82118994113989e-05	Hepatocytes	14	11	24
64120588	2317	3235.0	0.1545595	singlet	3.63302547157218e-06	Hepatocytes	14	11	24
64120593	2148	3177.0	0.15738118	singlet	5.65216225822951e-07	Endothelial cells	7	16	22
64120602	2377	3245.0	0.3697997	singlet	8.83199788859201e-07	Hepatocytes	14	11	24
64120606	2411	3229.0	0.24775472	singlet	0.00387166324071586	Hepatocytes	14	11	24
64120631	2273	3225.0	0.21705428	singlet	1.5231732504617e-05	Hepatocytes	14	11	24
64120633	2310	3197.0	0.81326246	singlet	1.55465950228972e-05	Hepatocytes	14	11	24
64120649	2311	3152.0	0.19035533	singlet	5.12349799919321e-07	Hepatocytes	14	11	24
64120651	2352	3162.0	0.37950665	singlet	6.22607672084996e-07	Hepatocytes	14	11	24
64120669	2329	3137.0	0.15938796	singlet	7.4023904517162e-07	Hepatocytes	14	11	24
64120672	2313	3159.0	0.22158912	singlet	1.46067495734314e-05	Hepatocytes	14	11	24
64120673	2318	3151.0	0.25388765	singlet	3.76225943909958e-06	Hepatocytes	14	11	24
64120687	2318	3128.0	0.3516624	singlet	3.21996049024165e-06	Hepatocytes	14	11	24
64120702	2346	3170.0	0.7886435	singlet	1.31250158119656e-06	Hepatocytes	14	11	24
64120708	2149	3070.0	0.19543974	singlet	0.00535918725654483	Endothelial cells	7	16	22
64120709	2274	3124.0	0.54417413	doublet	0.117884203791618	Fibroblasts	19	1	23
64120721	2324	3126.0	0.19193858	singlet	4.62054458694183e-07	Hepatocytes	14	11	24
64120722	2276	3081.0	0.25965595	singlet	2.26326790198073e-07	Hepatocytes	14	11	24
64120725	2251	3079.0	0.4546931	singlet	2.52018566015977e-07	Hepatocytes	14	11	24
64120728	2208	3030.0	0.4620462	singlet	1.13454598249518e-05	Hepatocytes	14	11	24
64120731	2289	3059.0	0.3269042	singlet	6.93171443799656e-07	Hepatocytes	14	11	24
64120732	2302	3081.0	0.29211295	singlet	6.87821113842801e-07	Hepatocytes	14	11	24
64120742	2139	3026.0	0.19828156	singlet	3.11119379148295e-06	Endothelial cells	7	16	22
64120746	2316	3044.0	0.42706966	singlet	1.55579712668441e-07	Hepatocytes	14	11	24
64120777	2271	2988.0	0.26773763	singlet	1.16264527605381e-05	Hepatocytes	14	11	24
64120778	2193	2988.0	2.811245	singlet	5.26472831552383e-07	Hepatocytes	12	11	18
64120792	2124	2987.0	0.13391362	singlet	1.95930169866187e-06	Hepatocytes	14	11	24
64120800	2053	2944.0	0.20380434	singlet	2.27691543841502e-07	Endothelial cells	7	16	22
64120824	2188	2888.0	0.3808864	singlet	3.89164185321533e-08	Hepatocytes	14	11	24
64120827	2135	2934.0	0.20449898	singlet	4.85250097881362e-07	Hepatocytes	14	11	24
64120832	2260	2929.0	1.2290884	singlet	2.18580021282833e-06	Hepatocytes	14	11	24
64120850	2223	2933.0	0.37504262	singlet	1.29677505356085e-06	Hepatocytes	14	11	24
64120855	2128	2853.0	0.38555908	singlet	1.66200578632925e-07	Hepatocytes	14	11	24
64120863	2216	2939.0	0.23817626	singlet	1.80133625349299e-07	Hepatocytes	14	11	24
64120868	2099	2910.0	0.13745704	singlet	2.18962213693885e-05	Hepatocytes	14	11	24
