	n_genes_by_counts	total_counts	pct_counts_mt	doublet_class	doublet_score	celltypist_label	leiden_r1.0	leiden_r0.5	leiden_r1.5
64011310	6342	10514.0	1.4647137	doublet	0.999999523162842	Fibroblasts	0	0	0
64011312	5030	10217.0	0.5383185	doublet	0.999997735023499	Fibroblasts	1	3	1
64011313	4003	9962.0	0.5621361	doublet	0.860934197902679	Fibroblasts	1	3	1
64011316	4138	9934.0	0.2818603	doublet	0.258978962898254	Fibroblasts	1	3	1
64011328	3702	8277.0	0.14498007	doublet	0.92863655090332	Fibroblasts	1	3	1
64011333	4381	7963.0	0.1381389	doublet	0.999648928642273	Fibroblasts	1	3	1
64011346	4646	7421.0	0.06737636	doublet	0.999999642372131	Cholangiocytes	2	4	2
64011362	4195	6990.0	0.014306152	doublet	0.999779880046844	Cholangiocytes	2	4	2
64011363	3511	7113.0	1.1809363	doublet	0.9997438788414	Fibroblasts	1	3	1
64011379	3870	6563.0	0.3504495	doublet	0.999077439308167	Fibroblasts	1	3	1
64011392	3658	6441.0	0.41918954	doublet	0.551572382450104	Fibroblasts	1	3	1
64011399	3436	6161.0	1.0550236	doublet	0.999788105487823	Fibroblasts	1	3	1
64011401	3194	6138.0	0.42359075	doublet	0.999706208705902	Fibroblasts	1	3	1
64011405	3934	5858.0	0.11949471	doublet	0.999727785587311	Cholangiocytes	2	4	2
64011410	3315	6016.0	0.31582448	doublet	0.954029440879822	Fibroblasts	1	3	1
64011414	3477	6060.0	1.930693	doublet	0.999993443489075	Fibroblasts	1	3	1
64011418	3643	5980.0	0.48494983	doublet	0.99628096818924	Fibroblasts	1	3	1
64011423	3089	5676.0	0.15856238	doublet	0.847173154354095	Fibroblasts	1	3	1
64011426	3988	5821.0	0.6356296	doublet	0.997738361358643	Fibroblasts	3	5	3
64011429	3271	5819.0	0.49836743	doublet	0.999203026294708	Fibroblasts	1	3	1
64011430	3496	5734.0	0.59295434	doublet	0.999094247817993	Fibroblasts	1	3	1
64011433	3513	5791.0	4.54153	singlet	0.000688319036271423	Fibroblasts	1	3	1
64011435	3722	5774.0	0.17319016	doublet	0.999679207801819	Cholangiocytes	2	4	2
64011442	2860	5719.0	0.6819374	doublet	0.999966263771057	Fibroblasts	1	3	1
64011446	3362	5630.0	0.1598579	doublet	0.997452437877655	Fibroblasts	1	3	1
64011452	3615	5388.0	0.018559763	doublet	0.948207437992096	Cholangiocytes	2	4	2
64011453	4079	5553.0	0.39618224	doublet	0.999926805496216	T cells	4	6	4
64011457	2250	5268.0	0.11389522	doublet	0.184318289160728	Fibroblasts	1	3	1
64011461	3415	5336.0	0.01874063	doublet	0.999743044376373	Cholangiocytes	2	4	2
64011464	2532	5459.0	0.12822862	singlet	0.0222840346395969	Fibroblasts	1	3	1
64011473	4010	5414.0	0.5910602	doublet	0.999148488044739	Fibroblasts	3	5	3
64011477	3103	5304.0	0.15082957	doublet	0.949075937271118	Fibroblasts	1	3	1
64011480	3228	5179.0	0.057926238	doublet	0.99921715259552	Cholangiocytes	2	4	2
64011495	3759	5077.0	0.039393343	doublet	0.999033808708191	Cholangiocytes	2	4	2
64011501	2777	4866.0	0.14385532	doublet	0.872743666172028	Fibroblasts	1	3	1
64011502	2709	4685.0	0.7684098	doublet	0.965471923351288	Fibroblasts	1	3	1
64011505	3767	5184.0	0.6751543	singlet	0.00428337324410677	Endothelial cells	5	1	6
64011508	3011	5054.0	7.043926	doublet	0.984692335128784	Endothelial cells	5	1	6
64011514	3262	5043.0	0.19829467	doublet	0.999662518501282	Fibroblasts	1	3	1
64011532	2578	4622.0	0.10817827	doublet	0.162977382540703	Fibroblasts	1	3	1
64011535	3587	4986.0	0.7420778	doublet	0.0781659558415413	Endothelial cells	5	1	6
64011536	2702	4851.0	0.22675738	singlet	0.0315633900463581	Fibroblasts	1	3	1
64011540	3024	4733.0	0.40143672	doublet	0.562752664089203	Fibroblasts	1	3	1
64011552	2655	4699.0	0.2766546	singlet	0.0109955314546824	Fibroblasts	1	3	1
64011553	3520	4696.0	0.12776832	doublet	0.999530076980591	Cholangiocytes	2	4	2
64011557	3182	4535.0	0.0	singlet	0.0586448237299919	Cholangiocytes	2	4	2
64011569	3032	4216.0	0.0711575	doublet	0.19210883975029	Cholangiocytes	2	4	2
64011573	2704	4439.0	0.27033117	singlet	0.0255478881299496	Fibroblasts	1	3	1
64011575	2622	4600.0	7.956522	singlet	0.000437501206761226	Fibroblasts	1	3	1
64011579	2331	4529.0	0.13247958	doublet	0.904755711555481	Fibroblasts	1	3	1
64011580	3151	4391.0	0.022773854	singlet	0.00597203616052866	Cholangiocytes	2	4	2
64011595	3183	4303.0	0.046479203	doublet	0.114778302609921	Cholangiocytes	2	4	2
64011617	3086	4359.0	0.06882313	singlet	0.0435251630842686	Cholangiocytes	2	4	2
64011620	3122	4359.0	0.0	doublet	0.161424681544304	Cholangiocytes	2	4	2
64011626	3059	4340.0	0.32258064	doublet	0.332804411649704	Endothelial cells	5	1	6
64011630	3140	4335.0	0.18454441	doublet	0.660254716873169	Cholangiocytes	2	4	2
64011643	3167	4288.0	0.25652984	doublet	0.16823399066925	Fibroblasts	0	0	0
64011648	3162	4284.0	0.02334267	singlet	0.00847716350108385	Cholangiocytes	2	4	2
64011668	2758	3965.0	0.050441362	singlet	0.0334606766700745	Cholangiocytes	2	4	2
64011670	2512	3971.0	0.20146058	singlet	0.0387165993452072	Fibroblasts	1	3	1
64011675	2887	4036.0	0.049554016	doublet	0.713498532772064	Cholangiocytes	2	4	2
64011691	3123	3980.0	0.050251257	doublet	0.135250464081764	Fibroblasts	0	0	0
64011695	2726	3987.0	0.05016303	doublet	0.168360531330109	Cholangiocytes	2	4	2
64011727	2202	3629.0	0.110223204	doublet	0.614622056484222	Fibroblasts	1	3	1
64011736	2786	3751.0	0.053319115	singlet	0.00365414936095476	Cholangiocytes	2	4	2
64011749	2307	3650.0	0.1369863	singlet	0.0301072970032692	Fibroblasts	1	3	1
64011752	2741	3696.0	0.10822511	singlet	0.00407040445134044	Cholangiocytes	2	4	2
64011756	2323	3664.0	2.2106986	doublet	0.999905824661255	Fibroblasts	1	3	1
64011759	2639	3661.0	0.05462988	singlet	0.0247845686972141	Cholangiocytes	2	4	2
64011768	2554	3438.0	0.05817336	singlet	0.0606792829930782	Cholangiocytes	2	4	2
64011781	2698	3650.0	0.05479452	singlet	4.11868057881293e-07	Endothelial cells	5	1	7
64011797	2181	3620.0	0.41436464	doublet	0.935513138771057	Fibroblasts	1	3	1
64011801	2401	3666.0	0.79105294	singlet	0.0159223582595587	Endothelial cells	5	1	6
64011824	2454	3283.0	0.06091989	doublet	0.112376570701599	Cholangiocytes	2	4	2
64011837	2455	3236.0	0.030902348	singlet	0.00996769964694977	Cholangiocytes	2	4	2
64011845	2599	3533.0	2.54741	doublet	0.999693632125854	Cholangiocytes	7	9	10
64011847	2561	3403.0	0.029385835	singlet	0.00132126896642148	Cholangiocytes	2	4	2
64011849	2459	3480.0	0.4597701	doublet	0.262319922447205	Cholangiocytes	2	4	2
64011853	2419	3484.0	0.028702639	doublet	0.580941081047058	Cholangiocytes	2	4	2
64011854	2550	3489.0	0.25795355	doublet	0.962357521057129	Fibroblasts	1	3	1
64011860	2536	3315.0	0.0	singlet	0.00192701793275774	Cholangiocytes	2	4	2
64011867	2492	3281.0	0.030478513	singlet	0.00695293582975864	Cholangiocytes	2	4	2
64011873	2440	3371.0	0.029664788	singlet	0.00494114495813847	Cholangiocytes	2	4	2
64011875	2406	3250.0	0.03076923	singlet	0.0163637809455395	Cholangiocytes	2	4	2
64011877	2629	3437.0	0.0	singlet	0.00466310838237405	Cholangiocytes	2	4	2
64011878	2092	3397.0	0.41212836	doublet	0.998234987258911	Fibroblasts	1	3	1
64011880	2523	3232.0	0.092821784	singlet	0.0202822126448154	Cholangiocytes	2	4	2
64011889	2527	3400.0	0.2352941	singlet	0.0354724302887917	Cholangiocytes	2	4	2
64011891	2314	3351.0	0.05968368	doublet	0.608085691928864	Cholangiocytes	2	4	2
64011911	2323	3167.0	0.031575624	singlet	0.0217612776905298	Cholangiocytes	2	4	2
64011913	2246	3324.0	0.060168475	doublet	0.418653219938278	Cholangiocytes	2	4	2
64011919	2374	3200.0	0.03125	singlet	0.00355055136606097	Cholangiocytes	2	4	2
64011926	2640	3288.0	0.3649635	singlet	0.0438865460455418	Endothelial cells	5	1	7
64011947	2533	3268.0	0.030599756	singlet	0.00826504081487656	Cholangiocytes	2	4	2
64011986	2324	3174.0	0.06301197	singlet	0.0083991214632988	Cholangiocytes	2	4	2
64011989	2310	2917.0	0.034281798	singlet	0.000237350861425512	Cholangiocytes	2	4	2
64012000	2224	2805.0	0.035650622	singlet	0.00168007612228394	Cholangiocytes	2	4	2
64012031	2202	2770.0	0.10830325	singlet	0.000310210685711354	Cholangiocytes	2	4	2
64012034	2419	3101.0	0.032247663	singlet	0.00366256153210998	Cholangiocytes	2	4	2
64012041	2188	3124.0	4.9295774	singlet	9.86584273050539e-05	Cholangiocytes	2	4	2
64012052	1878	3016.0	0.198939	doublet	0.981380045413971	Fibroblasts	1	3	1
64012053	2371	3101.0	0.064495325	singlet	0.0605169422924519	Cholangiocytes	2	4	2
64012056	2251	2827.0	0.106119566	singlet	7.42512784199789e-05	Cholangiocytes	2	4	2
64012059	2064	3012.0	1.4940239	doublet	0.999147295951843	Fibroblasts	1	3	1
64012065	2398	2913.0	0.06865774	singlet	0.00629110913723707	Cholangiocytes	2	4	2
64012074	2116	3027.0	0.2973241	doublet	0.885276436805725	Fibroblasts	1	3	1
64012078	2356	2995.0	0.033388983	singlet	0.0220143888145685	Cholangiocytes	2	4	2
64012088	2223	2979.0	0.10070494	singlet	0.0183021519333124	Cholangiocytes	2	4	2
64012098	2367	2950.0	0.30508474	singlet	6.79933600622462e-06	Endothelial cells	5	1	6
64012099	2405	3051.0	1.5077024	doublet	0.440585136413574	Endothelial cells	5	1	6
64012119	1682	2821.0	0.17724212	doublet	0.609218001365662	Fibroblasts	1	3	1
64012125	2298	2972.0	0.0	singlet	0.00147670006845146	Cholangiocytes	2	4	2
64012136	2205	2685.0	0.3351955	singlet	6.69885484967381e-05	Cholangiocytes	2	4	2
64012148	2128	2665.0	0.075046904	singlet	0.0013539056526497	Cholangiocytes	2	4	2
64012158	2081	2869.0	0.104566045	singlet	0.0102288573980331	Cholangiocytes	2	4	2
64012162	2249	2828.0	0.07072136	singlet	0.000290503550786525	Cholangiocytes	2	4	2
64012168	2106	2837.0	4.6880507	singlet	0.0321016497910023	Cholangiocytes	2	4	2
64012175	1936	2527.0	0.0	singlet	0.000295125326374546	Cholangiocytes	2	4	2
64012176	2050	2544.0	0.039308175	singlet	1.89777290415805e-06	Cholangiocytes	2	4	2
64012178	2059	2678.0	0.0746826	singlet	7.67022356740199e-05	Cholangiocytes	2	4	2
64012180	2171	2691.0	0.40876997	singlet	4.31895898600487e-07	Endothelial cells	5	1	7
64012181	1944	2792.0	0.0	doublet	0.611475110054016	Cholangiocytes	2	4	2
64012183	2020	2807.0	2.8500178	doublet	0.0893698111176491	Fibroblasts	1	3	1
64012197	2159	2790.0	0.035842292	singlet	9.55161522142589e-05	Cholangiocytes	2	4	2
64012213	1962	2510.0	0.03984064	singlet	0.00241201347671449	Cholangiocytes	2	4	2
64012214	2273	2762.0	0.47067344	singlet	2.08128603844671e-05	Endothelial cells	5	1	7
64012216	2028	2588.0	0.0	singlet	0.000135722526465543	Cholangiocytes	2	4	2
64012221	2081	2628.0	0.03805175	singlet	5.27124102518428e-05	Cholangiocytes	2	4	2
64012222	2128	2738.0	0.07304602	singlet	0.0221719332039356	Cholangiocytes	2	4	2
64012237	1765	2606.0	0.038372986	singlet	0.00490625575184822	Fibroblasts	1	3	1
64012244	1930	2603.0	0.19208606	singlet	0.00913631077855825	Cholangiocytes	2	4	2
64012255	1992	2638.0	0.0	singlet	0.0204307399690151	Cholangiocytes	2	4	2
64012261	2154	2689.0	0.0	singlet	0.0457020550966263	Fibroblasts	0	0	0
64012276	2122	2599.0	1.0773375	singlet	1.27814146253513e-05	Fibroblasts	0	0	0
64012283	2067	2601.0	0.03844675	singlet	4.36683649240877e-08	Endothelial cells	5	1	7
64012288	2017	2502.0	0.039968025	singlet	3.70554080291186e-05	Cholangiocytes	2	4	2
64012291	2046	2492.0	0.08025682	singlet	4.83259645989165e-06	Cholangiocytes	2	4	2
64012301	2004	2410.0	0.24896267	singlet	0.000159287374117412	Cholangiocytes	2	4	2
64012302	2145	2663.0	0.33796468	singlet	1.14589174700086e-05	Endothelial cells	5	1	6
64012308	1906	2513.0	0.0	singlet	2.94917717837961e-05	Cholangiocytes	2	4	2
64012310	2073	2652.0	0.18853696	doublet	0.0754073336720467	Endothelial cells	5	1	6
64012318	1996	2476.0	0.12116317	singlet	2.5578805434634e-05	Cholangiocytes	2	4	2
64012323	1793	2629.0	0.7987828	doublet	0.998287498950958	Fibroblasts	1	3	1
64012324	2129	2637.0	0.11376564	singlet	0.00418813433498144	Cholangiocytes	2	4	2
64012328	2094	2577.0	0.0	singlet	9.39329538596212e-07	Cholangiocytes	2	4	2
64012333	2225	2626.0	0.6473724	singlet	1.49736465004935e-07	Endothelial cells	5	1	6
64012353	2206	2622.0	0.07627765	singlet	9.08775837160647e-05	Fibroblasts	0	0	0
64012360	1946	2381.0	0.041999158	singlet	2.104349050569e-07	Cholangiocytes	2	4	2
64012365	2095	2511.0	0.2787734	singlet	2.76249083981384e-05	Cholangiocytes	2	4	2
64012370	1946	2563.0	0.03901678	singlet	0.000319450482493266	Cholangiocytes	2	4	2
64012372	1999	2364.0	0.16920474	singlet	0.00193943409249187	Cholangiocytes	2	4	2
64012380	1814	2171.0	0.0	singlet	8.94639924808871e-07	Cholangiocytes	2	4	2
64012382	1982	2439.0	0.08200082	singlet	1.59581941261422e-06	Cholangiocytes	2	4	2
64012385	2194	2585.0	0.30947775	singlet	2.80980821116827e-05	Endothelial cells	5	1	6
64012426	1678	2383.0	2.6017625	doublet	0.992959558963776	Fibroblasts	1	3	1
64012433	1878	2390.0	0.041841004	singlet	8.48170238896273e-05	Cholangiocytes	2	4	2
64012434	1824	2440.0	1.9672132	singlet	0.00774241099134088	Fibroblasts	1	3	1
64012437	1926	2353.0	0.08499788	singlet	1.85609333129833e-05	Cholangiocytes	2	4	2
64012449	1809	2441.0	0.0	singlet	0.000351812690496445	Endothelial cells	5	1	6
64012453	1830	2207.0	0.0	singlet	2.43780959863216e-07	Cholangiocytes	2	4	2
64012469	2061	2433.0	0.6576243	singlet	0.042623620480299	Cholangiocytes	7	9	10
64012470	1884	2422.0	4.1701074	singlet	0.00829865131527185	Cholangiocytes	2	4	2
64012482	1897	2317.0	0.0	singlet	1.67415961982442e-07	Cholangiocytes	2	4	2
64012484	1892	2257.0	0.0443066	singlet	2.5604575057514e-05	Cholangiocytes	2	4	2
64012490	1643	2373.0	7.964602	singlet	0.000250707555096596	Macrophages	8	11	11
64012508	1835	2310.0	0.0	singlet	6.05467466812115e-05	Cholangiocytes	2	4	2
64012511	1846	2240.0	0.0	singlet	4.6182407231754e-07	Cholangiocytes	2	4	2
64012521	1998	2342.0	0.042698547	singlet	6.16284378338605e-05	Cholangiocytes	2	4	2
64012535	1822	2193.0	0.09119927	singlet	4.79438540423871e-06	Cholangiocytes	2	4	2
64012536	1843	2214.0	0.0	singlet	9.60334364208393e-05	Cholangiocytes	2	4	2
64012537	1818	2236.0	0.0	singlet	0.0188059229403734	Fibroblasts	0	0	0
64012544	1607	2160.0	0.046296295	singlet	1.77987894858234e-05	Cholangiocytes	2	4	2
64012548	1982	2317.0	0.94950366	singlet	6.08678692515241e-06	Endothelial cells	5	1	7
64012549	1744	2146.0	0.046598323	singlet	0.000130295069538988	Cholangiocytes	2	4	2
64012551	1703	2147.0	0.0	singlet	0.00233080540783703	Cholangiocytes	2	4	2
64012561	1789	2256.0	0.0	doublet	0.0868818163871765	Fibroblasts	3	5	3
64012566	1628	2162.0	0.0	singlet	0.000280782202025875	Cholangiocytes	2	4	2
64012572	1807	2169.0	0.18441679	singlet	0.000199783607968129	Cholangiocytes	2	4	2
64012589	1955	2193.0	0.09119927	singlet	0.000108119020296726	Fibroblasts	0	0	0
64012596	1859	2181.0	0.045850527	singlet	2.89149875243311e-06	Cholangiocytes	2	4	2
64012612	1613	2237.0	0.0	doublet	0.999703109264374	Fibroblasts	11	2	14
64012619	1718	2224.0	4.541367	singlet	0.000559781910851598	Fibroblasts	1	3	1
64012631	1887	2186.0	0.045745652	singlet	3.01088657579385e-05	Fibroblasts	0	0	0
64012634	1731	2120.0	0.047169812	singlet	3.50603492904611e-08	Endothelial cells	5	1	7
64012637	1870	2162.0	0.83256245	singlet	0.000646545202471316	Endothelial cells	5	1	7
64012638	1647	2176.0	0.09191176	singlet	0.000172945481608622	Cholangiocytes	2	4	2
64012641	1488	2149.0	0.0	doublet	0.98694384098053	Fibroblasts	0	0	0
64012665	1756	2189.0	0.091365926	singlet	3.63218009624688e-06	Cholangiocytes	2	4	2
64012668	823	2047.0	0.097703956	doublet	0.0761463642120361	Fibroblasts	1	3	1
64012695	1584	2059.0	0.2914036	doublet	0.104387655854225	Fibroblasts	1	3	1
64012697	1543	2026.0	0.049358346	doublet	0.501177847385406	Fibroblasts	1	3	1
64012698	1710	2135.0	1.5456674	doublet	0.560773313045502	Cholangiocytes	7	9	10
64012700	1536	1999.0	0.050025016	singlet	0.000117186340503395	Cholangiocytes	2	4	2
64012721	1553	1976.0	0.05060729	singlet	3.81698600904201e-06	Cholangiocytes	2	4	2
64012725	1719	2088.0	0.43103448	singlet	0.000472307117888704	Endothelial cells	5	1	7
64012738	1173	1990.0	0.10050251	doublet	0.0868756771087646	Fibroblasts	1	3	1
64012748	1641	2021.0	0.049480453	singlet	4.48032733402215e-05	Cholangiocytes	2	4	2
64012753	1391	1976.0	5.0101213	doublet	0.104565359652042	Fibroblasts	1	3	1
64012755	1578	1832.0	0.0	singlet	3.19372998092149e-06	Cholangiocytes	2	4	2
64012768	1574	1979.0	0.15159172	singlet	8.19443903310457e-06	Cholangiocytes	2	4	2
64012785	1671	1993.0	0.0	singlet	0.000142261371365748	Fibroblasts	0	0	0
64012788	1554	1995.0	0.15037595	singlet	6.00442108407151e-05	Cholangiocytes	2	4	2
64012793	1597	1955.0	0.0	singlet	4.60207547803293e-06	Cholangiocytes	2	4	2
64012795	1304	1989.0	4.3740573	singlet	9.10088856471702e-05	Fibroblasts	1	3	1
64012805	1625	1880.0	0.10638297	singlet	1.40774972123836e-07	Cholangiocytes	2	4	2
64012809	1165	2057.0	0.048614487	doublet	0.806676208972931	Fibroblasts	11	2	14
64012816	1643	1913.0	0.0	singlet	0.000206195865757763	Fibroblasts	0	0	0
64012818	1753	1953.0	0.20481311	singlet	1.96478097791442e-07	Endothelial cells	5	1	7
64012822	1433	1832.0	0.0	singlet	0.000232971418881789	Cholangiocytes	2	4	2
64012835	1692	1980.0	0.050505053	singlet	2.27318014367484e-06	Endothelial cells	5	1	7
64012845	1676	1888.0	0.0	singlet	2.52232325692603e-07	Cholangiocytes	2	4	2
64012865	1593	1893.0	0.0	singlet	2.18686946027447e-05	Fibroblasts	0	0	0
64012866	1576	1918.0	1.6684046	doublet	0.653337001800537	Cholangiocytes	7	9	10
64012886	1587	1834.0	0.054525625	singlet	2.65019668432842e-08	Endothelial cells	5	1	7
64012888	1568	1960.0	0.051020406	singlet	1.32205541376607e-05	Endothelial cells	5	1	6
64012893	1674	1925.0	0.25974026	singlet	1.71360272815946e-06	Cholangiocytes	2	4	2
64012914	1564	1855.0	0.053908356	singlet	0.00025244991411455	Fibroblasts	11	2	14
64012915	1191	1703.0	0.17615972	singlet	0.00682110199704766	Fibroblasts	1	3	1
64012919	1521	1873.0	0.10678057	singlet	2.8136586479377e-05	Fibroblasts	0	0	0
64012934	1654	1830.0	1.0382514	singlet	4.35822471445135e-07	Endothelial cells	5	1	6
64012939	1503	1838.0	0.27203482	singlet	4.59576040157117e-05	Endothelial cells	5	1	7
64012943	1627	1906.0	0.20986357	singlet	6.85839097513963e-07	Macrophages	8	11	11
64012947	1620	1846.0	0.81256765	singlet	4.92060294732255e-08	Endothelial cells	5	1	6
64012952	1372	1608.0	0.062189054	singlet	5.9094617199662e-07	Cholangiocytes	2	4	2
64012955	1424	1726.0	0.0	singlet	2.03665194931091e-06	Cholangiocytes	2	4	2
64012965	1396	1679.0	0.0	singlet	1.87772513982054e-06	Cholangiocytes	2	4	2
64012968	1547	1808.0	0.11061947	singlet	2.01352378326192e-07	Cholangiocytes	2	4	2
64012983	1551	1749.0	0.6289308	singlet	3.98936663259519e-07	Endothelial cells	5	1	7
64012985	1545	1821.0	0.054914884	singlet	1.40366225309663e-07	Cholangiocytes	2	4	2
64012986	1495	1744.0	0.17201835	singlet	4.18877817764951e-07	Cholangiocytes	2	4	2
64013005	1462	1757.0	0.17074558	singlet	2.47493926508469e-06	Cholangiocytes	2	4	2
64013024	1607	1755.0	0.22792022	singlet	4.2538206912468e-07	Cholangiocytes	2	4	2
64013025	1487	1733.0	0.057703402	singlet	7.46943896956509e-07	Cholangiocytes	2	4	2
64013026	1404	1657.0	0.06035003	singlet	3.51460926140135e-07	Cholangiocytes	2	4	2
64013032	1568	1742.0	0.114810556	singlet	3.12907686748076e-05	Cholangiocytes	7	9	10
64013040	1346	1578.0	0.06337135	singlet	7.82424933731818e-08	Cholangiocytes	2	4	2
64013045	1461	1708.0	0.058548007	singlet	3.66391901707175e-07	Cholangiocytes	2	4	2
64013061	1518	1730.0	0.115606934	singlet	4.10526126870536e-07	Endothelial cells	5	1	7
64013077	1398	1599.0	0.12507817	singlet	5.18601837029564e-07	Cholangiocytes	2	4	2
64013085	1222	1655.0	0.12084593	singlet	0.00102174503263086	Fibroblasts	11	2	14
64013092	1430	1675.0	0.11940298	singlet	9.21656351238198e-08	Cholangiocytes	2	4	2
64013093	1330	1701.0	0.058788948	singlet	0.00231422646902502	Cholangiocytes	2	4	2
64013097	1445	1673.0	0.059772864	singlet	2.24127958858844e-07	Macrophages	8	11	11
64013108	1448	1720.0	0.1744186	singlet	2.41620796259667e-07	Endothelial cells	5	1	6
64013109	1372	1666.0	0.12004802	singlet	0.00013698723341804	Fibroblasts	3	5	3
64013116	1441	1622.0	0.55487055	singlet	1.3702559954254e-05	Endothelial cells	5	1	7
64013122	1361	1651.0	1.3325257	singlet	0.00450613163411617	Cholangiocytes	7	9	10
64013135	1317	1606.0	0.0	singlet	3.62643800144724e-06	Cholangiocytes	2	4	2
64013141	1384	1636.0	0.24449879	singlet	0.000237063868553378	Fibroblasts	3	5	3
64013142	1394	1695.0	1.9469026	doublet	0.724924564361572	Fibroblasts	1	3	1
64013153	991	1671.0	0.0	singlet	0.00430440623313189	Plasma cells	13	12	16
64013154	1420	1640.0	0.18292683	singlet	5.15559577252134e-06	Cholangiocytes	2	4	2
64013155	1546	1704.0	0.70422536	singlet	3.34982786398541e-07	Endothelial cells	5	1	6
64013172	1463	1619.0	0.8029648	singlet	3.05011411683154e-07	Endothelial cells	5	1	7
64013178	1445	1657.0	0.9656005	singlet	2.43071349359525e-06	Endothelial cells	5	1	7
64013198	1293	1583.0	0.12634239	singlet	8.96127687610715e-08	Cholangiocytes	2	4	2
64013205	1244	1505.0	0.0	singlet	1.31415703208404e-07	Cholangiocytes	2	4	2
64013209	1409	1530.0	0.0	singlet	1.03262300399365e-05	Fibroblasts	11	2	14
64013220	1222	1578.0	0.06337135	singlet	0.00247121695429087	Fibroblasts	3	5	3
64013225	1238	1475.0	0.0	singlet	1.01772400284972e-07	Cholangiocytes	2	4	2
64013231	1235	1502.0	0.0665779	singlet	1.96729092749592e-06	Fibroblasts	0	0	0
64013234	1132	1572.0	0.0	singlet	3.67318011740281e-06	Cholangiocytes	2	4	2
64013244	1403	1522.0	0.5913272	singlet	5.46022192793316e-07	Endothelial cells	5	1	7
64013247	1421	1561.0	1.2171685	singlet	4.5881873234066e-07	Endothelial cells	5	1	6
64013253	1327	1528.0	0.0	singlet	1.82210740717892e-07	Cholangiocytes	2	4	2
64013257	1289	1589.0	0.0	singlet	3.8411931200244e-06	Cholangiocytes	2	4	2
64013263	1245	1476.0	0.0	singlet	2.31519692306392e-07	Cholangiocytes	2	4	2
64013294	1323	1521.0	0.065746225	singlet	2.45592246983506e-07	Macrophages	8	11	11
64013300	1035	1504.0	0.39893618	singlet	0.00135343323927373	Fibroblasts	1	3	1
64013304	1225	1517.0	0.2636783	singlet	1.52928623720072e-05	Fibroblasts	1	3	1
64013305	1300	1508.0	0.198939	singlet	1.1267508881474e-07	Cholangiocytes	2	4	2
64013307	1139	1352.0	0.0739645	singlet	6.70032846983304e-08	Cholangiocytes	2	4	2
64013310	1113	1334.0	0.07496252	singlet	1.2141360627993e-07	Cholangiocytes	2	4	2
64013313	1367	1506.0	1.062417	singlet	4.4651739017354e-07	Endothelial cells	5	1	7
64013316	1230	1462.0	0.06839946	singlet	2.66592155639955e-06	Cholangiocytes	2	4	2
64013327	479	1525.0	3.6065574	singlet	1.55469962237476e-07	Plasma cells	13	12	16
64013340	1348	1508.0	0.265252	singlet	2.63286068502566e-07	Endothelial cells	5	1	7
64013343	1197	1414.0	0.0	singlet	5.03266755913501e-06	Fibroblasts	0	0	0
64013366	1226	1468.0	0.0	singlet	2.60446631727973e-06	Fibroblasts	0	0	0
64013369	1155	1331.0	0.0	singlet	4.19014405395046e-08	Cholangiocytes	2	4	2
64013371	1272	1430.0	0.06993007	singlet	3.38847065961545e-08	Endothelial cells	5	1	7
64013372	1199	1426.0	0.0	singlet	8.33293597679585e-07	Fibroblasts	0	0	0
64013373	1148	1378.0	0.5805515	singlet	1.65850201483408e-06	Fibroblasts	3	5	3
64013374	1215	1412.0	2.124646	singlet	6.97301459240407e-07	Cholangiocytes	2	4	2
64013376	1293	1446.0	0.1383126	singlet	1.80915577630003e-07	Macrophages	8	11	11
64013380	1250	1443.0	0.0	singlet	2.95075977874149e-07	Fibroblasts	0	0	0
64013382	1140	1336.0	0.074850306	singlet	8.47189909336521e-08	Cholangiocytes	2	4	2
64013389	1009	1478.0	0.811908	singlet	4.90505408379249e-05	T cells	4	6	4
64013392	1284	1453.0	0.06882313	singlet	1.19296714728989e-06	Fibroblasts	3	5	3
64013415	1070	1346.0	0.0	singlet	8.62335866713693e-07	Cholangiocytes	2	4	2
64013416	1163	1409.0	0.14194465	singlet	1.38456675813359e-06	Fibroblasts	3	5	3
64013419	1217	1391.0	0.07189073	singlet	1.27561250451436e-07	Cholangiocytes	2	4	2
64013427	1182	1364.0	0.0	singlet	5.43283817933116e-07	Fibroblasts	0	0	0
64013432	1229	1394.0	0.0	singlet	1.27380118897236e-07	Endothelial cells	5	1	6
64013443	1254	1387.0	0.4325883	singlet	2.97191547815601e-07	T cells	4	6	4
64013445	1154	1359.0	0.0	singlet	4.69779524792102e-06	Cholangiocytes	2	4	2
64013476	1208	1406.0	0.0	singlet	8.44646024233953e-07	Fibroblasts	0	0	0
64013478	1266	1358.0	0.5154639	singlet	4.93533161716186e-06	Endothelial cells	5	1	7
64013481	1063	1341.0	0.074571215	singlet	3.40765654982533e-06	Cholangiocytes	2	4	2
64013515	1236	1357.0	0.2210759	singlet	4.29706091154003e-07	Cholangiocytes	2	4	2
64013516	1091	1289.0	0.0	singlet	3.68440993270269e-07	Fibroblasts	3	5	3
64013524	1144	1288.0	0.0	singlet	3.11745282033371e-07	Cholangiocytes	2	4	2
64013534	1024	1295.0	0.0	singlet	6.42343438812532e-05	Cholangiocytes	2	4	2
64013565	1096	1286.0	0.2332815	singlet	9.0216957460143e-08	Cholangiocytes	2	4	2
64013574	1198	1354.0	0.07385524	singlet	1.46283866797603e-07	Macrophages	8	11	11
