gene_id	log2FC	pvalue	padj	tool	comparison_id
CCNL2	-0.618210536710039	9.98037110739512e-05	0.00264805826367067	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
MRPL20	-0.0996364128752346	0.611551486828523	0.782217018036483	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
SSU72	-0.160479503891825	0.398276395752108	0.61340212174452	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
CDK11B	-0.446582152900588	0.00924102581452612	0.0556993336765958	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
CDK11A	-0.293996994599048	0.192292751387844	0.39817531563214	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
GNB1	-0.100190150722965	0.268892940892094	0.4890646668654	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
PRKCZ	-0.482845489190872	0.00941674964632431	0.0564363656442592	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
SKI	-0.477943098285104	0.0120875626297168	0.0671892897988748	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
RER1	0.319503806115659	0.124665034629908	0.305002963664986	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
TNFRSF14	0.241684250749268	0.308687961060655	0.529351229100441	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
CEP104	-0.333752879631848	0.0361449156178925	0.138897492330766	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
KCNAB2	-0.106987206258217	0.358620252118503	0.579233689564299	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
RPL22	0.586264452011017	0.0419441364793385	0.151792351344008	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
NOL9	-0.187486106876091	0.299650932827106	0.521943998236749	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
DNAJC11	-0.237305012339116	0.163148817086207	0.35977269546742	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
CAMTA1	0.267412521493912	0.0321648299167368	0.129246805144878	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
PARK7	0.556593453329943	0.014163650027337	0.0756923807128939	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
RERE	-0.209634155993923	0.112360852995925	0.288693578500479	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
ENO1	0.499143722359461	0.0937612176956843	0.261244975954202	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
SPSB1	0.776053727910158	0.0105716821735869	0.0611412275011646	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
PIK3CD	-0.23473826784607	0.0570021329579328	0.186938672060798	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
CLSTN1	-0.045534881103586	0.723832651858245	0.852768078956836	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
UBE4B	-0.149403791943801	0.116711013809061	0.294256561192993	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
KIF1B	0.192972635460235	0.204875747175505	0.413551138306112	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
PEX14	0.208878675674482	0.0695062930820478	0.213368155507682	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
CASZ1	0.423868403815662	0.133700570529506	0.317133428749233	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
TARDBP	-0.0245232116239184	0.860668514989176	0.927292827522789	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
EXOSC10	-0.411073001093353	0.0128296422793901	0.0701974209690983	muscat_pb_DESeq2	Census_67b6b9ac_DiseaseVsNormal
